Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             128.11            0.00             128.11             5627.48  
0.96            1.60             0.00              0.00             2.56               5630.04  
0.48            1.01             0.00              0.00             1.49               5631.53  
0.33            0.81             0.00              0.00             1.14               5632.67  
0.28            1.21             0.00              0.00             1.49               5634.16  
0.38            1.24             0.00              0.00             1.62               5635.78  
0.37            0.74             0.00              0.00             1.11               5636.89  
0.23            0.79             0.00              0.00             1.02               5637.91  
0.19            0.88             0.00              0.00             1.07               5638.98  
0.19            0.84             0.00              0.00             1.03               5640.01  
0.20            0.71             0.00              0.00             0.91               5640.92  
0.12            0.69             0.00              0.00             0.81               5641.73  
0.12            0.74             0.00              0.00             0.86               5642.59  
0.13            1.09             0.00              0.00             1.22               5643.81  
0.14            0.59             0.00              0.00             0.73               5644.54  
0.05            0.84             0.00              0.00             0.89               5645.43  
0.30            0.42             0.00              0.00             0.72               5646.15  
0.12            0.93             0.00              0.00             1.05               5647.20  
0.26            0.39             0.00              0.00             0.65               5647.85  
0.08            0.39             0.00              0.00             0.47               5648.32  
0.08            0.75             0.00              0.00             0.83               5649.15  
0.15            0.31             0.00              0.00             0.46               5649.61  
0.04            0.34             0.00              0.00             0.38               5649.99  
0.04            0.43             0.00              0.00             0.47               5650.46  
0.15            0.83             0.00              0.00             0.98               5651.44  
0.28            0.41             0.00              0.00             0.69               5652.13  
0.11            0.37             0.00              0.00             0.48               5652.61  
0.11            0.40             0.00              0.00             0.51               5653.12  
0.11            0.61             0.00              0.00             0.72               5653.84  
0.09            0.59             0.00              0.00             0.68               5654.52  
0.05            0.72             0.00              0.00             0.77               5655.29  
0.26            0.79             0.00              0.00             1.05               5656.34  
0.23            1.14             0.00              0.00             1.37               5657.71  
0.32            0.65             0.00              0.00             0.97               5658.68  
0.19            0.68             0.00              0.00             0.87               5659.55  
0.16            1.02             0.00              0.00             1.18               5660.73  
0.19            0.68             0.00              0.00             0.87               5661.60  
0.13            0.64             0.00              0.00             0.77               5662.37  
0.09            0.80             0.00              0.00             0.89               5663.26  
0.09            0.57             0.00              0.00             0.66               5663.92  
0.05            0.91             0.00              0.00             0.96               5664.88  
0.24            0.75             0.00              0.00             0.99               5665.87  
0.30            0.80             0.00              0.00             1.10               5666.97  
0.23            0.63             0.00              0.00             0.86               5667.83  
0.12            0.63             0.00              0.00             0.75               5668.58  
0.13            0.69             0.00              0.00             0.82               5669.40  
0.17            1.10             0.00              0.00             1.27               5670.67  
0.18            0.54             0.00              0.00             0.72               5671.39  
0.04            0.56             0.00              0.00             0.60               5671.99  
0.05            0.34             0.00              0.00             0.39               5672.38  
0.08            0.35             0.00              0.00             0.43               5672.81  
