Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             780.99            0.00             780.99             182294.78
5.53            10.45            0.00              0.00             15.98              182310.76
3.68            5.32             0.00              0.00             9.00               182319.76
2.19            5.21             0.00              0.00             7.40               182327.16
2.01            5.04             0.00              0.00             7.05               182334.21
2.09            5.78             0.00              0.00             7.87               182342.08
1.90            5.04             0.00              0.00             6.94               182349.02
1.87            4.75             0.00              0.00             6.62               182355.64
1.72            4.85             0.00              0.00             6.57               182362.21
1.75            5.44             0.00              0.00             7.19               182369.40
1.61            4.41             0.00              0.00             6.02               182375.42
1.54            5.30             0.00              0.00             6.84               182382.26
1.57            4.33             0.00              0.00             5.90               182388.16
1.35            5.46             0.00              0.00             6.81               182394.97
1.51            7.70             0.00              0.00             9.21               182404.18
1.90            7.70             0.00              0.00             9.60               182413.78
1.72            4.15             0.00              0.00             5.87               182419.65
0.80            4.12             0.00              0.00             4.92               182424.57
0.98            3.77             0.00              0.00             4.75               182429.32
0.68            4.62             0.00              0.00             5.30               182434.62
0.83            3.83             0.00              0.00             4.66               182439.28
0.55            5.03             0.00              0.00             5.58               182444.86
0.70            3.62             0.00              0.00             4.32               182449.18
0.40            5.23             0.00              0.00             5.63               182454.81
0.55            3.53             0.00              0.00             4.08               182458.89
0.24            7.10             0.00              0.00             7.34               182466.23
0.45            3.52             0.00              0.00             3.97               182470.20
0.08            1.77             0.00              0.00             1.85               182472.05
0.49            4.83             0.00              0.00             5.32               182477.37
1.82            1.39             0.00              0.00             3.21               182480.58
0.38            4.90             0.00              0.00             5.28               182485.86
1.74            1.49             0.00              0.00             3.23               182489.09
0.21            1.56             0.00              0.00             1.77               182490.86
0.21            1.59             0.00              0.00             1.80               182492.66
0.19            1.55             0.00              0.00             1.74               182494.40
0.22            1.41             0.00              0.00             1.63               182496.03
0.20            1.55             0.00              0.00             1.75               182497.78
0.20            3.99             0.00              0.00             4.19               182501.97
0.55            1.40             0.00              0.00             1.95               182503.92
0.04            1.44             0.00              0.00             1.48               182505.40
0.04            1.49             0.00              0.00             1.53               182506.93
0.04            1.95             0.00              0.00             1.99               182508.92
0.54            4.77             0.00              0.00             5.31               182514.23
1.82            4.39             0.00              0.00             6.21               182520.44
1.56            1.46             0.00              0.00             3.02               182523.46
0.21            1.60             0.00              0.00             1.81               182525.27
0.21            4.20             0.00              0.00             4.41               182529.68
1.13            1.81             0.00              0.00             2.94               182532.62
0.04            1.77             0.00              0.00             1.81               182534.43
0.05            1.74             0.00              0.00             1.79               182536.22
0.06            1.91             0.00              0.00             1.97               182538.19
0.04            1.71             0.00              0.00             1.75               182539.94
0.04            1.19             0.00              0.00             1.23               182541.17
0.04            1.51             0.00              0.00             1.55               182542.72
0.04            1.92             0.00              0.00             1.96               182544.68
0.52            4.88             0.00              0.00             5.40               182550.08
1.85            1.79             0.00              0.00             3.64               182553.72
0.38            1.43             0.00              0.00             1.81               182555.53
0.35            1.79             0.00              0.00             2.14               182557.67
0.36            1.67             0.00              0.00             2.03               182559.70
0.39            1.85             0.00              0.00             2.24               182561.94
0.36            1.42             0.00              0.00             1.78               182563.72
0.37            3.75             0.00              0.00             4.12               182567.84
0.70            1.51             0.00              0.00             2.21               182570.05
0.22            3.50             0.00              0.00             3.72               182573.77
0.40            1.56             0.00              0.00             1.96               182575.73
0.04            1.48             0.00              0.00             1.52               182577.25
0.04            2.06             0.00              0.00             2.10               182579.35
0.54            1.91             0.00              0.00             2.45               182581.80
0.53            5.47             0.00              0.00             6.00               182587.80
1.57            1.55             0.00              0.00             3.12               182590.92
0.39            1.78             0.00              0.00             2.17               182593.09
0.39            1.84             0.00              0.00             2.23               182595.32
0.38            1.89             0.00              0.00             2.27               182597.59
0.36            1.82             0.00              0.00             2.18               182599.77
0.39            4.14             0.00              0.00             4.53               182604.30
0.55            1.42             0.00              0.00             1.97               182606.27
0.24            4.09             0.00              0.00             4.33               182610.60
0.25            1.46             0.00              0.00             1.71               182612.31
0.04            4.48             0.00              0.00             4.52               182616.83
1.77            1.66             0.00              0.00             3.43               182620.26
0.38            1.70             0.00              0.00             2.08               182622.34
0.38            4.93             0.00              0.00             5.31               182627.65
1.43            1.35             0.00              0.00             2.78               182630.43
0.23            1.60             0.00              0.00             1.83               182632.26
0.23            1.71             0.00              0.00             1.94               182634.20
0.22            1.58             0.00              0.00             1.80               182636.00
0.22            1.61             0.00              0.00             1.83               182637.83
0.21            1.69             0.00              0.00             1.90               182639.73
0.23            1.52             0.00              0.00             1.75               182641.48
0.21            3.25             0.00              0.00             3.46               182644.94
0.06            1.87             0.00              0.00             1.93               182646.87
0.53            1.92             0.00              0.00             2.45               182649.32
0.53            1.65             0.00              0.00             2.18               182651.50
0.48            1.97             0.00              0.00             2.45               182653.95
0.53            2.01             0.00              0.00             2.54               182656.49
0.52            1.54             0.00              0.00             2.06               182658.55
0.53            3.69             0.00              0.00             4.22               182662.77
0.68            2.06             0.00              0.00             2.74               182665.51
0.37            3.87             0.00              0.00             4.24               182669.75
0.54            3.36             0.00              0.00             3.90               182673.65
0.25            1.57             0.00              0.00             1.82               182675.47
0.04            2.05             0.00              0.00             2.09               182677.56
0.53            1.58             0.00              0.00             2.11               182679.67
0.52            4.97             0.00              0.00             5.49               182685.16
1.41            4.15             0.00              0.00             5.56               182690.72
1.12            1.33             0.00              0.00             2.45               182693.17
0.22            1.70             0.00              0.00             1.92               182695.09
0.22            1.92             0.00              0.00             2.14               182697.23
0.21            1.94             0.00              0.00             2.15               182699.38
0.26            1.86             0.00              0.00             2.12               182701.50
0.19            3.37             0.00              0.00             3.56               182705.06
0.22            1.60             0.00              0.00             1.82               182706.88
0.04            2.03             0.00              0.00             2.07               182708.95
0.53            1.99             0.00              0.00             2.52               182711.47
0.52            1.62             0.00              0.00             2.14               182713.61
0.53            4.80             0.00              0.00             5.33               182718.94
1.02            1.80             0.00              0.00             2.82               182721.76
0.40            1.55             0.00              0.00             1.95               182723.71
0.39            4.86             0.00              0.00             5.25               182728.96
0.71            1.73             0.00              0.00             2.44               182731.40
0.22            1.55             0.00              0.00             1.77               182733.17
0.22            4.06             0.00              0.00             4.28               182737.45
0.08            1.63             0.00              0.00             1.71               182739.16
0.51            1.63             0.00              0.00             2.14               182741.30
0.51            1.54             0.00              0.00             2.05               182743.35
0.52            3.92             0.00              0.00             4.44               182747.79
0.99            1.46             0.00              0.00             2.45               182750.24
0.41            3.49             0.00              0.00             3.90               182754.14
0.69            1.38             0.00              0.00             2.07               182756.21
0.22            3.50             0.00              0.00             3.72               182759.93
0.56            1.30             0.00              0.00             1.86               182761.79
0.04            1.24             0.00              0.00             1.28               182763.07
0.04            1.95             0.00              0.00             1.99               182765.06
0.56            1.75             0.00              0.00             2.31               182767.37
0.54            2.05             0.00              0.00             2.59               182769.96
0.54            1.83             0.00              0.00             2.37               182772.33
0.52            4.50             0.00              0.00             5.02               182777.35
0.83            1.89             0.00              0.00             2.72               182780.07
0.40            4.38             0.00              0.00             4.78               182784.85
0.54            1.44             0.00              0.00             1.98               182786.83
0.21            4.24             0.00              0.00             4.45               182791.28
0.41            1.61             0.00              0.00             2.02               182793.30
0.04            3.98             0.00              0.00             4.02               182797.32
1.16            1.94             0.00              0.00             3.10               182800.42
0.40            1.49             0.00              0.00             1.89               182802.31
0.36            4.11             0.00              0.00             4.47               182806.78
0.67            1.68             0.00              0.00             2.35               182809.13
0.23            1.82             0.00              0.00             2.05               182811.18
0.22            1.71             0.00              0.00             1.93               182813.11
0.20            4.10             0.00              0.00             4.30               182817.41
0.23            1.96             0.00              0.00             2.19               182819.60
0.53            4.85             0.00              0.00             5.38               182824.98
1.15            5.56             0.00              0.00             6.71               182831.69
1.16            4.54             0.00              0.00             5.70               182837.39
0.81            1.25             0.00              0.00             2.06               182839.45
0.04            1.85             0.00              0.00             1.89               182841.34
0.04            1.58             0.00              0.00             1.62               182842.96
0.04            1.70             0.00              0.00             1.74               182844.70
0.04            1.40             0.00              0.00             1.44               182846.14
0.04            3.68             0.00              0.00             3.72               182849.86
0.98            7.67             0.00              0.00             8.65               182858.51
1.71            3.82             0.00              0.00             5.53               182864.04
0.83            5.49             0.00              0.00             6.32               182870.36
0.89            3.66             0.00              0.00             4.55               182874.91
0.70            4.50             0.00              0.00             5.20               182880.11
0.69            3.55             0.00              0.00             4.24               182884.35
0.54            6.87             0.00              0.00             7.41               182891.76
0.73            3.90             0.00              0.00             4.63               182896.39
0.40            3.31             0.00              0.00             3.71               182900.10
0.26            3.45             0.00              0.00             3.71               182903.81
0.23            4.32             0.00              0.00             4.55               182908.36
0.07            5.61             0.00              0.00             5.68               182914.04
1.17            5.09             0.00              0.00             6.26               182920.30
1.18            4.80             0.00              0.00             5.98               182926.28
1.11            3.32             0.00              0.00             4.43               182930.71
0.39            8.06             0.00              0.00             8.45               182939.16
1.13            3.37             0.00              0.00             4.50               182943.66
0.27            3.37             0.00              0.00             3.64               182947.30
0.24            3.35             0.00              0.00             3.59               182950.89
0.24            3.23             0.00              0.00             3.47               182954.36
0.26            3.48             0.00              0.00             3.74               182958.10
0.23            3.25             0.00              0.00             3.48               182961.58
0.08            1.92             0.00              0.00             2.00               182963.58
0.22            1.44             0.00              0.00             1.66               182965.24
0.23            4.16             0.00              0.00             4.39               182969.63
0.55            1.71             0.00              0.00             2.26               182971.89
0.04            1.75             0.00              0.00             1.79               182973.68
0.04            1.40             0.00              0.00             1.44               182975.12
0.20            3.83             0.00              0.00             4.03               182979.15
0.84            1.26             0.00              0.00             2.10               182981.25
0.04            1.23             0.00              0.00             1.27               182982.52
0.04            1.24             0.00              0.00             1.28               182983.80
0.06            1.13             0.00              0.00             1.19               182984.99
0.05            3.80             0.00              0.00             3.85               182988.84
0.68            1.32             0.00              0.00             2.00               182990.84
0.07            1.33             0.00              0.00             1.40               182992.24
0.04            1.32             0.00              0.00             1.36               182993.60
0.04            1.59             0.00              0.00             1.63               182995.23
0.24            1.71             0.00              0.00             1.95               182997.18
0.21            1.68             0.00              0.00             1.89               182999.07
0.21            1.83             0.00              0.00             2.04               183001.11
0.20            4.28             0.00              0.00             4.48               183005.59
0.26            1.61             0.00              0.00             1.87               183007.46
0.20            3.48             0.00              0.00             3.68               183011.14
0.40            1.39             0.00              0.00             1.79               183012.93
0.05            1.81             0.00              0.00             1.86               183014.79
0.21            5.29             0.00              0.00             5.50               183020.29
0.55            1.54             0.00              0.00             2.09               183022.38
0.04            1.74             0.00              0.00             1.78               183024.16
0.06            1.80             0.00              0.00             1.86               183026.02
0.23            3.60             0.00              0.00             3.83               183029.85
0.26            5.54             0.00              0.00             5.80               183035.65
0.54            1.63             0.00              0.00             2.17               183037.82
0.04            1.72             0.00              0.00             1.76               183039.58
0.06            3.63             0.00              0.00             3.69               183043.27
0.26            7.00             0.00              0.00             7.26               183050.53
0.43            3.49             0.00              0.00             3.92               183054.45
0.09            1.50             0.00              0.00             1.59               183056.04
0.34            1.71             0.00              0.00             2.05               183058.09
0.40            1.28             0.00              0.00             1.68               183059.77
0.04            1.33             0.00              0.00             1.37               183061.14
0.37            1.51             0.00              0.00             1.88               183063.02
0.37            4.85             0.00              0.00             5.22               183068.24
1.56            1.39             0.00              0.00             2.95               183071.19
0.23            1.47             0.00              0.00             1.70               183072.89
0.24            1.32             0.00              0.00             1.56               183074.45
0.21            1.35             0.00              0.00             1.56               183076.01
0.19            1.38             0.00              0.00             1.57               183077.58
0.23            1.37             0.00              0.00             1.60               183079.18
0.20            1.37             0.00              0.00             1.57               183080.75
0.22            3.68             0.00              0.00             3.90               183084.65
0.24            1.31             0.00              0.00             1.55               183086.20
0.04            1.50             0.00              0.00             1.54               183087.74
0.38            1.07             0.00              0.00             1.45               183089.19
0.04            1.77             0.00              0.00             1.81               183091.00
0.38            4.78             0.00              0.00             5.16               183096.16
1.50            4.39             0.00              0.00             5.89               183102.05
1.27            1.39             0.00              0.00             2.66               183104.71
0.04            1.57             0.00              0.00             1.61               183106.32
0.04            1.56             0.00              0.00             1.60               183107.92
0.04            1.52             0.00              0.00             1.56               183109.48
0.04            1.44             0.00              0.00             1.48               183110.96
0.04            1.31             0.00              0.00             1.35               183112.31
0.04            1.50             0.00              0.00             1.54               183113.85
0.06            1.50             0.00              0.00             1.56               183115.41
0.04            1.28             0.00              0.00             1.32               183116.73
0.04            1.30             0.00              0.00             1.34               183118.07
0.04            1.33             0.00              0.00             1.37               183119.44
0.04            1.27             0.00              0.00             1.31               183120.75
0.04            1.16             0.00              0.00             1.20               183121.95
0.04            1.22             0.00              0.00             1.26               183123.21
0.07            1.38             0.00              0.00             1.45               183124.66
0.05            1.41             0.00              0.00             1.46               183126.12
0.04            1.25             0.00              0.00             1.29               183127.41
0.05            1.71             0.00              0.00             1.76               183129.17
0.40            1.61             0.00              0.00             2.01               183131.18
0.20            1.72             0.00              0.00             1.92               183133.10
0.20            5.10             0.00              0.00             5.30               183138.40
1.85            2.01             0.00              0.00             3.86               183142.26
0.38            2.10             0.00              0.00             2.48               183144.74
0.39            1.50             0.00              0.00             1.89               183146.63
0.39            2.03             0.00              0.00             2.42               183149.05
0.36            2.06             0.00              0.00             2.42               183151.47
0.38            3.85             0.00              0.00             4.23               183155.70
0.82            1.82             0.00              0.00             2.64               183158.34
0.22            3.63             0.00              0.00             3.85               183162.19
0.53            1.48             0.00              0.00             2.01               183164.20
0.04            1.54             0.00              0.00             1.58               183165.78
0.04            1.34             0.00              0.00             1.38               183167.16
0.04            1.45             0.00              0.00             1.49               183168.65
0.23            1.24             0.00              0.00             1.47               183170.12
0.20            1.60             0.00              0.00             1.80               183171.92
0.22            1.46             0.00              0.00             1.68               183173.60
0.22            1.64             0.00              0.00             1.86               183175.46
0.20            3.97             0.00              0.00             4.17               183179.63
0.69            1.09             0.00              0.00             1.78               183181.41
0.04            1.51             0.00              0.00             1.55               183182.96
0.04            1.45             0.00              0.00             1.49               183184.45
0.04            1.60             0.00              0.00             1.64               183186.09
0.04            1.10             0.00              0.00             1.14               183187.23
0.04            1.29             0.00              0.00             1.33               183188.56
0.04            1.50             0.00              0.00             1.54               183190.10
0.04            1.51             0.00              0.00             1.55               183191.65
0.04            1.47             0.00              0.00             1.51               183193.16
0.04            1.08             0.00              0.00             1.12               183194.28
0.04            1.46             0.00              0.00             1.50               183195.78
0.04            1.49             0.00              0.00             1.53               183197.31
0.04            1.38             0.00              0.00             1.42               183198.73
0.07            1.59             0.00              0.00             1.66               183200.39
0.35            1.45             0.00              0.00             1.80               183202.19
0.22            1.73             0.00              0.00             1.95               183204.14
0.22            1.81             0.00              0.00             2.03               183206.17
0.53            2.02             0.00              0.00             2.55               183208.72
0.53            1.89             0.00              0.00             2.42               183211.14
0.52            4.17             0.00              0.00             4.69               183215.83
1.29            1.43             0.00              0.00             2.72               183218.55
0.37            1.78             0.00              0.00             2.15               183220.70
0.36            4.06             0.00              0.00             4.42               183225.12
1.01            1.81             0.00              0.00             2.82               183227.94
0.21            3.75             0.00              0.00             3.96               183231.90
0.55            1.54             0.00              0.00             2.09               183233.99
0.04            1.30             0.00              0.00             1.34               183235.33
0.04            1.69             0.00              0.00             1.73               183237.06
0.04            1.47             0.00              0.00             1.51               183238.57
0.20            1.38             0.00              0.00             1.58               183240.15
0.04            1.14             0.00              0.00             1.18               183241.33
0.20            1.07             0.00              0.00             1.27               183242.60
0.05            1.46             0.00              0.00             1.51               183244.11
0.19            2.01             0.00              0.00             2.20               183246.31
0.04            1.52             0.00              0.00             1.56               183247.87
0.22            1.36             0.00              0.00             1.58               183249.45
0.04            1.53             0.00              0.00             1.57               183251.02
0.21            1.32             0.00              0.00             1.53               183252.55
0.04            1.22             0.00              0.00             1.26               183253.81
0.20            1.09             0.00              0.00             1.29               183255.10
0.04            1.39             0.00              0.00             1.43               183256.53
0.21            3.46             0.00              0.00             3.67               183260.20
0.40            1.20             0.00              0.00             1.60               183261.80
0.04            1.37             0.00              0.00             1.41               183263.21
0.05            1.16             0.00              0.00             1.21               183264.42
0.05            1.29             0.00              0.00             1.34               183265.76
0.04            1.40             0.00              0.00             1.44               183267.20
0.06            2.01             0.00              0.00             2.07               183269.27
0.53            1.55             0.00              0.00             2.08               183271.35
0.21            1.41             0.00              0.00             1.62               183272.97
0.04            1.66             0.00              0.00             1.70               183274.67
0.39            1.92             0.00              0.00             2.31               183276.98
0.39            1.38             0.00              0.00             1.77               183278.75
0.04            5.64             0.00              0.00             5.68               183284.43
1.60            5.30             0.00              0.00             6.90               183291.33
1.30            1.47             0.00              0.00             2.77               183294.10
0.22            1.76             0.00              0.00             1.98               183296.08
0.21            1.78             0.00              0.00             1.99               183298.07
0.23            1.74             0.00              0.00             1.97               183300.04
0.21            4.72             0.00              0.00             4.93               183304.97
0.55            1.55             0.00              0.00             2.10               183307.07
0.05            1.47             0.00              0.00             1.52               183308.59
0.04            1.65             0.00              0.00             1.69               183310.28
0.04            1.34             0.00              0.00             1.38               183311.66
0.22            1.13             0.00              0.00             1.35               183313.01
0.04            1.53             0.00              0.00             1.57               183314.58
0.20            1.39             0.00              0.00             1.59               183316.17
0.04            1.57             0.00              0.00             1.61               183317.78
0.21            1.40             0.00              0.00             1.61               183319.39
0.04            1.65             0.00              0.00             1.69               183321.08
0.23            1.48             0.00              0.00             1.71               183322.79
0.04            1.68             0.00              0.00             1.72               183324.51
0.21            1.49             0.00              0.00             1.70               183326.21
0.04            1.30             0.00              0.00             1.34               183327.55
0.21            3.99             0.00              0.00             4.20               183331.75
0.24            1.40             0.00              0.00             1.64               183333.39
0.05            1.16             0.00              0.00             1.21               183334.60
0.05            1.41             0.00              0.00             1.46               183336.06
0.05            4.41             0.00              0.00             4.46               183340.52
1.62            4.67             0.00              0.00             6.29               183346.81
1.60            1.12             0.00              0.00             2.72               183349.53
0.04            1.37             0.00              0.00             1.41               183350.94
0.04            1.37             0.00              0.00             1.41               183352.35
0.04            1.41             0.00              0.00             1.45               183353.80
0.04            1.16             0.00              0.00             1.20               183355.00
0.04            1.30             0.00              0.00             1.34               183356.34
0.04            1.30             0.00              0.00             1.34               183357.68
0.04            1.39             0.00              0.00             1.43               183359.11
0.04            1.32             0.00              0.00             1.36               183360.47
0.04            1.52             0.00              0.00             1.56               183362.03
0.24            1.71             0.00              0.00             1.95               183363.98
0.21            1.49             0.00              0.00             1.70               183365.68
0.20            1.74             0.00              0.00             1.94               183367.62
0.22            4.56             0.00              0.00             4.78               183372.40
1.32            4.99             0.00              0.00             6.31               183378.71
1.30            1.30             0.00              0.00             2.60               183381.31
0.04            1.62             0.00              0.00             1.66               183382.97
0.06            1.58             0.00              0.00             1.64               183384.61
0.04            1.49             0.00              0.00             1.53               183386.14
0.04            1.40             0.00              0.00             1.44               183387.58
0.04            1.62             0.00              0.00             1.66               183389.24
0.04            1.60             0.00              0.00             1.64               183390.88
0.04            1.12             0.00              0.00             1.16               183392.04
0.04            1.38             0.00              0.00             1.42               183393.46
0.05            1.17             0.00              0.00             1.22               183394.68
0.04            1.32             0.00              0.00             1.36               183396.04
0.04            1.30             0.00              0.00             1.34               183397.38
0.06            1.37             0.00              0.00             1.43               183398.81
0.04            1.29             0.00              0.00             1.33               183400.14
0.14            1.86             0.00              0.00             2.00               183402.14
0.38            1.94             0.00              0.00             2.32               183404.46
0.40            1.57             0.00              0.00             1.97               183406.43
0.04            2.07             0.00              0.00             2.11               183408.54
0.52            1.49             0.00              0.00             2.01               183410.55
0.22            1.37             0.00              0.00             1.59               183412.14
0.04            1.31             0.00              0.00             1.35               183413.49
0.36            1.18             0.00              0.00             1.54               183415.03
0.20            1.44             0.00              0.00             1.64               183416.67
0.21            2.19             0.00              0.00             2.40               183419.07
0.53            1.80             0.00              0.00             2.33               183421.40
0.22            1.64             0.00              0.00             1.86               183423.26
0.04            2.22             0.00              0.00             2.26               183425.52
