Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             244.58            0.00             244.58             20986.67 
1.69            2.96             0.00              0.00             4.65               20991.32 
1.02            1.78             0.00              0.00             2.80               20994.12 
0.67            1.50             0.00              0.00             2.17               20996.29 
0.58            1.59             0.00              0.00             2.17               20998.46 
0.61            2.63             0.00              0.00             3.24               21001.70 
0.80            2.61             0.00              0.00             3.41               21005.11 
0.79            1.49             0.00              0.00             2.28               21007.39 
0.49            1.39             0.00              0.00             1.88               21009.27 
0.37            1.46             0.00              0.00             1.83               21011.10 
0.41            1.66             0.00              0.00             2.07               21013.17 
0.32            1.55             0.00              0.00             1.87               21015.04 
0.31            1.37             0.00              0.00             1.68               21016.72 
0.31            1.40             0.00              0.00             1.71               21018.43 
0.27            1.34             0.00              0.00             1.61               21020.04 
0.24            1.56             0.00              0.00             1.80               21021.84 
0.19            1.29             0.00              0.00             1.48               21023.32 
0.18            2.23             0.00              0.00             2.41               21025.73 
0.20            1.18             0.00              0.00             1.38               21027.11 
0.05            0.66             0.00              0.00             0.71               21027.82 
0.25            1.57             0.00              0.00             1.82               21029.64 
0.52            0.68             0.00              0.00             1.20               21030.84 
0.18            1.66             0.00              0.00             1.84               21032.68 
0.48            0.63             0.00              0.00             1.11               21033.79 
0.11            0.63             0.00              0.00             0.74               21034.53 
0.11            1.40             0.00              0.00             1.51               21036.04 
0.26            0.60             0.00              0.00             0.86               21036.90 
0.04            0.55             0.00              0.00             0.59               21037.49 
0.04            0.59             0.00              0.00             0.63               21038.12 
0.04            1.51             0.00              0.00             1.55               21039.67 
0.59            1.33             0.00              0.00             1.92               21041.59 
0.46            0.53             0.00              0.00             0.99               21042.58 
0.11            1.29             0.00              0.00             1.40               21043.98 
0.36            0.60             0.00              0.00             0.96               21044.94 
0.04            0.49             0.00              0.00             0.53               21045.47 
0.04            0.53             0.00              0.00             0.57               21046.04 
0.04            0.54             0.00              0.00             0.58               21046.62 
0.04            0.52             0.00              0.00             0.56               21047.18 
0.04            0.74             0.00              0.00             0.78               21047.96 
0.24            0.68             0.00              0.00             0.92               21048.88 
0.23            1.51             0.00              0.00             1.74               21050.62 
0.48            0.70             0.00              0.00             1.18               21051.80 
0.18            0.72             0.00              0.00             0.90               21052.70 
0.17            0.60             0.00              0.00             0.77               21053.47 
0.16            1.17             0.00              0.00             1.33               21054.80 
0.19            1.15             0.00              0.00             1.34               21056.14 
0.15            0.60             0.00              0.00             0.75               21056.89 
0.04            2.60             0.00              0.00             2.64               21059.53 
0.82            1.43             0.00              0.00             2.25               21061.78 
0.47            1.56             0.00              0.00             2.03               21063.81 
0.45            1.40             0.00              0.00             1.85               21065.66 
0.38            1.31             0.00              0.00             1.69               21067.35 
0.35            1.29             0.00              0.00             1.64               21068.99 
0.36            1.31             0.00              0.00             1.67               21070.66 
0.37            1.33             0.00              0.00             1.70               21072.36 
0.18            2.12             0.00              0.00             2.30               21074.66 
0.34            1.16             0.00              0.00             1.50               21076.16 
0.12            1.36             0.00              0.00             1.48               21077.64 
0.14            1.15             0.00              0.00             1.29               21078.93 
0.12            1.20             0.00              0.00             1.32               21080.25 
0.05            1.46             0.00              0.00             1.51               21081.76 
0.43            1.61             0.00              0.00             2.04               21083.80 
0.45            1.41             0.00              0.00             1.86               21085.66 
0.46            1.51             0.00              0.00             1.97               21087.63 
0.45            1.24             0.00              0.00             1.69               21089.32 
0.27            1.26             0.00              0.00             1.53               21090.85 
0.26            2.32             0.00              0.00             2.58               21093.43 
0.44            1.18             0.00              0.00             1.62               21095.05 
0.20            1.40             0.00              0.00             1.60               21096.65 
0.19            1.15             0.00              0.00             1.34               21097.99 
0.12            1.14             0.00              0.00             1.26               21099.25 
0.12            1.11             0.00              0.00             1.23               21100.48 
0.05            0.61             0.00              0.00             0.66               21101.14 
0.11            0.71             0.00              0.00             0.82               21101.96 
0.11            0.58             0.00              0.00             0.69               21102.65 
0.11            1.45             0.00              0.00             1.56               21104.21 
0.31            0.60             0.00              0.00             0.91               21105.12 
0.04            0.61             0.00              0.00             0.65               21105.77 
0.04            0.53             0.00              0.00             0.57               21106.34 
0.04            0.67             0.00              0.00             0.71               21107.05 
0.11            0.58             0.00              0.00             0.69               21107.74 
0.10            1.32             0.00              0.00             1.42               21109.16 
0.35            0.54             0.00              0.00             0.89               21110.05 
0.04            0.51             0.00              0.00             0.55               21110.60 
0.05            1.48             0.00              0.00             1.53               21112.13 
0.43            0.61             0.00              0.00             1.04               21113.17 
0.04            0.60             0.00              0.00             0.64               21113.81 
0.04            0.50             0.00              0.00             0.54               21114.35 
0.03            0.60             0.00              0.00             0.63               21114.98 
0.04            0.55             0.00              0.00             0.59               21115.57 
0.04            0.68             0.00              0.00             0.72               21116.29 
0.11            0.68             0.00              0.00             0.79               21117.08 
0.11            1.56             0.00              0.00             1.67               21118.75 
0.18            0.57             0.00              0.00             0.75               21119.50 
0.04            0.64             0.00              0.00             0.68               21120.18 
0.11            0.69             0.00              0.00             0.80               21120.98 
0.12            0.68             0.00              0.00             0.80               21121.78 
0.11            1.56             0.00              0.00             1.67               21123.45 
0.14            1.35             0.00              0.00             1.49               21124.94 
0.31            0.57             0.00              0.00             0.88               21125.82 
0.04            0.52             0.00              0.00             0.56               21126.38 
0.04            0.56             0.00              0.00             0.60               21126.98 
0.04            0.65             0.00              0.00             0.69               21127.67 
