Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1503.90           0.00             1503.90            447528.84
8.82            17.93            0.00              0.00             26.75              447555.59
6.03            9.06             0.00              0.00             15.09              447570.68
3.44            8.67             0.00              0.00             12.11              447582.79
3.23            8.39             0.00              0.00             11.62              447594.41
3.20            10.46            0.00              0.00             13.66              447608.07
3.06            7.87             0.00              0.00             10.93              447619.00
3.04            8.84             0.00              0.00             11.88              447630.88
2.82            8.34             0.00              0.00             11.16              447642.04
2.91            8.25             0.00              0.00             11.16              447653.20
2.86            8.59             0.00              0.00             11.45              447664.65
2.54            9.84             0.00              0.00             12.38              447677.03
2.45            7.64             0.00              0.00             10.09              447687.12
2.42            9.45             0.00              0.00             11.87              447698.99
2.24            7.66             0.00              0.00             9.90               447708.89
2.24            9.59             0.00              0.00             11.83              447720.72
2.01            13.30            0.00              0.00             15.31              447736.03
3.06            7.17             0.00              0.00             10.23              447746.26
1.76            13.27            0.00              0.00             15.03              447761.29
2.59            7.00             0.00              0.00             9.59               447770.88
1.35            5.99             0.00              0.00             7.34               447778.22
1.32            6.67             0.00              0.00             7.99               447786.21
1.15            5.50             0.00              0.00             6.65               447792.86
1.13            7.59             0.00              0.00             8.72               447801.58
1.15            5.98             0.00              0.00             7.13               447808.71
0.74            8.07             0.00              0.00             8.81               447817.52
0.96            6.29             0.00              0.00             7.25               447824.77
0.53            18.23            0.00              0.00             18.76              447843.53
0.75            6.08             0.00              0.00             6.83               447850.36
0.30            11.90            0.00              0.00             12.20              447862.56
0.53            5.91             0.00              0.00             6.44               447869.00
0.07            2.70             0.00              0.00             2.77               447871.77
0.70            7.86             0.00              0.00             8.56               447880.33
3.00            2.47             0.00              0.00             5.47               447885.80
0.49            8.23             0.00              0.00             8.72               447894.52
2.77            2.41             0.00              0.00             5.18               447899.70
0.28            2.33             0.00              0.00             2.61               447902.31
0.27            2.38             0.00              0.00             2.65               447904.96
0.27            2.04             0.00              0.00             2.31               447907.27
0.43            2.32             0.00              0.00             2.75               447910.02
0.28            2.03             0.00              0.00             2.31               447912.33
0.26            2.39             0.00              0.00             2.65               447914.98
0.28            6.50             0.00              0.00             6.78               447921.76
0.96            2.19             0.00              0.00             3.15               447924.91
0.04            2.17             0.00              0.00             2.21               447927.12
0.04            2.14             0.00              0.00             2.18               447929.30
0.04            2.20             0.00              0.00             2.24               447931.54
0.04            2.69             0.00              0.00             2.73               447934.27
0.69            3.30             0.00              0.00             3.99               447938.26
0.70            8.22             0.00              0.00             8.92               447947.18
2.76            7.59             0.00              0.00             10.35              447957.53
2.38            2.75             0.00              0.00             5.13               447962.66
0.27            2.04             0.00              0.00             2.31               447964.97
0.26            7.11             0.00              0.00             7.37               447972.34
1.75            2.86             0.00              0.00             4.61               447976.95
0.04            2.75             0.00              0.00             2.79               447979.74
0.04            2.64             0.00              0.00             2.68               447982.42
0.04            2.41             0.00              0.00             2.45               447984.87
0.05            1.84             0.00              0.00             1.89               447986.76
0.04            2.72             0.00              0.00             2.76               447989.52
0.04            2.49             0.00              0.00             2.53               447992.05
0.04            2.50             0.00              0.00             2.54               447994.59
0.04            2.73             0.00              0.00             2.77               447997.36
0.70            3.00             0.00              0.00             3.70               448001.06
0.67            7.62             0.00              0.00             8.29               448009.35
2.73            2.65             0.00              0.00             5.38               448014.73
0.50            2.69             0.00              0.00             3.19               448017.92
0.49            2.05             0.00              0.00             2.54               448020.46
0.48            2.50             0.00              0.00             2.98               448023.44
0.50            2.59             0.00              0.00             3.09               448026.53
0.49            2.73             0.00              0.00             3.22               448029.75
0.51            2.05             0.00              0.00             2.56               448032.31
0.47            5.88             0.00              0.00             6.35               448038.66
0.92            2.51             0.00              0.00             3.43               448042.09
0.27            5.54             0.00              0.00             5.81               448047.90
0.54            2.33             0.00              0.00             2.87               448050.77
0.04            2.32             0.00              0.00             2.36               448053.13
0.04            3.14             0.00              0.00             3.18               448056.31
0.68            3.19             0.00              0.00             3.87               448060.18
0.72            9.15             0.00              0.00             9.87               448070.05
2.61            2.56             0.00              0.00             5.17               448075.22
0.51            2.69             0.00              0.00             3.20               448078.42
0.51            3.02             0.00              0.00             3.53               448081.95
0.49            2.70             0.00              0.00             3.19               448085.14
0.50            3.09             0.00              0.00             3.59               448088.73
0.49            3.01             0.00              0.00             3.50               448092.23
0.48            2.26             0.00              0.00             2.74               448094.97
0.49            7.74             0.00              0.00             8.23               448103.20
0.74            2.76             0.00              0.00             3.50               448106.70
0.31            7.34             0.00              0.00             7.65               448114.35
0.30            2.50             0.00              0.00             2.80               448117.15
0.04            2.52             0.00              0.00             2.56               448119.71
0.76            2.44             0.00              0.00             3.20               448122.91
0.76            2.53             0.00              0.00             3.29               448126.20
0.72            2.38             0.00              0.00             3.10               448129.30
0.70            2.22             0.00              0.00             2.92               448132.22
0.68            2.31             0.00              0.00             2.99               448135.21
0.71            2.44             0.00              0.00             3.15               448138.36
0.69            5.91             0.00              0.00             6.60               448144.96
1.31            2.41             0.00              0.00             3.72               448148.68
0.49            2.01             0.00              0.00             2.50               448151.18
0.48            5.28             0.00              0.00             5.76               448156.94
0.73            2.05             0.00              0.00             2.78               448159.72
0.28            5.55             0.00              0.00             5.83               448165.55
0.51            1.95             0.00              0.00             2.46               448168.01
0.04            8.23             0.00              0.00             8.27               448176.28
2.60            2.51             0.00              0.00             5.11               448181.39
0.48            2.84             0.00              0.00             3.32               448184.71
0.50            8.57             0.00              0.00             9.07               448193.78
