Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            2769.15        0.00             0.00             2769.15            230001.95
4.70            0.00          3.99             0.00             8.69               230010.64
0.05            0.00          2.02             0.00             2.07               230012.71
0.03            0.00          1.80             0.00             1.83               230014.54
0.03            0.00          1.94             0.00             1.97               230016.51
0.03            0.00          3.79             0.00             3.82               230020.33
0.03            0.00          1.72             0.00             1.75               230022.08
0.03            0.00          3.79             0.00             3.82               230025.90
0.03            0.00          1.74             0.00             1.77               230027.67
0.03            0.00          1.79             0.00             1.82               230029.49
0.03            0.00          1.95             0.00             1.98               230031.47
0.03            0.00          1.92             0.00             1.95               230033.42
0.03            0.00          2.07             0.00             2.10               230035.52
0.03            0.00          2.01             0.00             2.04               230037.56
0.03            0.00          1.94             0.00             1.97               230039.53
0.03            0.00          1.88             0.00             1.91               230041.44
0.03            0.00          1.84             0.00             1.87               230043.31
0.03            0.00          1.90             0.00             1.93               230045.24
0.03            0.00          2.01             0.00             2.04               230047.28
0.03            0.00          1.78             0.00             1.81               230049.09
0.03            0.00          1.81             0.00             1.84               230050.93
0.03            0.00          2.04             0.00             2.07               230053.00
0.03            0.00          2.02             0.00             2.05               230055.05
0.03            0.00          1.84             0.00             1.87               230056.92
0.03            0.00          1.90             0.00             1.93               230058.85
0.03            0.00          1.95             0.00             1.98               230060.83
0.03            0.00          1.86             0.00             1.89               230062.72
0.03            0.00          1.91             0.00             1.94               230064.66
0.03            0.00          1.91             0.00             1.94               230066.60
0.03            0.00          1.92             0.00             1.95               230068.55
0.03            0.00          0.25             0.00             0.28               230068.83
0.02            0.00          0.23             0.00             0.25               230069.08
0.02            0.00          0.26             0.00             0.28               230069.36
0.02            0.00          0.25             0.00             0.27               230069.63
0.02            0.00          0.25             0.00             0.27               230069.90
0.02            0.00          0.24             0.00             0.26               230070.16
0.02            0.00          1.78             0.00             1.80               230071.96
0.03            0.00          0.26             0.00             0.29               230072.25
0.02            0.00          0.22             0.00             0.24               230072.49
0.02            0.00          0.25             0.00             0.27               230072.76
0.02            0.00          0.24             0.00             0.26               230073.02
0.02            0.00          0.24             0.00             0.26               230073.28
0.02            0.00          0.25             0.00             0.27               230073.55
