Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            2904.25        0.00             0.00             2904.25            59190.17 
5.89            0.00          0.86             0.00             6.75               59196.92 
0.04            0.00          0.52             0.00             0.56               59197.48 
0.04            0.00          0.50             0.00             0.54               59198.02 
0.04            0.00          0.54             0.00             0.58               59198.60 
0.04            0.00          0.83             0.00             0.87               59199.47 
0.07            0.00          0.41             0.00             0.48               59199.95 
0.03            0.00          0.80             0.00             0.83               59200.78 
0.08            0.00          0.42             0.00             0.50               59201.28 
0.08            0.00          0.41             0.00             0.49               59201.77 
0.03            0.00          0.51             0.00             0.54               59202.31 
0.08            0.00          0.42             0.00             0.50               59202.81 
0.06            0.00          0.40             0.00             0.46               59203.27 
0.04            0.00          0.54             0.00             0.58               59203.85 
0.04            0.00          0.53             0.00             0.57               59204.42 
0.07            0.00          0.42             0.00             0.49               59204.91 
0.03            0.00          0.53             0.00             0.56               59205.47 
0.07            0.00          0.41             0.00             0.48               59205.95 
0.08            0.00          0.40             0.00             0.48               59206.43 
0.03            0.00          0.51             0.00             0.54               59206.97 
0.03            0.00          0.44             0.00             0.47               59207.44 
0.07            0.00          0.42             0.00             0.49               59207.93 
0.03            0.00          0.52             0.00             0.55               59208.48 
0.03            0.00          0.53             0.00             0.56               59209.04 
0.08            0.00          0.43             0.00             0.51               59209.55 
0.08            0.00          0.39             0.00             0.47               59210.02 
0.08            0.00          0.39             0.00             0.47               59210.49 
0.07            0.00          0.39             0.00             0.46               59210.95 
0.03            0.00          0.49             0.00             0.52               59211.47 
0.03            0.00          0.44             0.00             0.47               59211.94 
0.03            0.00          0.49             0.00             0.52               59212.46 
0.08            0.00          0.43             0.00             0.51               59212.97 
0.05            0.00          0.01             0.00             0.06               59213.03 
0.04            0.00          0.01             0.00             0.05               59213.08 
0.04            0.00          0.01             0.00             0.05               59213.13 
0.03            0.00          0.01             0.00             0.04               59213.17 
0.03            0.00          0.01             0.00             0.04               59213.21 
0.04            0.00          0.01             0.00             0.05               59213.26 
0.04            0.00          0.01             0.00             0.05               59213.31 
0.03            0.00          0.50             0.00             0.53               59213.84 
0.04            0.00          0.01             0.00             0.05               59213.89 
0.04            0.00          0.01             0.00             0.05               59213.94 
0.03            0.00          0.01             0.00             0.04               59213.98 
0.04            0.00          0.01             0.00             0.05               59214.03 
0.05            0.00          0.01             0.00             0.06               59214.09 
0.04            0.00          0.01             0.00             0.05               59214.14 
0.02            0.00          0.47             0.00             0.49               59214.63 
0.04            0.00          0.01             0.00             0.05               59214.68 
0.04            0.00          0.01             0.00             0.05               59214.73 
0.04            0.00          0.01             0.00             0.05               59214.78 
0.03            0.00          0.01             0.00             0.04               59214.82 
0.03            0.00          0.01             0.00             0.04               59214.86 
0.04            0.00          0.01             0.00             0.05               59214.91 
0.03            0.00          0.01             0.00             0.04               59214.95 
0.02            0.00          0.48             0.00             0.50               59215.45 
0.04            0.00          0.01             0.00             0.05               59215.50 
0.03            0.00          0.01             0.00             0.04               59215.54 
0.03            0.00          0.01             0.00             0.04               59215.58 
0.03            0.00          0.01             0.00             0.04               59215.62 
0.03            0.00          0.01             0.00             0.04               59215.66 
0.03            0.00          0.01             0.00             0.04               59215.70 
0.03            0.00          0.01             0.00             0.04               59215.74 
0.02            0.00          0.45             0.00             0.47               59216.21 
0.04            0.00          0.01             0.00             0.05               59216.26 
0.03            0.00          0.01             0.00             0.04               59216.30 
0.02            0.00          0.49             0.00             0.51               59216.81 
0.04            0.00          0.01             0.00             0.05               59216.86 
0.04            0.00          0.01             0.00             0.05               59216.91 
0.04            0.00          0.01             0.00             0.05               59216.96 
0.04            0.00          0.01             0.00             0.05               59217.01 
0.03            0.00          0.01             0.00             0.04               59217.05 
0.03            0.00          0.01             0.00             0.04               59217.09 
0.04            0.00          0.01             0.00             0.05               59217.14 
0.03            0.00          0.01             0.00             0.04               59217.18 
0.04            0.00          0.01             0.00             0.05               59217.23 
0.04            0.00          0.01             0.00             0.05               59217.28 
0.04            0.00          0.01             0.00             0.05               59217.33 
0.02            0.00          0.48             0.00             0.50               59217.83 
0.04            0.00          0.01             0.00             0.05               59217.88 
0.04            0.00          0.01             0.00             0.05               59217.93 
0.06            0.00          0.40             0.00             0.46               59218.39 
0.03            0.00          0.47             0.00             0.50               59218.89 
0.08            0.00          0.40             0.00             0.48               59219.37 
0.07            0.00          0.39             0.00             0.46               59219.83 
0.07            0.00          0.38             0.00             0.45               59220.28 
0.07            0.00          0.38             0.00             0.45               59220.73 
0.02            0.00          0.45             0.00             0.47               59221.20 
0.06            0.00          0.40             0.00             0.46               59221.66 
0.08            0.00          0.38             0.00             0.46               59222.12 
0.04            0.00          0.79             0.00             0.83               59222.95 
0.04            0.00          0.50             0.00             0.54               59223.49 
0.06            0.00          0.40             0.00             0.46               59223.95 
0.03            0.00          0.45             0.00             0.48               59224.43 
0.03            0.00          0.44             0.00             0.47               59224.90 
0.08            0.00          0.40             0.00             0.48               59225.38 
0.03            0.00          0.49             0.00             0.52               59225.90 
0.06            0.00          0.40             0.00             0.46               59226.36 
0.04            0.00          0.49             0.00             0.53               59226.89 
0.06            0.00          0.40             0.00             0.46               59227.35 
0.03            0.00          0.51             0.00             0.54               59227.89 
0.03            0.00          0.46             0.00             0.49               59228.38 
0.07            0.00          0.40             0.00             0.47               59228.85 
0.06            0.00          0.38             0.00             0.44               59229.29 
0.03            0.00          0.46             0.00             0.49               59229.78 
0.03            0.00          0.40             0.00             0.43               59230.21 
0.08            0.00          0.40             0.00             0.48               59230.69 
0.04            0.00          0.01             0.00             0.05               59230.74 
0.03            0.00          0.01             0.00             0.04               59230.78 
0.02            0.00          0.01             0.00             0.03               59230.81 
0.02            0.00          0.01             0.00             0.03               59230.84 
0.02            0.00          0.01             0.00             0.03               59230.87 
0.02            0.00          0.01             0.00             0.03               59230.90 
0.03            0.00          0.39             0.00             0.42               59231.32 
0.02            0.00          0.01             0.00             0.03               59231.35 
0.02            0.00          0.01             0.00             0.03               59231.38 
0.02            0.00          0.01             0.00             0.03               59231.41 
0.02            0.00          0.00             0.00             0.02               59231.43 
0.02            0.00          0.01             0.00             0.03               59231.46 
0.02            0.00          0.47             0.00             0.49               59231.95 
0.07            0.00          0.41             0.00             0.48               59232.43 
0.07            0.00          0.39             0.00             0.46               59232.89 
0.02            0.00          0.44             0.00             0.46               59233.35 
0.07            0.00          0.39             0.00             0.46               59233.81 
0.07            0.00          0.38             0.00             0.45               59234.26 
0.03            0.00          0.47             0.00             0.50               59234.76 
0.07            0.00          0.40             0.00             0.47               59235.23 
0.06            0.00          0.37             0.00             0.43               59235.66 
0.02            0.00          0.47             0.00             0.49               59236.15 
0.03            0.00          0.40             0.00             0.43               59236.58 
0.07            0.00          0.40             0.00             0.47               59237.05 
0.07            0.00          0.38             0.00             0.45               59237.50 
0.06            0.00          0.38             0.00             0.44               59237.94 
0.04            0.00          0.50             0.00             0.54               59238.48 
0.03            0.00          0.46             0.00             0.49               59238.97 
0.03            0.00          0.43             0.00             0.46               59239.43 
0.03            0.00          0.47             0.00             0.50               59239.93 
0.06            0.00          0.41             0.00             0.47               59240.40 
0.03            0.00          0.50             0.00             0.53               59240.93 
0.03            0.00          0.46             0.00             0.49               59241.42 
0.06            0.00          0.40             0.00             0.46               59241.88 
0.07            0.00          0.38             0.00             0.45               59242.33 
0.07            0.00          0.39             0.00             0.46               59242.79 
0.03            0.00          0.01             0.00             0.04               59242.83 
0.03            0.00          0.01             0.00             0.04               59242.87 
0.02            0.00          0.01             0.00             0.03               59242.90 
0.02            0.00          0.01             0.00             0.03               59242.93 
0.03            0.00          0.01             0.00             0.04               59242.97 
0.02            0.00          0.01             0.00             0.03               59243.00 
0.02            0.00          0.01             0.00             0.03               59243.03 
0.02            0.00          0.01             0.00             0.03               59243.06 
0.02            0.00          0.01             0.00             0.03               59243.09 
0.02            0.00          0.01             0.00             0.03               59243.12 
0.02            0.00          0.01             0.00             0.03               59243.15 
0.03            0.00          0.01             0.00             0.04               59243.19 
0.03            0.00          0.01             0.00             0.04               59243.23 
0.03            0.00          0.01             0.00             0.04               59243.27 
0.02            0.00          0.01             0.00             0.03               59243.30 
0.02            0.00          0.01             0.00             0.03               59243.33 
0.02            0.00          0.01             0.00             0.03               59243.36 
0.02            0.00          0.01             0.00             0.03               59243.39 
0.02            0.00          0.01             0.00             0.03               59243.42 
0.02            0.00          0.01             0.00             0.03               59243.45 
0.02            0.00          0.01             0.00             0.03               59243.48 
0.02            0.00          0.01             0.00             0.03               59243.51 
0.03            0.00          0.01             0.00             0.04               59243.55 
0.03            0.00          0.01             0.00             0.04               59243.59 
0.03            0.00          0.01             0.00             0.04               59243.63 
0.03            0.00          0.01             0.00             0.04               59243.67 
0.03            0.00          0.01             0.00             0.04               59243.71 
0.03            0.00          0.01             0.00             0.04               59243.75 
0.03            0.00          0.01             0.00             0.04               59243.79 
0.03            0.00          0.01             0.00             0.04               59243.83 
0.03            0.00          0.01             0.00             0.04               59243.87 
0.03            0.00          0.01             0.00             0.04               59243.91 
0.03            0.00          0.01             0.00             0.04               59243.95 
0.02            0.00          0.01             0.00             0.03               59243.98 
0.04            0.00          0.01             0.00             0.05               59244.03 
0.02            0.00          0.01             0.00             0.03               59244.06 
0.02            0.00          0.01             0.00             0.03               59244.09 
0.02            0.00          0.01             0.00             0.03               59244.12 
0.02            0.00          0.01             0.00             0.03               59244.15 
0.02            0.00          0.01             0.00             0.03               59244.18 
0.02            0.00          0.01             0.00             0.03               59244.21 
0.02            0.00          0.01             0.00             0.03               59244.24 
0.02            0.00          0.01             0.00             0.03               59244.27 
0.03            0.00          0.01             0.00             0.04               59244.31 
0.02            0.00          0.01             0.00             0.03               59244.34 
0.03            0.00          0.01             0.00             0.04               59244.38 
0.02            0.00          0.01             0.00             0.03               59244.41 
0.02            0.00          0.01             0.00             0.03               59244.44 
0.02            0.00          0.01             0.00             0.03               59244.47 
0.02            0.00          0.01             0.00             0.03               59244.50 
0.02            0.00          0.01             0.00             0.03               59244.53 
0.03            0.00          0.01             0.00             0.04               59244.57 
0.02            0.00          0.01             0.00             0.03               59244.60 
0.03            0.00          0.01             0.00             0.04               59244.64 
0.04            0.00          0.01             0.00             0.05               59244.69 
0.03            0.00          0.01             0.00             0.04               59244.73 
0.03            0.00          0.01             0.00             0.04               59244.77 
0.04            0.00          0.01             0.00             0.05               59244.82 
0.04            0.00          0.01             0.00             0.05               59244.87 
0.03            0.00          0.01             0.00             0.04               59244.91 
0.04            0.00          0.01             0.00             0.05               59244.96 
0.04            0.00          0.01             0.00             0.05               59245.01 
0.04            0.00          0.01             0.00             0.05               59245.06 
0.03            0.00          0.01             0.00             0.04               59245.10 
0.03            0.00          0.01             0.00             0.04               59245.14 
0.03            0.00          0.01             0.00             0.04               59245.18 
0.03            0.00          0.01             0.00             0.04               59245.22 
0.03            0.00          0.01             0.00             0.04               59245.26 
0.03            0.00          0.01             0.00             0.04               59245.30 
0.03            0.00          0.01             0.00             0.04               59245.34 
0.04            0.00          0.01             0.00             0.05               59245.39 
0.03            0.00          0.01             0.00             0.04               59245.43 
0.03            0.00          0.01             0.00             0.04               59245.47 
0.02            0.00          0.01             0.00             0.03               59245.50 
0.02            0.00          0.01             0.00             0.03               59245.53 
0.02            0.00          0.01             0.00             0.03               59245.56 
0.02            0.00          0.01             0.00             0.03               59245.59 
0.02            0.00          0.01             0.00             0.03               59245.62 
0.02            0.00          0.01             0.00             0.03               59245.65 
0.03            0.00          0.01             0.00             0.04               59245.69 
0.03            0.00          0.01             0.00             0.04               59245.73 
0.03            0.00          0.01             0.00             0.04               59245.77 
0.03            0.00          0.01             0.00             0.04               59245.81 
0.03            0.00          0.01             0.00             0.04               59245.85 
0.03            0.00          0.01             0.00             0.04               59245.89 
0.03            0.00          0.01             0.00             0.04               59245.93 
0.03            0.00          0.01             0.00             0.04               59245.97 
0.02            0.00          0.01             0.00             0.03               59246.00 
0.03            0.00          0.01             0.00             0.04               59246.04 
0.02            0.00          0.01             0.00             0.03               59246.07 
