Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            696.85        0.00             0.00             696.85             14759.36 
1.51            0.00          0.25             0.00             1.76               14761.12 
0.04            0.00          0.16             0.00             0.20               14761.32 
0.04            0.00          0.12             0.00             0.16               14761.48 
0.04            0.00          0.11             0.00             0.15               14761.63 
0.02            0.00          0.23             0.00             0.25               14761.88 
0.04            0.00          0.12             0.00             0.16               14762.04 
0.02            0.00          0.16             0.00             0.18               14762.22 
0.02            0.00          0.13             0.00             0.15               14762.37 
0.04            0.00          0.12             0.00             0.16               14762.53 
0.02            0.00          0.22             0.00             0.24               14762.77 
0.02            0.00          0.14             0.00             0.16               14762.93 
0.02            0.00          0.12             0.00             0.14               14763.07 
0.04            0.00          0.12             0.00             0.16               14763.23 
0.02            0.00          0.14             0.00             0.16               14763.39 
0.02            0.00          0.12             0.00             0.14               14763.53 
0.04            0.00          0.11             0.00             0.15               14763.68 
0.04            0.00          0.11             0.00             0.15               14763.83 
0.02            0.00          0.14             0.00             0.16               14763.99 
0.02            0.00          0.14             0.00             0.16               14764.15 
0.04            0.00          0.12             0.00             0.16               14764.31 
0.04            0.00          0.11             0.00             0.15               14764.46 
0.02            0.00          0.14             0.00             0.16               14764.62 
0.03            0.00          0.01             0.00             0.04               14764.66 
0.03            0.00          0.01             0.00             0.04               14764.70 
0.03            0.00          0.01             0.00             0.04               14764.74 
0.02            0.00          0.01             0.00             0.03               14764.77 
0.02            0.00          0.01             0.00             0.03               14764.80 
0.02            0.00          0.01             0.00             0.03               14764.83 
0.03            0.00          0.01             0.00             0.04               14764.87 
0.03            0.00          0.01             0.00             0.04               14764.91 
0.01            0.00          0.13             0.00             0.14               14765.05 
0.03            0.00          0.01             0.00             0.04               14765.09 
0.02            0.00          0.01             0.00             0.03               14765.12 
0.02            0.00          0.01             0.00             0.03               14765.15 
0.02            0.00          0.01             0.00             0.03               14765.18 
0.02            0.00          0.01             0.00             0.03               14765.21 
0.02            0.00          0.01             0.00             0.03               14765.24 
0.02            0.00          0.01             0.00             0.03               14765.27 
0.02            0.00          0.01             0.00             0.03               14765.30 
0.02            0.00          0.12             0.00             0.14               14765.44 
0.02            0.00          0.01             0.00             0.03               14765.47 
0.01            0.00          0.09             0.00             0.10               14765.57 
0.03            0.00          0.11             0.00             0.14               14765.71 
0.03            0.00          0.01             0.00             0.04               14765.75 
0.02            0.00          0.01             0.00             0.03               14765.78 
0.02            0.00          0.01             0.00             0.03               14765.81 
0.02            0.00          0.00             0.00             0.02               14765.83 
0.02            0.00          0.00             0.00             0.02               14765.85 
0.01            0.00          0.10             0.00             0.11               14765.96 
0.02            0.00          0.01             0.00             0.03               14765.99 
0.02            0.00          0.00             0.00             0.02               14766.01 
0.02            0.00          0.00             0.00             0.02               14766.03 
0.03            0.00          0.11             0.00             0.14               14766.17 
0.02            0.00          0.17             0.00             0.19               14766.36 
0.02            0.00          0.15             0.00             0.17               14766.53 
0.02            0.00          0.13             0.00             0.15               14766.68 
0.04            0.00          0.12             0.00             0.16               14766.84 
0.02            0.00          0.13             0.00             0.15               14766.99 
0.04            0.00          0.12             0.00             0.16               14767.15 
0.04            0.00          0.11             0.00             0.15               14767.30 
0.03            0.00          0.11             0.00             0.14               14767.44 
0.03            0.00          0.11             0.00             0.14               14767.58 
0.02            0.00          0.15             0.00             0.17               14767.75 
0.04            0.00          0.11             0.00             0.15               14767.90 
0.02            0.00          0.22             0.00             0.24               14768.14 
0.02            0.00          0.12             0.00             0.14               14768.28 
0.02            0.00          0.12             0.00             0.14               14768.42 
0.02            0.00          0.11             0.00             0.13               14768.55 
0.03            0.00          0.01             0.00             0.04               14768.59 
0.03            0.00          0.12             0.00             0.15               14768.74 
0.02            0.00          0.01             0.00             0.03               14768.77 
0.02            0.00          0.00             0.00             0.02               14768.79 
0.02            0.00          0.00             0.00             0.02               14768.81 
0.01            0.00          0.00             0.00             0.01               14768.82 
0.01            0.00          0.00             0.00             0.01               14768.83 
0.01            0.00          0.00             0.00             0.01               14768.84 
0.02            0.00          0.01             0.00             0.03               14768.87 
0.02            0.00          0.15             0.00             0.17               14769.04 
0.03            0.00          0.01             0.00             0.04               14769.08 
