Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             28.42             0.00             28.42              785.85   
0.66            0.10             0.00              0.00             0.76               786.61   
0.09            0.14             0.00              0.00             0.23               786.84   
0.11            0.07             0.00              0.00             0.18               787.02   
0.08            0.07             0.00              0.00             0.15               787.17   
0.06            0.06             0.00              0.00             0.12               787.29   
0.08            0.05             0.00              0.00             0.13               787.42   
0.08            0.05             0.00              0.00             0.13               787.55   
0.06            0.05             0.00              0.00             0.11               787.66   
0.05            0.05             0.00              0.00             0.10               787.76   
0.05            0.05             0.00              0.00             0.10               787.86   
0.06            0.04             0.00              0.00             0.10               787.96   
0.06            0.03             0.00              0.00             0.09               788.05   
0.09            0.03             0.00              0.00             0.12               788.17   
0.06            0.03             0.00              0.00             0.09               788.26   
0.06            0.03             0.00              0.00             0.09               788.35   
0.06            0.00             0.00              0.00             0.06               788.41   
0.00            0.00             0.00              0.87             0.87               789.28   
