Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1011.53           0.00             1011.53            11304.00 
2.06            1.66             0.00              0.00             3.72               11307.72 
0.04            0.70             0.00              0.00             0.74               11308.46 
0.04            0.75             0.00              0.00             0.79               11309.25 
0.02            0.76             0.00              0.00             0.78               11310.03 
0.02            0.74             0.00              0.00             0.76               11310.79 
0.02            0.82             0.00              0.00             0.84               11311.63 
0.03            0.83             0.00              0.00             0.86               11312.49 
0.02            0.76             0.00              0.00             0.78               11313.27 
0.02            0.73             0.00              0.00             0.75               11314.02 
0.04            0.72             0.00              0.00             0.76               11314.78 
0.02            0.81             0.00              0.00             0.83               11315.61 
0.03            0.80             0.00              0.00             0.83               11316.44 
0.03            0.64             0.00              0.00             0.67               11317.11 
0.02            0.73             0.00              0.00             0.75               11317.86 
0.02            0.76             0.00              0.00             0.78               11318.64 
0.02            0.74             0.00              0.00             0.76               11319.40 
0.02            1.48             0.00              0.00             1.50               11320.90 
0.03            0.73             0.00              0.00             0.76               11321.66 
0.03            1.48             0.00              0.00             1.51               11323.17 
0.03            0.59             0.00              0.00             0.62               11323.79 
0.02            0.62             0.00              0.00             0.64               11324.43 
0.03            0.75             0.00              0.00             0.78               11325.21 
0.02            0.77             0.00              0.00             0.79               11326.00 
0.03            0.80             0.00              0.00             0.83               11326.83 
0.03            0.73             0.00              0.00             0.76               11327.59 
0.02            0.73             0.00              0.00             0.75               11328.34 
0.03            0.66             0.00              0.00             0.69               11329.03 
0.02            0.10             0.00              0.00             0.12               11329.15 
0.02            0.62             0.00              0.00             0.64               11329.79 
0.02            0.10             0.00              0.00             0.12               11329.91 
0.02            0.62             0.00              0.00             0.64               11330.55 
0.02            0.09             0.00              0.00             0.11               11330.66 
0.02            0.09             0.00              0.00             0.11               11330.77 
0.02            0.09             0.00              0.00             0.11               11330.88 
0.02            0.09             0.00              0.00             0.11               11330.99 
0.02            0.09             0.00              0.00             0.11               11331.10 
0.02            0.09             0.00              0.00             0.11               11331.21 
0.02            0.10             0.00              0.00             0.12               11331.33 
0.02            0.09             0.00              0.00             0.11               11331.44 
0.02            0.09             0.00              0.00             0.11               11331.55 
0.02            0.09             0.00              0.00             0.11               11331.66 
0.03            0.09             0.00              0.00             0.12               11331.78 
0.02            0.10             0.00              0.00             0.12               11331.90 
0.02            0.08             0.00              0.00             0.10               11332.00 
0.01            0.08             0.00              0.00             0.09               11332.09 
0.01            0.11             0.00              0.00             0.12               11332.21 
0.02            0.11             0.00              0.00             0.13               11332.34 
0.02            0.10             0.00              0.00             0.12               11332.46 
0.02            0.67             0.00              0.00             0.69               11333.15 
0.02            0.67             0.00              0.00             0.69               11333.84 
0.02            0.10             0.00              0.00             0.12               11333.96 
0.02            0.09             0.00              0.00             0.11               11334.07 
0.02            0.11             0.00              0.00             0.13               11334.20 
0.02            0.13             0.00              0.00             0.15               11334.35 
0.02            0.11             0.00              0.00             0.13               11334.48 
0.02            0.11             0.00              0.00             0.13               11334.61 
0.02            0.68             0.00              0.00             0.70               11335.31 
0.02            0.12             0.00              0.00             0.14               11335.45 
0.02            0.11             0.00              0.00             0.13               11335.58 
0.02            0.10             0.00              0.00             0.12               11335.70 
0.02            0.71             0.00              0.00             0.73               11336.43 
0.02            0.11             0.00              0.00             0.13               11336.56 
0.02            0.11             0.00              0.00             0.13               11336.69 
0.02            0.10             0.00              0.00             0.12               11336.81 
0.02            0.10             0.00              0.00             0.12               11336.93 
0.02            0.10             0.00              0.00             0.12               11337.05 
0.02            0.10             0.00              0.00             0.12               11337.17 
0.02            0.10             0.00              0.00             0.12               11337.29 
0.02            0.11             0.00              0.00             0.13               11337.42 
0.02            0.10             0.00              0.00             0.12               11337.54 
0.02            0.10             0.00              0.00             0.12               11337.66 
0.02            0.10             0.00              0.00             0.12               11337.78 
0.02            0.10             0.00              0.00             0.12               11337.90 
0.02            0.10             0.00              0.00             0.12               11338.02 
0.02            0.10             0.00              0.00             0.12               11338.14 
0.02            0.10             0.00              0.00             0.12               11338.26 
0.02            0.67             0.00              0.00             0.69               11338.95 
