Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             151.78            0.00             151.78             1357.40  
0.60            0.25             0.00              0.00             0.85               1358.25  
0.06            0.14             0.00              0.00             0.20               1358.45  
0.03            0.12             0.00              0.00             0.15               1358.60  
0.03            0.12             0.00              0.00             0.15               1358.75  
0.03            0.20             0.00              0.00             0.23               1358.98  
0.03            0.12             0.00              0.00             0.15               1359.13  
0.04            0.13             0.00              0.00             0.17               1359.30  
0.03            0.12             0.00              0.00             0.15               1359.45  
0.03            0.20             0.00              0.00             0.23               1359.68  
0.03            0.11             0.00              0.00             0.14               1359.82  
0.03            0.11             0.00              0.00             0.14               1359.96  
0.03            0.11             0.00              0.00             0.14               1360.10  
0.02            0.10             0.00              0.00             0.12               1360.22  
0.03            0.10             0.00              0.00             0.13               1360.35  
0.03            0.03             0.00              0.00             0.06               1360.41  
0.02            0.03             0.00              0.00             0.05               1360.46  
0.02            0.09             0.00              0.00             0.11               1360.57  
0.02            0.03             0.00              0.00             0.05               1360.62  
0.04            0.04             0.00              0.00             0.08               1360.70  
0.02            0.02             0.00              0.00             0.04               1360.74  
0.02            0.07             0.00              0.00             0.09               1360.83  
0.02            0.07             0.00              0.00             0.09               1360.92  
0.02            0.02             0.00              0.00             0.04               1360.96  
0.02            0.02             0.00              0.00             0.04               1361.00  
0.04            0.02             0.00              0.00             0.06               1361.06  
0.02            0.02             0.00              0.00             0.04               1361.10  
0.02            0.03             0.00              0.00             0.05               1361.15  
0.02            0.08             0.00              0.00             0.10               1361.25  
0.02            0.03             0.00              0.00             0.05               1361.30  
0.02            0.02             0.00              0.00             0.04               1361.34  
0.02            0.02             0.00              0.00             0.04               1361.38  
0.02            0.07             0.00              0.00             0.09               1361.47  
0.02            0.07             0.00              0.00             0.09               1361.56  
0.02            0.07             0.00              0.00             0.09               1361.65  
0.02            0.07             0.00              0.00             0.09               1361.74  
0.02            0.14             0.00              0.00             0.16               1361.90  
0.04            0.07             0.00              0.00             0.11               1362.01  
0.02            0.07             0.00              0.00             0.09               1362.10  
0.02            0.07             0.00              0.00             0.09               1362.19  
0.02            0.07             0.00              0.00             0.09               1362.28  
0.02            0.02             0.00              0.00             0.04               1362.32  
0.03            0.08             0.00              0.00             0.11               1362.43  
0.02            0.02             0.00              0.00             0.04               1362.47  
0.01            0.02             0.00              0.00             0.03               1362.50  
0.02            0.02             0.00              0.00             0.04               1362.54  
0.02            0.07             0.00              0.00             0.09               1362.63  
0.02            0.02             0.00              0.00             0.04               1362.67  
0.02            0.02             0.00              0.00             0.04               1362.71  
0.02            0.07             0.00              0.00             0.09               1362.80  
0.02            0.02             0.00              0.00             0.04               1362.84  
0.02            0.02             0.00              0.00             0.04               1362.88  
0.02            0.07             0.00              0.00             0.09               1362.97  
0.02            0.07             0.00              0.00             0.09               1363.06  
0.02            0.07             0.00              0.00             0.09               1363.15  
0.02            0.07             0.00              0.00             0.09               1363.24  
0.02            0.02             0.00              0.00             0.04               1363.28  
0.02            0.02             0.00              0.00             0.04               1363.32  
0.02            0.04             0.00              0.00             0.06               1363.38  
0.02            0.03             0.00              0.00             0.05               1363.43  
0.02            0.01             0.00              0.00             0.03               1363.46  
0.02            0.07             0.00              0.00             0.09               1363.55  
0.02            0.01             0.00              0.00             0.03               1363.58  
0.02            0.01             0.00              0.00             0.03               1363.61  
0.01            0.01             0.00              0.00             0.02               1363.63  
0.02            0.01             0.00              0.00             0.03               1363.66  
0.02            0.01             0.00              0.00             0.03               1363.69  
0.01            0.01             0.00              0.00             0.02               1363.71  
0.02            0.01             0.00              0.00             0.03               1363.74  
0.02            0.01             0.00              0.00             0.03               1363.77  
0.01            0.01             0.00              0.00             0.02               1363.79  
0.02            0.01             0.00              0.00             0.03               1363.82  
0.02            0.06             0.00              0.00             0.08               1363.90  
0.02            0.01             0.00              0.00             0.03               1363.93  
0.02            0.01             0.00              0.00             0.03               1363.96  
0.02            0.01             0.00              0.00             0.03               1363.99  
0.02            0.01             0.00              0.00             0.03               1364.02  
0.02            0.01             0.00              0.00             0.03               1364.05  
0.02            0.01             0.00              0.00             0.03               1364.08  
0.01            0.01             0.00              0.00             0.02               1364.10  
0.02            0.01             0.00              0.00             0.03               1364.13  
0.02            0.01             0.00              0.00             0.03               1364.16  
0.01            0.06             0.00              0.00             0.07               1364.23  
0.02            0.01             0.00              0.00             0.03               1364.26  
0.02            0.02             0.00              0.00             0.04               1364.30  
0.02            0.01             0.00              0.00             0.03               1364.33  
0.02            0.01             0.00              0.00             0.03               1364.36  
0.02            0.01             0.00              0.00             0.03               1364.39  
0.02            0.01             0.00              0.00             0.03               1364.42  
0.02            0.01             0.00              0.00             0.03               1364.45  
0.02            0.07             0.00              0.00             0.09               1364.54  
0.02            0.01             0.00              0.00             0.03               1364.57  
0.01            0.01             0.00              0.00             0.02               1364.59  
