Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             54.24             0.00             54.24              635.66   
0.51            0.18             0.00              0.00             0.69               636.35   
0.07            0.09             0.00              0.00             0.16               636.51   
0.04            0.06             0.00              0.00             0.10               636.61   
0.03            0.06             0.00              0.00             0.09               636.70   
0.03            0.09             0.00              0.00             0.12               636.82   
0.03            0.06             0.00              0.00             0.09               636.91   
0.03            0.07             0.00              0.00             0.10               637.01   
0.03            0.06             0.00              0.00             0.09               637.10   
0.04            0.06             0.00              0.00             0.10               637.20   
0.03            0.05             0.00              0.00             0.08               637.28   
0.03            0.05             0.00              0.00             0.08               637.36   
0.03            0.08             0.00              0.00             0.11               637.47   
0.03            0.05             0.00              0.00             0.08               637.55   
0.03            0.05             0.00              0.00             0.08               637.63   
0.03            0.05             0.00              0.00             0.08               637.71   
0.03            0.05             0.00              0.00             0.08               637.79   
0.03            0.02             0.00              0.00             0.05               637.84   
0.05            0.07             0.00              0.00             0.12               637.96   
0.03            0.03             0.00              0.00             0.06               638.02   
0.03            0.03             0.00              0.00             0.06               638.08   
0.15            0.03             0.00              0.00             0.18               638.26   
0.03            0.05             0.00              0.00             0.08               638.34   
0.03            0.03             0.00              0.00             0.06               638.40   
0.03            0.05             0.00              0.00             0.08               638.48   
0.03            0.05             0.00              0.00             0.08               638.56   
0.05            0.05             0.00              0.00             0.10               638.66   
0.03            0.05             0.00              0.00             0.08               638.74   
0.03            0.03             0.00              0.00             0.06               638.80   
0.05            0.03             0.00              0.00             0.08               638.88   
0.03            0.05             0.00              0.00             0.08               638.96   
0.03            0.03             0.00              0.00             0.06               639.02   
0.04            0.02             0.00              0.00             0.06               639.08   
0.03            0.04             0.00              0.00             0.07               639.15   
0.03            0.01             0.00              0.00             0.04               639.19   
0.03            0.02             0.00              0.00             0.05               639.24   
0.03            0.03             0.00              0.00             0.06               639.30   
0.03            0.02             0.00              0.00             0.05               639.35   
0.03            0.04             0.00              0.00             0.07               639.42   
0.03            0.04             0.00              0.00             0.07               639.49   
0.03            0.04             0.00              0.00             0.07               639.56   
0.03            0.04             0.00              0.00             0.07               639.63   
0.06            0.05             0.00              0.00             0.11               639.74   
0.03            0.01             0.00              0.00             0.04               639.78   
0.03            0.01             0.00              0.00             0.04               639.82   
0.02            0.01             0.00              0.00             0.03               639.85   
0.03            0.01             0.00              0.00             0.04               639.89   
0.04            0.01             0.00              0.00             0.05               639.94   
0.03            0.02             0.00              0.00             0.05               639.99   
0.03            0.01             0.00              0.00             0.04               640.03   
0.03            0.01             0.00              0.00             0.04               640.07   
0.03            0.01             0.00              0.00             0.04               640.11   
0.03            0.01             0.00              0.00             0.04               640.15   
0.02            0.01             0.00              0.00             0.03               640.18   
0.03            0.01             0.00              0.00             0.04               640.22   
0.03            0.01             0.00              0.00             0.04               640.26   
0.03            0.00             0.00              0.00             0.03               640.29   
0.03            0.00             0.00              0.00             0.03               640.32   
0.02            0.00             0.00              0.00             0.02               640.34   
0.03            0.00             0.00              0.00             0.03               640.37   
0.03            0.00             0.00              0.00             0.03               640.40   
0.03            0.00             0.00              0.00             0.03               640.43   
0.03            0.00             0.00              0.00             0.03               640.46   
0.06            0.00             0.00              0.00             0.06               640.52   
0.04            0.00             0.00              0.00             0.04               640.56   
0.00            0.00             0.00              0.46             0.46               641.02   
