Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1344.68           0.00             1344.68            14892.19 
2.56            2.12             0.00              0.00             4.68               14896.87 
0.04            1.01             0.00              0.00             1.05               14897.92 
0.03            0.96             0.00              0.00             0.99               14898.91 
0.03            1.02             0.00              0.00             1.05               14899.96 
0.03            0.95             0.00              0.00             0.98               14900.94 
0.03            0.89             0.00              0.00             0.92               14901.86 
0.02            0.95             0.00              0.00             0.97               14902.83 
0.03            0.95             0.00              0.00             0.98               14903.81 
0.03            0.98             0.00              0.00             1.01               14904.82 
0.03            0.93             0.00              0.00             0.96               14905.78 
0.03            0.91             0.00              0.00             0.94               14906.72 
0.02            0.96             0.00              0.00             0.98               14907.70 
0.03            0.97             0.00              0.00             1.00               14908.70 
0.03            0.87             0.00              0.00             0.90               14909.60 
0.03            0.77             0.00              0.00             0.80               14910.40 
0.02            0.95             0.00              0.00             0.97               14911.37 
0.03            0.94             0.00              0.00             0.97               14912.34 
0.03            0.94             0.00              0.00             0.97               14913.31 
0.03            1.97             0.00              0.00             2.00               14915.31 
0.03            0.96             0.00              0.00             0.99               14916.30 
0.03            1.99             0.00              0.00             2.02               14918.32 
0.03            0.80             0.00              0.00             0.83               14919.15 
0.03            0.87             0.00              0.00             0.90               14920.05 
0.03            1.00             0.00              0.00             1.03               14921.08 
0.03            0.94             0.00              0.00             0.97               14922.05 
0.03            0.94             0.00              0.00             0.97               14923.02 
0.03            0.95             0.00              0.00             0.98               14924.00 
0.03            0.97             0.00              0.00             1.00               14925.00 
0.03            0.86             0.00              0.00             0.89               14925.89 
0.02            0.13             0.00              0.00             0.15               14926.04 
0.02            0.11             0.00              0.00             0.13               14926.17 
0.02            0.11             0.00              0.00             0.13               14926.30 
0.02            0.87             0.00              0.00             0.89               14927.19 
0.02            0.11             0.00              0.00             0.13               14927.32 
0.02            0.89             0.00              0.00             0.91               14928.23 
0.02            0.11             0.00              0.00             0.13               14928.36 
0.02            0.13             0.00              0.00             0.15               14928.51 
0.02            0.14             0.00              0.00             0.16               14928.67 
0.02            0.11             0.00              0.00             0.13               14928.80 
0.02            0.13             0.00              0.00             0.15               14928.95 
0.02            0.13             0.00              0.00             0.15               14929.10 
0.03            0.13             0.00              0.00             0.16               14929.26 
0.02            0.13             0.00              0.00             0.15               14929.41 
0.02            0.13             0.00              0.00             0.15               14929.56 
0.02            0.13             0.00              0.00             0.15               14929.71 
0.02            0.79             0.00              0.00             0.81               14930.52 
0.02            0.12             0.00              0.00             0.14               14930.66 
0.02            0.78             0.00              0.00             0.80               14931.46 
0.02            0.14             0.00              0.00             0.16               14931.62 
0.02            0.11             0.00              0.00             0.13               14931.75 
0.02            0.11             0.00              0.00             0.13               14931.88 
0.02            0.11             0.00              0.00             0.13               14932.01 
0.02            0.11             0.00              0.00             0.13               14932.14 
0.02            0.11             0.00              0.00             0.13               14932.27 
0.02            0.11             0.00              0.00             0.13               14932.40 
0.02            0.11             0.00              0.00             0.13               14932.53 
0.02            0.11             0.00              0.00             0.13               14932.66 
0.02            0.11             0.00              0.00             0.13               14932.79 
0.02            0.11             0.00              0.00             0.13               14932.92 
0.02            0.12             0.00              0.00             0.14               14933.06 
0.02            0.11             0.00              0.00             0.13               14933.19 
0.02            0.10             0.00              0.00             0.12               14933.31 
0.02            0.13             0.00              0.00             0.15               14933.46 
0.02            0.14             0.00              0.00             0.16               14933.62 
0.02            0.12             0.00              0.00             0.14               14933.76 
0.02            0.88             0.00              0.00             0.90               14934.66 
0.02            0.91             0.00              0.00             0.93               14935.59 
0.02            0.12             0.00              0.00             0.14               14935.73 
0.02            0.10             0.00              0.00             0.12               14935.85 
0.02            0.12             0.00              0.00             0.14               14935.99 
0.02            0.13             0.00              0.00             0.15               14936.14 
0.02            0.13             0.00              0.00             0.15               14936.29 
0.02            0.13             0.00              0.00             0.15               14936.44 
0.02            0.13             0.00              0.00             0.15               14936.59 
0.02            0.88             0.00              0.00             0.90               14937.49 
0.02            0.13             0.00              0.00             0.15               14937.64 
0.02            0.12             0.00              0.00             0.14               14937.78 
0.02            0.12             0.00              0.00             0.14               14937.92 
0.02            0.90             0.00              0.00             0.92               14938.84 
0.02            0.12             0.00              0.00             0.14               14938.98 
0.02            0.12             0.00              0.00             0.14               14939.12 
0.03            0.13             0.00              0.00             0.16               14939.28 
0.02            0.13             0.00              0.00             0.15               14939.43 
0.02            0.14             0.00              0.00             0.16               14939.59 
0.02            0.13             0.00              0.00             0.15               14939.74 
0.02            0.13             0.00              0.00             0.15               14939.89 
0.02            0.12             0.00              0.00             0.14               14940.03 
0.02            0.12             0.00              0.00             0.14               14940.17 
0.02            0.12             0.00              0.00             0.14               14940.31 
0.02            0.13             0.00              0.00             0.15               14940.46 
0.02            0.12             0.00              0.00             0.14               14940.60 
0.02            0.12             0.00              0.00             0.14               14940.74 
0.02            0.12             0.00              0.00             0.14               14940.88 
0.02            0.12             0.00              0.00             0.14               14941.02 
0.02            0.82             0.00              0.00             0.84               14941.86 
0.02            0.82             0.00              0.00             0.84               14942.70 
0.03            0.12             0.00              0.00             0.15               14942.85 
0.02            0.12             0.00              0.00             0.14               14942.99 
0.02            0.10             0.00              0.00             0.12               14943.11 
0.02            0.88             0.00              0.00             0.90               14944.01 
0.02            0.86             0.00              0.00             0.88               14944.89 
0.02            0.11             0.00              0.00             0.13               14945.02 
