SingleRound,AllRound,WholeTime
0.0368,0.0368,187.0740
0.0373,0.0741,187.0740
0.0324,0.1065,187.0740
0.0371,0.1436,187.0740
0.0184,0.1620,187.0740
0.0269,0.1889,187.0740
0.0419,0.2308,187.0740
0.0421,0.2729,187.0740
0.0539,0.3268,187.0740
0.0479,0.3748,187.0740
0.0688,0.4435,187.0740
0.0469,0.4904,187.0740
0.0470,0.5374,187.0740
0.0445,0.5820,187.0740
0.0501,0.6321,187.0740
0.0357,0.6677,187.0740
0.0246,0.6923,187.0740
0.0302,0.7226,187.0740
0.0613,0.7838,187.0740
0.0568,0.8407,187.0740
0.0762,0.9168,187.0740
0.0440,0.9609,187.0740
0.0548,1.0157,187.0740
0.0744,1.0901,187.0740
0.0808,1.1709,187.0740
0.1065,1.2774,187.0740
0.1232,1.4006,187.0740
0.1297,1.5303,187.0740
0.1429,1.6732,187.0740
0.1732,1.8463,187.0740
0.1700,2.0163,187.0740
0.1291,2.1454,187.0740
0.1465,2.2919,187.0740
0.1742,2.4661,187.0740
0.1935,2.6596,187.0740
0.2069,2.8664,187.0740
0.4131,3.2795,187.0740
0.3445,3.6240,187.0740
0.3691,3.9932,187.0740
0.4056,4.3987,187.0740
0.4028,4.8015,187.0740
0.4910,5.2926,187.0740
0.4901,5.7827,187.0740
0.5506,6.3332,187.0740
0.4868,6.8200,187.0740
0.6156,7.4356,187.0740
0.6325,8.0681,187.0740
0.6284,8.6965,187.0740
0.7389,9.4354,187.0740
0.8347,10.2701,187.0740
0.7463,11.0164,187.0740
0.7896,11.8060,187.0740
0.8510,12.6570,187.0740
1.0304,13.6874,187.0740
0.9431,14.6305,187.0740
1.0239,15.6544,187.0740
0.7257,16.3801,187.0740
0.7198,17.0999,187.0740
0.7649,17.8648,187.0740
0.8538,18.7186,187.0740
0.8455,19.5641,187.0740
0.7689,20.3329,187.0740
0.7992,21.1321,187.0740
0.8832,22.0153,187.0740
0.9233,22.9386,187.0740
0.9515,23.8901,187.0740
0.9993,24.8894,187.0740
1.0185,25.9079,187.0740
1.0870,26.9949,187.0740
1.1583,28.1532,187.0740
1.1496,29.3027,187.0740
1.1530,30.4557,187.0740
1.5297,31.9854,187.0740
1.8702,33.8557,187.0740
1.6991,35.5547,187.0740
2.2395,37.7942,187.0740
2.1450,39.9392,187.0740
1.4252,41.3644,187.0740
1.5122,42.8766,187.0740
1.5910,44.4677,187.0740
1.5834,46.0510,187.0740
1.5468,47.5979,187.0740
1.5725,49.1704,187.0740
1.7621,50.9325,187.0740
1.7627,52.6952,187.0740
1.8856,54.5808,187.0740
1.9196,56.5004,187.0740
2.8879,59.3883,187.0740
3.1360,62.5243,187.0740
3.1967,65.7210,187.0740
3.3340,69.0550,187.0740
3.4497,72.5046,187.0740
3.6548,76.1594,187.0740
3.6741,79.8335,187.0740
4.1407,83.9742,187.0740
3.7941,87.7683,187.0740
3.9951,91.7634,187.0740
2.9079,94.6713,187.0740
2.8786,97.5499,187.0740
2.9838,100.5337,187.0740
2.9733,103.5070,187.0740
3.0041,106.5111,187.0740
3.0185,109.5296,187.0740
3.3136,112.8432,187.0740
3.3423,116.1855,187.0740
3.4666,119.6521,187.0740
3.6374,123.2894,187.0740
3.7208,127.0102,187.0740
3.7764,130.7866,187.0740
3.9688,134.7554,187.0740
3.9401,138.6955,187.0740
3.9917,142.6872,187.0740
4.0025,146.6897,187.0740
4.3751,151.0648,187.0740
4.3920,155.4567,187.0740
4.6110,160.0678,187.0740
4.7030,164.7708,187.0740
4.8053,169.5760,187.0740
4.9339,174.5100,187.0740
5.1727,179.6826,187.0740
5.1364,184.8191,187.0740
