Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            397.32        0.00             0.00             397.32             11822.63 
1.15            0.00          0.21             0.00             1.36               11823.99 
0.06            0.00          0.06             0.00             0.12               11824.11 
0.02            0.00          0.14             0.00             0.16               11824.27 
0.02            0.00          0.12             0.00             0.14               11824.41 
0.02            0.00          0.15             0.00             0.17               11824.58 
0.03            0.00          0.06             0.00             0.09               11824.67 
0.02            0.00          0.15             0.00             0.17               11824.84 
0.02            0.00          0.12             0.00             0.14               11824.98 
0.03            0.00          0.06             0.00             0.09               11825.07 
0.02            0.00          0.12             0.00             0.14               11825.21 
0.02            0.00          0.12             0.00             0.14               11825.35 
0.03            0.00          0.05             0.00             0.08               11825.43 
0.03            0.00          0.06             0.00             0.09               11825.52 
0.02            0.00          0.12             0.00             0.14               11825.66 
0.03            0.00          0.05             0.00             0.08               11825.74 
0.02            0.00          0.12             0.00             0.14               11825.88 
0.03            0.00          0.05             0.00             0.08               11825.96 
0.02            0.00          0.12             0.00             0.14               11826.10 
0.04            0.00          0.05             0.00             0.09               11826.19 
0.03            0.00          0.06             0.00             0.09               11826.28 
0.02            0.00          0.17             0.00             0.19               11826.47 
0.02            0.00          0.12             0.00             0.14               11826.61 
0.02            0.00          0.02             0.00             0.04               11826.65 
0.03            0.00          0.05             0.00             0.08               11826.73 
0.02            0.00          0.02             0.00             0.04               11826.77 
0.03            0.00          0.05             0.00             0.08               11826.85 
0.02            0.00          0.02             0.00             0.04               11826.89 
0.02            0.00          0.02             0.00             0.04               11826.93 
0.02            0.00          0.04             0.00             0.06               11826.99 
0.02            0.00          0.01             0.00             0.03               11827.02 
0.02            0.00          0.01             0.00             0.03               11827.05 
0.02            0.00          0.01             0.00             0.03               11827.08 
0.02            0.00          0.01             0.00             0.03               11827.11 
0.02            0.00          0.01             0.00             0.03               11827.14 
0.02            0.00          0.02             0.00             0.04               11827.18 
0.02            0.00          0.02             0.00             0.04               11827.22 
0.02            0.00          0.15             0.00             0.17               11827.39 
0.02            0.00          0.11             0.00             0.13               11827.52 
0.02            0.00          0.02             0.00             0.04               11827.56 
0.02            0.00          0.11             0.00             0.13               11827.69 
0.02            0.00          0.02             0.00             0.04               11827.73 
0.02            0.00          0.02             0.00             0.04               11827.77 
0.02            0.00          0.02             0.00             0.04               11827.81 
0.03            0.00          0.02             0.00             0.05               11827.86 
0.02            0.00          0.02             0.00             0.04               11827.90 
0.02            0.00          0.02             0.00             0.04               11827.94 
0.02            0.00          0.02             0.00             0.04               11827.98 
0.02            0.00          0.14             0.00             0.16               11828.14 
0.02            0.00          0.02             0.00             0.04               11828.18 
0.02            0.00          0.02             0.00             0.04               11828.22 
0.02            0.00          0.02             0.00             0.04               11828.26 
0.02            0.00          0.02             0.00             0.04               11828.30 
0.02            0.00          0.11             0.00             0.13               11828.43 
0.02            0.00          0.10             0.00             0.12               11828.55 
0.02            0.00          0.03             0.00             0.05               11828.60 
0.02            0.00          0.02             0.00             0.04               11828.64 
0.02            0.00          0.19             0.00             0.21               11828.85 
0.02            0.00          0.13             0.00             0.15               11829.00 
0.03            0.00          0.05             0.00             0.08               11829.08 
0.03            0.00          0.05             0.00             0.08               11829.16 
0.02            0.00          0.13             0.00             0.15               11829.31 
0.02            0.00          0.12             0.00             0.14               11829.45 
0.02            0.00          0.12             0.00             0.14               11829.59 
0.03            0.00          0.05             0.00             0.08               11829.67 
0.03            0.00          0.05             0.00             0.08               11829.75 
0.02            0.00          0.13             0.00             0.15               11829.90 
0.02            0.00          0.15             0.00             0.17               11830.07 
0.02            0.00          0.12             0.00             0.14               11830.21 
0.03            0.00          0.05             0.00             0.08               11830.29 
0.03            0.00          0.06             0.00             0.09               11830.38 
0.02            0.00          0.12             0.00             0.14               11830.52 
0.03            0.00          0.05             0.00             0.08               11830.60 
0.03            0.00          0.05             0.00             0.08               11830.68 
0.02            0.00          0.02             0.00             0.04               11830.72 
0.02            0.00          0.02             0.00             0.04               11830.76 
0.02            0.00          0.02             0.00             0.04               11830.80 
0.02            0.00          0.02             0.00             0.04               11830.84 
0.02            0.00          0.02             0.00             0.04               11830.88 
0.02            0.00          0.05             0.00             0.07               11830.95 
0.02            0.00          0.04             0.00             0.06               11831.01 
0.02            0.00          0.01             0.00             0.03               11831.04 
0.02            0.00          0.01             0.00             0.03               11831.07 
0.02            0.00          0.05             0.00             0.07               11831.14 
0.02            0.00          0.05             0.00             0.07               11831.21 
0.02            0.00          0.05             0.00             0.07               11831.28 
0.03            0.00          0.05             0.00             0.08               11831.36 
0.02            0.00          0.14             0.00             0.16               11831.52 
0.02            0.00          0.11             0.00             0.13               11831.65 
0.02            0.00          0.16             0.00             0.18               11831.83 
0.02            0.00          0.11             0.00             0.13               11831.96 
0.03            0.00          0.05             0.00             0.08               11832.04 
0.02            0.00          0.05             0.00             0.07               11832.11 
0.02            0.00          0.12             0.00             0.14               11832.25 
0.03            0.00          0.11             0.00             0.14               11832.39 
0.02            0.00          0.11             0.00             0.13               11832.52 
0.03            0.00          0.05             0.00             0.08               11832.60 
0.02            0.00          0.11             0.00             0.13               11832.73 
0.02            0.00          0.02             0.00             0.04               11832.77 
0.02            0.00          0.02             0.00             0.04               11832.81 
0.02            0.00          0.02             0.00             0.04               11832.85 
0.02            0.00          0.12             0.00             0.14               11832.99 
0.02            0.00          0.02             0.00             0.04               11833.03 
0.02            0.00          0.02             0.00             0.04               11833.07 
0.02            0.00          0.02             0.00             0.04               11833.11 
0.02            0.00          0.02             0.00             0.04               11833.15 
0.02            0.00          0.02             0.00             0.04               11833.19 
0.02            0.00          0.02             0.00             0.04               11833.23 
0.02            0.00          0.02             0.00             0.04               11833.27 
0.02            0.00          0.02             0.00             0.04               11833.31 
0.03            0.00          0.06             0.00             0.09               11833.40 
0.02            0.00          0.02             0.00             0.04               11833.44 
0.02            0.00          0.02             0.00             0.04               11833.48 
0.02            0.00          0.02             0.00             0.04               11833.52 
0.02            0.00          0.02             0.00             0.04               11833.56 
0.02            0.00          0.02             0.00             0.04               11833.60 
0.02            0.00          0.02             0.00             0.04               11833.64 
0.02            0.00          0.02             0.00             0.04               11833.68 
0.02            0.00          0.13             0.00             0.15               11833.83 
0.02            0.00          0.02             0.00             0.04               11833.87 
0.02            0.00          0.12             0.00             0.14               11834.01 
0.02            0.00          0.02             0.00             0.04               11834.05 
0.02            0.00          0.02             0.00             0.04               11834.09 
0.02            0.00          0.02             0.00             0.04               11834.13 
0.02            0.00          0.01             0.00             0.03               11834.16 
0.02            0.00          0.02             0.00             0.04               11834.20 
0.02            0.00          0.01             0.00             0.03               11834.23 
0.02            0.00          0.02             0.00             0.04               11834.27 
0.02            0.00          0.02             0.00             0.04               11834.31 
0.02            0.00          0.02             0.00             0.04               11834.35 
0.02            0.00          0.06             0.00             0.08               11834.43 
0.02            0.00          0.02             0.00             0.04               11834.47 
0.02            0.00          0.02             0.00             0.04               11834.51 
0.02            0.00          0.02             0.00             0.04               11834.55 
0.02            0.00          0.02             0.00             0.04               11834.59 
0.02            0.00          0.02             0.00             0.04               11834.63 
0.02            0.00          0.05             0.00             0.07               11834.70 
0.02            0.00          0.15             0.00             0.17               11834.87 
0.02            0.00          0.02             0.00             0.04               11834.91 
0.02            0.00          0.02             0.00             0.04               11834.95 
0.02            0.00          0.02             0.00             0.04               11834.99 
