Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            1330.32        0.00             0.00             1330.32            38676.74 
5.45            0.00          0.58             0.00             6.03               38682.77 
0.10            0.00          0.12             0.00             0.22               38682.99 
0.03            0.00          0.46             0.00             0.49               38683.48 
0.03            0.00          0.41             0.00             0.44               38683.92 
0.08            0.00          0.12             0.00             0.20               38684.12 
0.03            0.00          0.41             0.00             0.44               38684.56 
0.07            0.00          0.11             0.00             0.18               38684.74 
0.03            0.00          0.44             0.00             0.47               38685.21 
0.03            0.00          0.42             0.00             0.45               38685.66 
0.07            0.00          0.11             0.00             0.18               38685.84 
0.07            0.00          0.11             0.00             0.18               38686.02 
0.03            0.00          0.42             0.00             0.45               38686.47 
0.07            0.00          0.11             0.00             0.18               38686.65 
0.03            0.00          0.42             0.00             0.45               38687.10 
0.07            0.00          0.11             0.00             0.18               38687.28 
0.04            0.00          0.50             0.00             0.54               38687.82 
0.07            0.00          0.11             0.00             0.18               38688.00 
0.04            0.00          0.50             0.00             0.54               38688.54 
0.03            0.00          0.41             0.00             0.44               38688.98 
0.06            0.00          0.11             0.00             0.17               38689.15 
0.03            0.00          0.41             0.00             0.44               38689.59 
0.06            0.00          0.11             0.00             0.17               38689.76 
0.06            0.00          0.13             0.00             0.19               38689.95 
0.03            0.00          0.44             0.00             0.47               38690.42 
0.07            0.00          0.11             0.00             0.18               38690.60 
0.03            0.00          0.42             0.00             0.45               38691.05 
0.06            0.00          0.11             0.00             0.17               38691.22 
0.03            0.00          0.38             0.00             0.41               38691.63 
0.03            0.00          0.42             0.00             0.45               38692.08 
0.03            0.00          0.29             0.00             0.32               38692.40 
0.02            0.00          0.03             0.00             0.05               38692.45 
0.04            0.00          0.08             0.00             0.12               38692.57 
0.02            0.00          0.02             0.00             0.04               38692.61 
0.02            0.00          0.08             0.00             0.10               38692.71 
0.02            0.00          0.02             0.00             0.04               38692.75 
0.02            0.00          0.02             0.00             0.04               38692.79 
0.02            0.00          0.02             0.00             0.04               38692.83 
0.02            0.00          0.02             0.00             0.04               38692.87 
0.02            0.00          0.02             0.00             0.04               38692.91 
0.02            0.00          0.02             0.00             0.04               38692.95 
0.02            0.00          0.02             0.00             0.04               38692.99 
0.02            0.00          0.08             0.00             0.10               38693.09 
0.02            0.00          0.02             0.00             0.04               38693.13 
0.03            0.00          0.02             0.00             0.05               38693.18 
0.02            0.00          0.02             0.00             0.04               38693.22 
0.02            0.00          0.02             0.00             0.04               38693.26 
0.02            0.00          0.02             0.00             0.04               38693.30 
0.02            0.00          0.02             0.00             0.04               38693.34 
0.02            0.00          0.34             0.00             0.36               38693.70 
0.02            0.00          0.29             0.00             0.31               38694.01 
0.02            0.00          0.02             0.00             0.04               38694.05 
0.02            0.00          0.02             0.00             0.04               38694.09 
0.02            0.00          0.29             0.00             0.31               38694.40 
0.02            0.00          0.02             0.00             0.04               38694.44 
0.02            0.00          0.02             0.00             0.04               38694.48 
0.02            0.00          0.02             0.00             0.04               38694.52 
0.04            0.00          0.02             0.00             0.06               38694.58 
0.02            0.00          0.02             0.00             0.04               38694.62 
0.02            0.00          0.02             0.00             0.04               38694.66 
0.02            0.00          0.02             0.00             0.04               38694.70 
0.02            0.00          0.02             0.00             0.04               38694.74 
0.02            0.00          0.02             0.00             0.04               38694.78 
0.02            0.00          0.03             0.00             0.05               38694.83 
0.02            0.00          0.35             0.00             0.37               38695.20 
0.02            0.00          0.03             0.00             0.05               38695.25 
0.02            0.00          0.02             0.00             0.04               38695.29 
0.02            0.00          0.02             0.00             0.04               38695.33 
0.02            0.00          0.02             0.00             0.04               38695.37 
0.02            0.00          0.02             0.00             0.04               38695.41 
0.02            0.00          0.02             0.00             0.04               38695.45 
0.02            0.00          0.02             0.00             0.04               38695.49 
0.02            0.00          0.32             0.00             0.34               38695.83 
0.03            0.00          0.03             0.00             0.06               38695.89 
0.03            0.00          0.28             0.00             0.31               38696.20 
0.02            0.00          0.02             0.00             0.04               38696.24 
0.02            0.00          0.02             0.00             0.04               38696.28 
0.02            0.00          0.02             0.00             0.04               38696.32 
0.02            0.00          0.02             0.00             0.04               38696.36 
0.04            0.00          0.09             0.00             0.13               38696.49 
0.02            0.00          0.02             0.00             0.04               38696.53 
0.02            0.00          0.02             0.00             0.04               38696.57 
0.02            0.00          0.02             0.00             0.04               38696.61 
0.02            0.00          0.02             0.00             0.04               38696.65 
0.02            0.00          0.02             0.00             0.04               38696.69 
0.02            0.00          0.02             0.00             0.04               38696.73 
0.02            0.00          0.02             0.00             0.04               38696.77 
0.02            0.00          0.07             0.00             0.09               38696.86 
0.03            0.00          0.02             0.00             0.05               38696.91 
0.02            0.00          0.06             0.00             0.08               38696.99 
0.02            0.00          0.02             0.00             0.04               38697.03 
0.02            0.00          0.02             0.00             0.04               38697.07 
0.02            0.00          0.02             0.00             0.04               38697.11 
0.02            0.00          0.03             0.00             0.05               38697.16 
0.02            0.00          0.02             0.00             0.04               38697.20 
0.02            0.00          0.02             0.00             0.04               38697.24 
0.02            0.00          0.02             0.00             0.04               38697.28 
0.02            0.00          0.04             0.00             0.06               38697.34 
0.02            0.00          0.34             0.00             0.36               38697.70 
0.02            0.00          0.03             0.00             0.05               38697.75 
0.02            0.00          0.02             0.00             0.04               38697.79 
0.02            0.00          0.32             0.00             0.34               38698.13 
0.02            0.00          0.03             0.00             0.05               38698.18 
0.02            0.00          0.30             0.00             0.32               38698.50 
0.02            0.00          0.02             0.00             0.04               38698.54 
0.05            0.00          0.11             0.00             0.16               38698.70 
0.02            0.00          0.02             0.00             0.04               38698.74 
0.02            0.00          0.02             0.00             0.04               38698.78 
0.02            0.00          0.07             0.00             0.09               38698.87 
0.02            0.00          0.02             0.00             0.04               38698.91 
0.02            0.00          0.02             0.00             0.04               38698.95 
0.02            0.00          0.02             0.00             0.04               38698.99 
0.02            0.00          0.02             0.00             0.04               38699.03 
0.02            0.00          0.02             0.00             0.04               38699.07 
0.02            0.00          0.02             0.00             0.04               38699.11 
0.02            0.00          0.02             0.00             0.04               38699.15 
0.02            0.00          0.02             0.00             0.04               38699.19 
0.02            0.00          0.07             0.00             0.09               38699.28 
0.02            0.00          0.02             0.00             0.04               38699.32 
0.02            0.00          0.02             0.00             0.04               38699.36 
0.02            0.00          0.02             0.00             0.04               38699.40 
0.02            0.00          0.03             0.00             0.05               38699.45 
0.02            0.00          0.02             0.00             0.04               38699.49 
0.02            0.00          0.02             0.00             0.04               38699.53 
0.02            0.00          0.02             0.00             0.04               38699.57 
0.02            0.00          0.03             0.00             0.05               38699.62 
0.02            0.00          0.34             0.00             0.36               38699.98 
0.03            0.00          0.03             0.00             0.06               38700.04 
0.02            0.00          0.29             0.00             0.31               38700.35 
0.02            0.00          0.29             0.00             0.31               38700.66 
0.02            0.00          0.02             0.00             0.04               38700.70 
0.02            0.00          0.02             0.00             0.04               38700.74 
0.02            0.00          0.02             0.00             0.04               38700.78 
0.02            0.00          0.03             0.00             0.05               38700.83 
0.02            0.00          0.02             0.00             0.04               38700.87 
0.02            0.00          0.32             0.00             0.34               38701.21 
0.02            0.00          0.28             0.00             0.30               38701.51 
0.02            0.00          0.03             0.00             0.05               38701.56 
0.02            0.00          0.02             0.00             0.04               38701.60 
0.02            0.00          0.02             0.00             0.04               38701.64 
0.02            0.00          0.02             0.00             0.04               38701.68 
0.02            0.00          0.02             0.00             0.04               38701.72 
0.02            0.00          0.31             0.00             0.33               38702.05 
0.02            0.00          0.02             0.00             0.04               38702.09 
0.02            0.00          0.02             0.00             0.04               38702.13 
0.02            0.00          0.02             0.00             0.04               38702.17 
0.02            0.00          0.02             0.00             0.04               38702.21 
0.02            0.00          0.02             0.00             0.04               38702.25 
0.03            0.00          0.08             0.00             0.11               38702.36 
0.02            0.00          0.02             0.00             0.04               38702.40 
0.02            0.00          0.02             0.00             0.04               38702.44 
0.02            0.00          0.07             0.00             0.09               38702.53 
0.02            0.00          0.02             0.00             0.04               38702.57 
0.02            0.00          0.02             0.00             0.04               38702.61 
0.02            0.00          0.06             0.00             0.08               38702.69 
0.02            0.00          0.02             0.00             0.04               38702.73 
0.02            0.00          0.02             0.00             0.04               38702.77 
0.02            0.00          0.03             0.00             0.05               38702.82 
0.05            0.00          0.08             0.00             0.13               38702.95 
0.02            0.00          0.02             0.00             0.04               38702.99 
0.02            0.00          0.07             0.00             0.09               38703.08 
0.02            0.00          0.02             0.00             0.04               38703.12 
0.02            0.00          0.02             0.00             0.04               38703.16 
0.02            0.00          0.07             0.00             0.09               38703.25 
0.02            0.00          0.02             0.00             0.04               38703.29 
0.02            0.00          0.02             0.00             0.04               38703.33 
0.04            0.00          0.02             0.00             0.06               38703.39 
0.02            0.00          0.02             0.00             0.04               38703.43 
0.02            0.00          0.02             0.00             0.04               38703.47 
0.02            0.00          0.35             0.00             0.37               38703.84 
0.02            0.00          0.29             0.00             0.31               38704.15 
0.02            0.00          0.02             0.00             0.04               38704.19 
0.02            0.00          0.02             0.00             0.04               38704.23 
0.02            0.00          0.02             0.00             0.04               38704.27 
0.02            0.00          0.02             0.00             0.04               38704.31 
0.02            0.00          0.29             0.00             0.31               38704.62 
0.03            0.00          0.02             0.00             0.05               38704.67 
0.02            0.00          0.02             0.00             0.04               38704.71 
0.02            0.00          0.02             0.00             0.04               38704.75 
0.02            0.00          0.02             0.00             0.04               38704.79 
0.02            0.00          0.04             0.00             0.06               38704.85 
0.04            0.00          0.08             0.00             0.12               38704.97 
0.02            0.00          0.02             0.00             0.04               38705.01 
0.02            0.00          0.07             0.00             0.09               38705.10 
0.02            0.00          0.02             0.00             0.04               38705.14 
0.02            0.00          0.07             0.00             0.09               38705.23 
0.02            0.00          0.02             0.00             0.04               38705.27 
0.02            0.00          0.33             0.00             0.35               38705.62 
0.02            0.00          0.02             0.00             0.04               38705.66 
0.02            0.00          0.03             0.00             0.05               38705.71 
0.02            0.00          0.30             0.00             0.32               38706.03 
0.02            0.00          0.03             0.00             0.05               38706.08 
0.02            0.00          0.02             0.00             0.04               38706.12 
0.03            0.00          0.02             0.00             0.05               38706.17 
0.02            0.00          0.02             0.00             0.04               38706.21 
0.02            0.00          0.29             0.00             0.31               38706.52 
0.02            0.00          0.02             0.00             0.04               38706.56 
0.02            0.00          0.02             0.00             0.04               38706.60 
0.04            0.00          0.08             0.00             0.12               38706.72 
0.02            0.00          0.08             0.00             0.10               38706.82 
0.02            0.00          0.07             0.00             0.09               38706.91 
0.03            0.00          0.02             0.00             0.05               38706.96 
0.02            0.00          0.02             0.00             0.04               38707.00 
0.02            0.00          0.02             0.00             0.04               38707.04 
0.02            0.00          0.02             0.00             0.04               38707.08 
0.02            0.00          0.02             0.00             0.04               38707.12 
0.04            0.00          0.08             0.00             0.12               38707.24 
0.04            0.00          0.08             0.00             0.12               38707.36 
0.04            0.00          0.08             0.00             0.12               38707.48 
0.02            0.00          0.34             0.00             0.36               38707.84 
0.03            0.00          0.37             0.00             0.40               38708.24 
0.02            0.00          0.30             0.00             0.32               38708.56 
0.04            0.00          0.08             0.00             0.12               38708.68 
0.02            0.00          0.30             0.00             0.32               38709.00 
0.04            0.00          0.08             0.00             0.12               38709.12 
0.02            0.00          0.30             0.00             0.32               38709.44 
0.03            0.00          0.37             0.00             0.40               38709.84 
0.02            0.00          0.30             0.00             0.32               38710.16 
0.02            0.00          0.29             0.00             0.31               38710.47 
0.05            0.00          0.08             0.00             0.13               38710.60 
0.04            0.00          0.09             0.00             0.13               38710.73 
0.02            0.00          0.03             0.00             0.05               38710.78 
0.02            0.00          0.02             0.00             0.04               38710.82 
0.02            0.00          0.02             0.00             0.04               38710.86 
0.02            0.00          0.02             0.00             0.04               38710.90 
0.02            0.00          0.06             0.00             0.08               38710.98 
0.02            0.00          0.02             0.00             0.04               38711.02 
0.02            0.00          0.02             0.00             0.04               38711.06 
0.04            0.00          0.08             0.00             0.12               38711.18 
0.02            0.00          0.34             0.00             0.36               38711.54 
0.02            0.00          0.30             0.00             0.32               38711.86 
0.02            0.00          0.29             0.00             0.31               38712.17 
0.04            0.00          0.08             0.00             0.12               38712.29 
0.04            0.00          0.08             0.00             0.12               38712.41 
0.02            0.00          0.31             0.00             0.33               38712.74 
0.03            0.00          0.37             0.00             0.40               38713.14 
0.02            0.00          0.29             0.00             0.31               38713.45 
0.04            0.00          0.08             0.00             0.12               38713.57 
0.02            0.00          0.30             0.00             0.32               38713.89 
0.04            0.00          0.08             0.00             0.12               38714.01 
0.02            0.00          0.02             0.00             0.04               38714.05 
0.02            0.00          0.02             0.00             0.04               38714.09 
0.02            0.00          0.02             0.00             0.04               38714.13 
0.02            0.00          0.30             0.00             0.32               38714.45 
0.02            0.00          0.02             0.00             0.04               38714.49 
0.02            0.00          0.02             0.00             0.04               38714.53 
0.02            0.00          0.02             0.00             0.04               38714.57 
0.02            0.00          0.08             0.00             0.10               38714.67 
0.02            0.00          0.02             0.00             0.04               38714.71 
0.02            0.00          0.02             0.00             0.04               38714.75 
0.02            0.00          0.02             0.00             0.04               38714.79 
0.03            0.00          0.02             0.00             0.05               38714.84 
0.02            0.00          0.32             0.00             0.34               38715.18 
0.02            0.00          0.04             0.00             0.06               38715.24 
0.02            0.00          0.02             0.00             0.04               38715.28 
0.02            0.00          0.02             0.00             0.04               38715.32 
0.02            0.00          0.02             0.00             0.04               38715.36 
0.02            0.00          0.02             0.00             0.04               38715.40 
0.02            0.00          0.02             0.00             0.04               38715.44 
0.02            0.00          0.02             0.00             0.04               38715.48 
0.03            0.00          0.08             0.00             0.11               38715.59 
0.02            0.00          0.02             0.00             0.04               38715.63 
0.02            0.00          0.02             0.00             0.04               38715.67 
0.02            0.00          0.02             0.00             0.04               38715.71 
0.02            0.00          0.02             0.00             0.04               38715.75 
0.02            0.00          0.03             0.00             0.05               38715.80 
0.03            0.00          0.07             0.00             0.10               38715.90 
0.02            0.00          0.02             0.00             0.04               38715.94 
0.02            0.00          0.33             0.00             0.35               38716.29 
0.02            0.00          0.02             0.00             0.04               38716.33 
0.02            0.00          0.02             0.00             0.04               38716.37 
0.04            0.00          0.08             0.00             0.12               38716.49 
0.02            0.00          0.02             0.00             0.04               38716.53 
0.02            0.00          0.02             0.00             0.04               38716.57 
0.02            0.00          0.02             0.00             0.04               38716.61 
0.02            0.00          0.32             0.00             0.34               38716.95 
0.05            0.00          0.08             0.00             0.13               38717.08 
0.02            0.00          0.02             0.00             0.04               38717.12 
0.02            0.00          0.02             0.00             0.04               38717.16 
0.02            0.00          0.31             0.00             0.33               38717.49 
0.03            0.00          0.39             0.00             0.42               38717.91 
0.03            0.00          0.30             0.00             0.33               38718.24 
0.03            0.00          0.02             0.00             0.05               38718.29 
0.02            0.00          0.02             0.00             0.04               38718.33 
0.02            0.00          0.02             0.00             0.04               38718.37 
0.02            0.00          0.03             0.00             0.05               38718.42 
0.02            0.00          0.02             0.00             0.04               38718.46 
0.02            0.00          0.02             0.00             0.04               38718.50 
0.03            0.00          0.08             0.00             0.11               38718.61 
0.02            0.00          0.02             0.00             0.04               38718.65 
0.02            0.00          0.02             0.00             0.04               38718.69 
0.02            0.00          0.01             0.00             0.03               38718.72 
0.02            0.00          0.02             0.00             0.04               38718.76 
0.02            0.00          0.02             0.00             0.04               38718.80 
0.02            0.00          0.02             0.00             0.04               38718.84 
