Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            225.05        0.00             0.00             225.05             4322.87  
0.45            0.00          0.30             0.00             0.75               4323.62  
0.03            0.00          0.15             0.00             0.18               4323.80  
0.02            0.00          0.24             0.00             0.26               4324.06  
0.02            0.00          0.13             0.00             0.15               4324.21  
0.02            0.00          0.13             0.00             0.15               4324.36  
0.02            0.00          0.13             0.00             0.15               4324.51  
0.02            0.00          0.24             0.00             0.26               4324.77  
0.02            0.00          0.13             0.00             0.15               4324.92  
0.02            0.00          0.12             0.00             0.14               4325.06  
0.02            0.00          0.12             0.00             0.14               4325.20  
0.02            0.00          0.13             0.00             0.15               4325.35  
0.02            0.00          0.13             0.00             0.15               4325.50  
0.02            0.00          0.13             0.00             0.15               4325.65  
0.02            0.00          0.14             0.00             0.16               4325.81  
0.02            0.00          0.13             0.00             0.15               4325.96  
0.02            0.00          0.03             0.00             0.05               4326.01  
0.02            0.00          0.12             0.00             0.14               4326.15  
0.02            0.00          0.03             0.00             0.05               4326.20  
0.02            0.00          0.03             0.00             0.05               4326.25  
0.02            0.00          0.03             0.00             0.05               4326.30  
0.02            0.00          0.03             0.00             0.05               4326.35  
0.02            0.00          0.03             0.00             0.05               4326.40  
0.02            0.00          0.11             0.00             0.13               4326.53  
0.02            0.00          0.11             0.00             0.13               4326.66  
0.02            0.00          0.12             0.00             0.14               4326.80  
0.02            0.00          0.11             0.00             0.13               4326.93  
0.02            0.00          0.11             0.00             0.13               4327.06  
0.02            0.00          0.21             0.00             0.23               4327.29  
0.02            0.00          0.10             0.00             0.12               4327.41  
0.02            0.00          0.11             0.00             0.13               4327.54  
0.02            0.00          0.10             0.00             0.12               4327.66  
0.02            0.00          0.12             0.00             0.14               4327.80  
0.02            0.00          0.11             0.00             0.13               4327.93  
0.02            0.00          0.11             0.00             0.13               4328.06  
0.02            0.00          0.11             0.00             0.13               4328.19  
0.02            0.00          0.03             0.00             0.05               4328.24  
0.02            0.00          0.11             0.00             0.13               4328.37  
0.02            0.00          0.03             0.00             0.05               4328.42  
0.02            0.00          0.03             0.00             0.05               4328.47  
0.02            0.00          0.03             0.00             0.05               4328.52  
0.02            0.00          0.03             0.00             0.05               4328.57  
0.02            0.00          0.03             0.00             0.05               4328.62  
0.02            0.00          0.03             0.00             0.05               4328.67  
0.03            0.00          0.04             0.00             0.07               4328.74  
0.02            0.00          0.03             0.00             0.05               4328.79  
0.02            0.00          0.03             0.00             0.05               4328.84  
0.02            0.00          0.11             0.00             0.13               4328.97  
0.02            0.00          0.03             0.00             0.05               4329.02  
0.02            0.00          0.11             0.00             0.13               4329.15  
0.02            0.00          0.03             0.00             0.05               4329.20  
0.02            0.00          0.03             0.00             0.05               4329.25  
0.02            0.00          0.03             0.00             0.05               4329.30  
0.02            0.00          0.10             0.00             0.12               4329.42  
0.02            0.00          0.11             0.00             0.13               4329.55  
0.02            0.00          0.11             0.00             0.13               4329.68  
0.02            0.00          0.11             0.00             0.13               4329.81  
0.02            0.00          0.12             0.00             0.14               4329.95  
0.02            0.00          0.11             0.00             0.13               4330.08  
0.02            0.00          0.12             0.00             0.14               4330.22  
0.02            0.00          0.10             0.00             0.12               4330.34  
0.02            0.00          0.03             0.00             0.05               4330.39  
0.02            0.00          0.03             0.00             0.05               4330.44  
0.02            0.00          0.03             0.00             0.05               4330.49  
0.03            0.00          0.03             0.00             0.06               4330.55  
0.01            0.00          0.03             0.00             0.04               4330.59  
0.02            0.00          0.03             0.00             0.05               4330.64  
0.02            0.00          0.04             0.00             0.06               4330.70  
0.02            0.00          0.03             0.00             0.05               4330.75  
0.02            0.00          0.03             0.00             0.05               4330.80  
0.02            0.00          0.03             0.00             0.05               4330.85  
