Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            192.35        0.00             0.00             192.35             6324.08  
0.51            0.00          0.39             0.00             0.90               6324.98  
0.03            0.00          0.18             0.00             0.21               6325.19  
0.02            0.00          0.21             0.00             0.23               6325.42  
0.02            0.00          0.32             0.00             0.34               6325.76  
0.02            0.00          0.31             0.00             0.33               6326.09  
0.02            0.00          0.18             0.00             0.20               6326.29  
0.02            0.00          0.17             0.00             0.19               6326.48  
0.02            0.00          0.20             0.00             0.22               6326.70  
0.02            0.00          0.18             0.00             0.20               6326.90  
0.02            0.00          0.18             0.00             0.20               6327.10  
0.02            0.00          0.18             0.00             0.20               6327.30  
0.02            0.00          0.16             0.00             0.18               6327.48  
0.02            0.00          0.19             0.00             0.21               6327.69  
0.02            0.00          0.18             0.00             0.20               6327.89  
0.02            0.00          0.33             0.00             0.35               6328.24  
0.02            0.00          0.18             0.00             0.20               6328.44  
0.02            0.00          0.18             0.00             0.20               6328.64  
0.02            0.00          0.06             0.00             0.08               6328.72  
0.02            0.00          0.17             0.00             0.19               6328.91  
0.01            0.00          0.06             0.00             0.07               6328.98  
0.02            0.00          0.06             0.00             0.08               6329.06  
0.01            0.00          0.15             0.00             0.16               6329.22  
0.01            0.00          0.06             0.00             0.07               6329.29  
0.01            0.00          0.06             0.00             0.07               6329.36  
0.02            0.00          0.06             0.00             0.08               6329.44  
0.02            0.00          0.06             0.00             0.08               6329.52  
0.01            0.00          0.20             0.00             0.21               6329.73  
0.02            0.00          0.06             0.00             0.08               6329.81  
0.01            0.00          0.06             0.00             0.07               6329.88  
0.02            0.00          0.06             0.00             0.08               6329.96  
0.01            0.00          0.17             0.00             0.18               6330.14  
0.02            0.00          0.15             0.00             0.17               6330.31  
0.02            0.00          0.06             0.00             0.08               6330.39  
0.01            0.00          0.32             0.00             0.33               6330.72  
0.03            0.00          0.18             0.00             0.21               6330.93  
0.02            0.00          0.16             0.00             0.18               6331.11  
0.01            0.00          0.17             0.00             0.18               6331.29  
0.02            0.00          0.18             0.00             0.20               6331.49  
0.02            0.00          0.17             0.00             0.19               6331.68  
0.02            0.00          0.16             0.00             0.18               6331.86  
0.01            0.00          0.28             0.00             0.29               6332.15  
0.02            0.00          0.15             0.00             0.17               6332.32  
0.02            0.00          0.16             0.00             0.18               6332.50  
0.02            0.00          0.17             0.00             0.19               6332.69  
