Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            38.00         0.00             0.00             38.00              1387.28  
0.26            0.00          0.14             0.00             0.40               1387.68  
0.03            0.00          0.07             0.00             0.10               1387.78  
0.02            0.00          0.07             0.00             0.09               1387.87  
0.02            0.00          0.09             0.00             0.11               1387.98  
0.02            0.00          0.06             0.00             0.08               1388.06  
0.02            0.00          0.10             0.00             0.12               1388.18  
0.02            0.00          0.06             0.00             0.08               1388.26  
0.02            0.00          0.06             0.00             0.08               1388.34  
0.01            0.00          0.09             0.00             0.10               1388.44  
0.02            0.00          0.07             0.00             0.09               1388.53  
0.02            0.00          0.05             0.00             0.07               1388.60  
0.02            0.00          0.03             0.00             0.05               1388.65  
0.01            0.00          0.06             0.00             0.07               1388.72  
0.02            0.00          0.04             0.00             0.06               1388.78  
0.01            0.00          0.05             0.00             0.06               1388.84  
0.02            0.00          0.03             0.00             0.05               1388.89  
0.02            0.00          0.06             0.00             0.08               1388.97  
0.01            0.00          0.03             0.00             0.04               1389.01  
0.01            0.00          0.03             0.00             0.04               1389.05  
0.01            0.00          0.05             0.00             0.06               1389.11  
0.02            0.00          0.05             0.00             0.07               1389.18  
0.01            0.00          0.05             0.00             0.06               1389.24  
0.02            0.00          0.08             0.00             0.10               1389.34  
0.02            0.00          0.07             0.00             0.09               1389.43  
0.02            0.00          0.05             0.00             0.07               1389.50  
0.02            0.00          0.05             0.00             0.07               1389.57  
0.02            0.00          0.05             0.00             0.07               1389.64  
0.02            0.00          0.07             0.00             0.09               1389.73  
0.02            0.00          0.03             0.00             0.05               1389.78  
0.01            0.00          0.05             0.00             0.06               1389.84  
0.02            0.00          0.03             0.00             0.05               1389.89  
0.01            0.00          0.06             0.00             0.07               1389.96  
0.02            0.00          0.05             0.00             0.07               1390.03  
0.01            0.00          0.05             0.00             0.06               1390.09  
0.02            0.00          0.08             0.00             0.10               1390.19  
0.02            0.00          0.06             0.00             0.08               1390.27  
0.02            0.00          0.03             0.00             0.05               1390.32  
0.02            0.00          0.03             0.00             0.05               1390.37  
0.01            0.00          0.06             0.00             0.07               1390.44  
0.02            0.00          0.09             0.00             0.11               1390.55  
0.02            0.00          0.06             0.00             0.08               1390.63  
0.02            0.00          0.02             0.00             0.04               1390.67  
0.01            0.00          0.04             0.00             0.05               1390.72  
0.02            0.00          0.05             0.00             0.07               1390.79  
0.01            0.00          0.02             0.00             0.03               1390.82  
0.01            0.00          0.02             0.00             0.03               1390.85  
0.01            0.00          0.03             0.00             0.04               1390.89  
0.01            0.00          0.02             0.00             0.03               1390.92  
0.02            0.00          0.06             0.00             0.08               1391.00  
0.02            0.00          0.05             0.00             0.07               1391.07  
0.01            0.00          0.03             0.00             0.04               1391.11  
0.01            0.00          0.03             0.00             0.04               1391.15  
0.01            0.00          0.02             0.00             0.03               1391.18  
0.02            0.00          0.02             0.00             0.04               1391.22  
0.01            0.00          0.06             0.00             0.07               1391.29  
0.01            0.00          0.05             0.00             0.06               1391.35  
0.01            0.00          0.03             0.00             0.04               1391.39  
0.01            0.00          0.03             0.00             0.04               1391.43  
0.02            0.00          0.06             0.00             0.08               1391.51  
0.02            0.00          0.02             0.00             0.04               1391.55  
0.01            0.00          0.02             0.00             0.03               1391.58  
0.01            0.00          0.02             0.00             0.03               1391.61  
0.01            0.00          0.02             0.00             0.03               1391.64  
0.01            0.00          0.04             0.00             0.05               1391.69  
0.02            0.00          0.05             0.00             0.07               1391.76  
0.01            0.00          0.02             0.00             0.03               1391.79  
0.01            0.00          0.04             0.00             0.05               1391.84  
0.01            0.00          0.02             0.00             0.03               1391.87  
0.01            0.00          0.08             0.00             0.09               1391.96  
0.01            0.00          0.07             0.00             0.08               1392.04  
0.01            0.00          0.05             0.00             0.06               1392.10  
0.02            0.00          0.05             0.00             0.07               1392.17  
0.01            0.00          0.05             0.00             0.06               1392.23  
0.02            0.00          0.04             0.00             0.06               1392.29  
0.01            0.00          0.04             0.00             0.05               1392.34  
0.02            0.00          0.04             0.00             0.06               1392.40  
0.01            0.00          0.03             0.00             0.04               1392.44  
0.02            0.00          0.02             0.00             0.04               1392.48  
0.02            0.00          0.05             0.00             0.07               1392.55  
0.01            0.00          0.03             0.00             0.04               1392.59  
0.01            0.00          0.03             0.00             0.04               1392.63  
0.01            0.00          0.06             0.00             0.07               1392.70  
0.01            0.00          0.02             0.00             0.03               1392.73  
0.02            0.00          0.02             0.00             0.04               1392.77  
0.02            0.00          0.05             0.00             0.07               1392.84  
0.01            0.00          0.02             0.00             0.03               1392.87  
0.01            0.00          0.02             0.00             0.03               1392.90  
0.02            0.00          0.05             0.00             0.07               1392.97  
0.02            0.00          0.05             0.00             0.07               1393.04  
0.02            0.00          0.08             0.00             0.10               1393.14  
0.02            0.00          0.03             0.00             0.05               1393.19  
0.02            0.00          0.05             0.00             0.07               1393.26  
0.02            0.00          0.03             0.00             0.05               1393.31  
0.02            0.00          0.06             0.00             0.08               1393.39  
0.02            0.00          0.07             0.00             0.09               1393.48  
0.02            0.00          0.08             0.00             0.10               1393.58  
0.02            0.00          0.02             0.00             0.04               1393.62  
0.01            0.00          0.01             0.00             0.02               1393.64  
0.01            0.00          0.04             0.00             0.05               1393.69  
0.01            0.00          0.01             0.00             0.02               1393.71  
0.01            0.00          0.01             0.00             0.02               1393.73  
0.01            0.00          0.06             0.00             0.07               1393.80  
0.02            0.00          0.02             0.00             0.04               1393.84  
0.01            0.00          0.02             0.00             0.03               1393.87  
0.02            0.00          0.03             0.00             0.05               1393.92  
0.01            0.00          0.02             0.00             0.03               1393.95  
0.02            0.00          0.03             0.00             0.05               1394.00  
0.02            0.00          0.05             0.00             0.07               1394.07  
0.01            0.00          0.03             0.00             0.04               1394.11  
0.01            0.00          0.05             0.00             0.06               1394.17  
0.02            0.00          0.02             0.00             0.04               1394.21  
0.02            0.00          0.02             0.00             0.04               1394.25  
0.02            0.00          0.04             0.00             0.06               1394.31  
0.01            0.00          0.02             0.00             0.03               1394.34  
0.01            0.00          0.06             0.00             0.07               1394.41  
0.02            0.00          0.02             0.00             0.04               1394.45  
0.01            0.00          0.05             0.00             0.06               1394.51  
0.02            0.00          0.03             0.00             0.05               1394.56  
0.02            0.00          0.02             0.00             0.04               1394.60  
0.01            0.00          0.03             0.00             0.04               1394.64  
0.02            0.00          0.03             0.00             0.05               1394.69  
0.02            0.00          0.05             0.00             0.07               1394.76  
0.02            0.00          0.01             0.00             0.03               1394.79  
0.01            0.00          0.01             0.00             0.02               1394.81  
0.02            0.00          0.05             0.00             0.07               1394.88  
0.02            0.00          0.02             0.00             0.04               1394.92  
0.01            0.00          0.06             0.00             0.07               1394.99  
0.01            0.00          0.02             0.00             0.03               1395.02  
0.01            0.00          0.01             0.00             0.02               1395.04  
0.01            0.00          0.01             0.00             0.02               1395.06  
0.02            0.00          0.07             0.00             0.09               1395.15  
0.02            0.00          0.05             0.00             0.07               1395.22  
0.01            0.00          0.05             0.00             0.06               1395.28  
0.01            0.00          0.05             0.00             0.06               1395.34  
0.02            0.00          0.07             0.00             0.09               1395.43  
0.02            0.00          0.06             0.00             0.08               1395.51  
0.01            0.00          0.04             0.00             0.05               1395.56  
0.02            0.00          0.04             0.00             0.06               1395.62  
0.02            0.00          0.02             0.00             0.04               1395.66  
0.02            0.00          0.02             0.00             0.04               1395.70  
0.02            0.00          0.01             0.00             0.03               1395.73  
0.02            0.00          0.01             0.00             0.03               1395.76  
0.02            0.00          0.03             0.00             0.05               1395.81  
0.01            0.00          0.02             0.00             0.03               1395.84  
0.01            0.00          0.05             0.00             0.06               1395.90  
0.01            0.00          0.03             0.00             0.04               1395.94  
0.01            0.00          0.03             0.00             0.04               1395.98  
0.02            0.00          0.05             0.00             0.07               1396.05  
0.02            0.00          0.05             0.00             0.07               1396.12  
0.01            0.00          0.02             0.00             0.03               1396.15  
0.01            0.00          0.02             0.00             0.03               1396.18  
0.01            0.00          0.05             0.00             0.06               1396.24  
0.02            0.00          0.05             0.00             0.07               1396.31  
0.02            0.00          0.07             0.00             0.09               1396.40  
0.02            0.00          0.03             0.00             0.05               1396.45  
0.01            0.00          0.04             0.00             0.05               1396.50  
0.02            0.00          0.03             0.00             0.05               1396.55  
0.01            0.00          0.05             0.00             0.06               1396.61  
0.02            0.00          0.04             0.00             0.06               1396.67  
0.02            0.00          0.02             0.00             0.04               1396.71  
0.01            0.00          0.01             0.00             0.02               1396.73  
0.01            0.00          0.01             0.00             0.02               1396.75  
0.01            0.00          0.01             0.00             0.02               1396.77  
0.01            0.00          0.04             0.00             0.05               1396.82  
0.02            0.00          0.02             0.00             0.04               1396.86  
0.01            0.00          0.04             0.00             0.05               1396.91  
0.01            0.00          0.02             0.00             0.03               1396.94  
0.02            0.00          0.02             0.00             0.04               1396.98  
0.01            0.00          0.02             0.00             0.03               1397.01  
0.01            0.00          0.02             0.00             0.03               1397.04  
0.01            0.00          0.04             0.00             0.05               1397.09  
0.01            0.00          0.04             0.00             0.05               1397.14  
0.02            0.00          0.02             0.00             0.04               1397.18  
0.01            0.00          0.02             0.00             0.03               1397.21  
0.02            0.00          0.05             0.00             0.07               1397.28  
0.02            0.00          0.01             0.00             0.03               1397.31  
0.01            0.00          0.01             0.00             0.02               1397.33  
0.01            0.00          0.02             0.00             0.03               1397.36  
0.01            0.00          0.02             0.00             0.03               1397.39  
0.01            0.00          0.04             0.00             0.05               1397.44  
0.02            0.00          0.02             0.00             0.04               1397.48  
0.01            0.00          0.02             0.00             0.03               1397.51  
0.01            0.00          0.04             0.00             0.05               1397.56  
0.02            0.00          0.02             0.00             0.04               1397.60  
0.01            0.00          0.02             0.00             0.03               1397.63  
0.02            0.00          0.02             0.00             0.04               1397.67  
0.01            0.00          0.02             0.00             0.03               1397.70  
0.01            0.00          0.04             0.00             0.05               1397.75  
0.01            0.00          0.04             0.00             0.05               1397.80  
0.01            0.00          0.01             0.00             0.02               1397.82  
0.02            0.00          0.01             0.00             0.03               1397.85  
0.02            0.00          0.06             0.00             0.08               1397.93  
0.03            0.00          0.04             0.00             0.07               1398.00  
0.02            0.00          0.04             0.00             0.06               1398.06  
0.01            0.00          0.04             0.00             0.05               1398.11  
0.02            0.00          0.04             0.00             0.06               1398.17  
0.02            0.00          0.02             0.00             0.04               1398.21  
0.01            0.00          0.02             0.00             0.03               1398.24  
0.02            0.00          0.04             0.00             0.06               1398.30  
0.02            0.00          0.04             0.00             0.06               1398.36  
0.02            0.00          0.01             0.00             0.03               1398.39  
0.01            0.00          0.01             0.00             0.02               1398.41  
0.02            0.00          0.02             0.00             0.04               1398.45  
0.01            0.00          0.02             0.00             0.03               1398.48  
0.01            0.00          0.04             0.00             0.05               1398.53  
0.02            0.00          0.02             0.00             0.04               1398.57  
0.02            0.00          0.02             0.00             0.04               1398.61  
0.02            0.00          0.02             0.00             0.04               1398.65  
0.01            0.00          0.04             0.00             0.05               1398.70  
0.02            0.00          0.02             0.00             0.04               1398.74  
0.02            0.00          0.04             0.00             0.06               1398.80  
0.02            0.00          0.04             0.00             0.06               1398.86  
0.02            0.00          0.02             0.00             0.04               1398.90  
0.02            0.00          0.02             0.00             0.04               1398.94  
0.02            0.00          0.01             0.00             0.03               1398.97  
0.01            0.00          0.01             0.00             0.02               1398.99  
0.01            0.00          0.01             0.00             0.02               1399.01  
0.01            0.00          0.01             0.00             0.02               1399.03  
0.01            0.00          0.03             0.00             0.04               1399.07  
0.02            0.00          0.01             0.00             0.03               1399.10  
0.01            0.00          0.01             0.00             0.02               1399.12  
0.02            0.00          0.01             0.00             0.03               1399.15  
0.01            0.00          0.01             0.00             0.02               1399.17  
0.02            0.00          0.01             0.00             0.03               1399.20  
0.02            0.00          0.01             0.00             0.03               1399.23  
0.02            0.00          0.01             0.00             0.03               1399.26  
0.02            0.00          0.03             0.00             0.05               1399.31  
0.02            0.00          0.01             0.00             0.03               1399.34  
0.01            0.00          0.01             0.00             0.02               1399.36  
0.02            0.00          0.01             0.00             0.03               1399.39  
0.01            0.00          0.01             0.00             0.02               1399.41  
0.02            0.00          0.01             0.00             0.03               1399.44  
0.01            0.00          0.01             0.00             0.02               1399.46  
0.01            0.00          0.01             0.00             0.02               1399.48  
0.01            0.00          0.01             0.00             0.02               1399.50  
0.01            0.00          0.03             0.00             0.04               1399.54  
0.02            0.00          0.03             0.00             0.05               1399.59  
0.01            0.00          0.03             0.00             0.04               1399.63  
0.01            0.00          0.03             0.00             0.04               1399.67  
0.01            0.00          0.01             0.00             0.02               1399.69  
0.01            0.00          0.01             0.00             0.02               1399.71  
0.02            0.00          0.01             0.00             0.03               1399.74  
0.01            0.00          0.01             0.00             0.02               1399.76  
0.02            0.00          0.01             0.00             0.03               1399.79  
0.01            0.00          0.01             0.00             0.02               1399.81  
0.02            0.00          0.01             0.00             0.03               1399.84  
0.02            0.00          0.01             0.00             0.03               1399.87  
0.02            0.00          0.00             0.00             0.02               1399.89  
0.01            0.00          0.00             0.00             0.01               1399.90  
0.01            0.00          0.00             0.00             0.01               1399.91  
0.00            0.00          0.00             2.25             2.25               1402.16  
