Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            231.11        0.00             0.00             231.11             9070.69  
0.55            0.00          0.48             0.00             1.03               9071.72  
0.03            0.00          0.22             0.00             0.25               9071.97  
0.02            0.00          0.24             0.00             0.26               9072.23  
0.02            0.00          0.24             0.00             0.26               9072.49  
0.02            0.00          0.40             0.00             0.42               9072.91  
0.02            0.00          0.40             0.00             0.42               9073.33  
0.02            0.00          0.24             0.00             0.26               9073.59  
0.02            0.00          0.21             0.00             0.23               9073.82  
0.02            0.00          0.24             0.00             0.26               9074.08  
0.02            0.00          0.22             0.00             0.24               9074.32  
0.02            0.00          0.23             0.00             0.25               9074.57  
0.02            0.00          0.24             0.00             0.26               9074.83  
0.02            0.00          0.22             0.00             0.24               9075.07  
0.02            0.00          0.23             0.00             0.25               9075.32  
0.02            0.00          0.23             0.00             0.25               9075.57  
0.02            0.00          0.20             0.00             0.22               9075.79  
0.02            0.00          0.43             0.00             0.45               9076.24  
0.02            0.00          0.23             0.00             0.25               9076.49  
0.02            0.00          0.07             0.00             0.09               9076.58  
0.02            0.00          0.20             0.00             0.22               9076.80  
0.02            0.00          0.07             0.00             0.09               9076.89  
0.01            0.00          0.22             0.00             0.23               9077.12  
0.02            0.00          0.07             0.00             0.09               9077.21  
0.02            0.00          0.07             0.00             0.09               9077.30  
0.02            0.00          0.20             0.00             0.22               9077.52  
0.02            0.00          0.07             0.00             0.09               9077.61  
0.01            0.00          0.06             0.00             0.07               9077.68  
0.01            0.00          0.07             0.00             0.08               9077.76  
0.02            0.00          0.24             0.00             0.26               9078.02  
0.02            0.00          0.21             0.00             0.23               9078.25  
0.02            0.00          0.06             0.00             0.08               9078.33  
0.01            0.00          0.21             0.00             0.22               9078.55  
0.02            0.00          0.07             0.00             0.09               9078.64  
0.01            0.00          0.06             0.00             0.07               9078.71  
0.01            0.00          0.07             0.00             0.08               9078.79  
0.01            0.00          0.07             0.00             0.08               9078.87  
0.01            0.00          0.07             0.00             0.08               9078.95  
0.01            0.00          0.07             0.00             0.08               9079.03  
0.01            0.00          0.06             0.00             0.07               9079.10  
0.01            0.00          0.24             0.00             0.25               9079.35  
0.02            0.00          0.07             0.00             0.09               9079.44  
0.01            0.00          0.07             0.00             0.08               9079.52  
0.02            0.00          0.06             0.00             0.08               9079.60  
0.02            0.00          0.20             0.00             0.22               9079.82  
0.01            0.00          0.21             0.00             0.22               9080.04  
0.01            0.00          0.07             0.00             0.08               9080.12  
0.01            0.00          0.41             0.00             0.42               9080.54  
0.02            0.00          0.21             0.00             0.23               9080.77  
0.02            0.00          0.20             0.00             0.22               9080.99  
0.01            0.00          0.18             0.00             0.19               9081.18  
0.01            0.00          0.21             0.00             0.22               9081.40  
0.01            0.00          0.22             0.00             0.23               9081.63  
0.02            0.00          0.21             0.00             0.23               9081.86  
0.02            0.00          0.21             0.00             0.23               9082.09  
0.01            0.00          0.37             0.00             0.38               9082.47  
0.02            0.00          0.18             0.00             0.20               9082.67  
0.02            0.00          0.21             0.00             0.23               9082.90  
0.01            0.00          0.21             0.00             0.22               9083.12  
0.02            0.00          0.20             0.00             0.22               9083.34  
0.01            0.00          0.19             0.00             0.20               9083.54  
0.02            0.00          0.21             0.00             0.23               9083.77  
0.02            0.00          0.20             0.00             0.22               9083.99  
0.01            0.00          0.20             0.00             0.21               9084.20  
0.02            0.00          0.22             0.00             0.24               9084.44  
0.02            0.00          0.21             0.00             0.23               9084.67  
0.02            0.00          0.40             0.00             0.42               9085.09  
0.02            0.00          0.21             0.00             0.23               9085.32  
0.01            0.00          0.20             0.00             0.21               9085.53  
0.02            0.00          0.21             0.00             0.23               9085.76  
0.01            0.00          0.19             0.00             0.20               9085.96  
0.01            0.00          0.20             0.00             0.21               9086.17  
0.02            0.00          0.06             0.00             0.08               9086.25  
0.01            0.00          0.07             0.00             0.08               9086.33  
0.01            0.00          0.07             0.00             0.08               9086.41  
0.02            0.00          0.24             0.00             0.26               9086.67  
0.01            0.00          0.07             0.00             0.08               9086.75  
0.01            0.00          0.07             0.00             0.08               9086.83  
0.01            0.00          0.07             0.00             0.08               9086.91  
0.01            0.00          0.06             0.00             0.07               9086.98  
0.01            0.00          0.06             0.00             0.07               9087.05  
0.01            0.00          0.21             0.00             0.22               9087.27  
0.02            0.00          0.06             0.00             0.08               9087.35  
0.01            0.00          0.07             0.00             0.08               9087.43  
0.02            0.00          0.24             0.00             0.26               9087.69  
0.02            0.00          0.07             0.00             0.09               9087.78  
0.01            0.00          0.07             0.00             0.08               9087.86  
0.01            0.00          0.07             0.00             0.08               9087.94  
0.02            0.00          0.07             0.00             0.09               9088.03  
0.02            0.00          0.07             0.00             0.09               9088.12  
0.01            0.00          0.07             0.00             0.08               9088.20  
0.01            0.00          0.07             0.00             0.08               9088.28  
0.01            0.00          0.23             0.00             0.24               9088.52  
0.02            0.00          0.07             0.00             0.09               9088.61  
0.02            0.00          0.07             0.00             0.09               9088.70  
0.02            0.00          0.07             0.00             0.09               9088.79  
0.01            0.00          0.07             0.00             0.08               9088.87  
0.02            0.00          0.24             0.00             0.26               9089.13  
0.02            0.00          0.25             0.00             0.27               9089.40  
0.02            0.00          0.07             0.00             0.09               9089.49  
0.01            0.00          0.06             0.00             0.07               9089.56  
0.01            0.00          0.07             0.00             0.08               9089.64  
0.01            0.00          0.07             0.00             0.08               9089.72  
0.01            0.00          0.22             0.00             0.23               9089.95  
0.02            0.00          0.07             0.00             0.09               9090.04  
0.01            0.00          0.07             0.00             0.08               9090.12  
0.01            0.00          0.06             0.00             0.07               9090.19  
0.01            0.00          0.25             0.00             0.26               9090.45  
0.02            0.00          0.24             0.00             0.26               9090.71  
0.02            0.00          0.07             0.00             0.09               9090.80  
0.02            0.00          0.22             0.00             0.24               9091.04  
0.02            0.00          0.06             0.00             0.08               9091.12  
0.02            0.00          0.47             0.00             0.49               9091.61  
0.02            0.00          0.24             0.00             0.26               9091.87  
0.03            0.00          0.05             0.00             0.08               9091.95  
0.01            0.00          0.07             0.00             0.08               9092.03  
0.01            0.00          0.04             0.00             0.05               9092.08  
0.01            0.00          0.05             0.00             0.06               9092.14  
0.01            0.00          0.05             0.00             0.06               9092.20  
