Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3.20          0.00             0.00             3.20               78.99    
0.11            0.00          0.02             0.00             0.13               79.12    
0.02            0.00          0.01             0.00             0.03               79.15    
0.02            0.00          0.01             0.00             0.03               79.18    
0.02            0.00          0.01             0.00             0.03               79.21    
0.02            0.00          0.01             0.00             0.03               79.24    
0.02            0.00          0.01             0.00             0.03               79.27    
0.02            0.00          0.01             0.00             0.03               79.30    
0.02            0.00          0.01             0.00             0.03               79.33    
0.02            0.00          0.00             0.00             0.02               79.35    
0.00            0.00          0.02             0.00             0.02               79.37    
0.02            0.00          0.00             0.00             0.02               79.39    
0.00            0.00          0.02             0.00             0.02               79.41    
0.00            0.00          0.02             0.00             0.02               79.43    
0.01            0.00          0.00             0.00             0.01               79.44    
0.02            0.00          0.00             0.00             0.02               79.46    
0.02            0.00          0.00             0.00             0.02               79.48    
0.02            0.00          0.00             0.00             0.02               79.50    
0.02            0.00          0.00             0.00             0.02               79.52    
0.00            0.00          0.02             0.00             0.02               79.54    
0.01            0.00          0.00             0.00             0.01               79.55    
0.00            0.00          0.00             0.13             0.13               79.68    
