Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3.92          0.00             0.00             3.92               90.40    
0.09            0.00          0.03             0.00             0.12               90.52    
0.02            0.00          0.01             0.00             0.03               90.55    
0.02            0.00          0.01             0.00             0.03               90.58    
0.02            0.00          0.01             0.00             0.03               90.61    
0.02            0.00          0.01             0.00             0.03               90.64    
0.02            0.00          0.01             0.00             0.03               90.67    
0.01            0.00          0.01             0.00             0.02               90.69    
0.01            0.00          0.01             0.00             0.02               90.71    
0.01            0.00          0.00             0.00             0.01               90.72    
0.00            0.00          0.01             0.00             0.01               90.73    
0.01            0.00          0.00             0.00             0.01               90.74    
0.00            0.00          0.01             0.00             0.01               90.75    
0.01            0.00          0.00             0.00             0.01               90.76    
0.00            0.00          0.01             0.00             0.01               90.77    
0.01            0.00          0.00             0.00             0.01               90.78    
0.00            0.00          0.01             0.00             0.01               90.79    
0.01            0.00          0.00             0.00             0.01               90.80    
0.01            0.00          0.00             0.00             0.01               90.81    
0.02            0.00          0.00             0.00             0.02               90.83    
0.01            0.00          0.00             0.00             0.01               90.84    
0.00            0.00          0.00             0.12             0.12               90.96    
