Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            4.44          0.00             0.00             4.44               101.08   
0.12            0.00          0.05             0.00             0.17               101.25   
0.03            0.00          0.02             0.00             0.05               101.30   
0.02            0.00          0.02             0.00             0.04               101.34   
0.02            0.00          0.02             0.00             0.04               101.38   
0.02            0.00          0.02             0.00             0.04               101.42   
0.02            0.00          0.02             0.00             0.04               101.46   
0.02            0.00          0.02             0.00             0.04               101.50   
0.02            0.00          0.02             0.00             0.04               101.54   
0.02            0.00          0.00             0.00             0.02               101.56   
0.02            0.00          0.00             0.00             0.02               101.58   
0.02            0.00          0.00             0.00             0.02               101.60   
0.02            0.00          0.00             0.00             0.02               101.62   
0.02            0.00          0.00             0.00             0.02               101.64   
0.02            0.00          0.00             0.00             0.02               101.66   
0.02            0.00          0.00             0.00             0.02               101.68   
0.02            0.00          0.00             0.00             0.02               101.70   
0.02            0.00          0.00             0.00             0.02               101.72   
0.02            0.00          0.00             0.00             0.02               101.74   
0.03            0.00          0.00             0.00             0.03               101.77   
0.02            0.00          0.00             0.00             0.02               101.79   
0.00            0.00          0.00             0.15             0.15               101.94   
