Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            12.66         0.00             0.00             12.66              280.38   
0.11            0.00          0.09             0.00             0.20               280.58   
0.03            0.00          0.02             0.00             0.05               280.63   
0.02            0.00          0.05             0.00             0.07               280.70   
0.02            0.00          0.02             0.00             0.04               280.74   
0.02            0.00          0.02             0.00             0.04               280.78   
0.02            0.00          0.02             0.00             0.04               280.82   
0.02            0.00          0.02             0.00             0.04               280.86   
0.02            0.00          0.05             0.00             0.07               280.93   
0.02            0.00          0.04             0.00             0.06               280.99   
0.02            0.00          0.02             0.00             0.04               281.03   
0.02            0.00          0.03             0.00             0.05               281.08   
0.01            0.00          0.00             0.00             0.01               281.09   
0.01            0.00          0.00             0.00             0.01               281.10   
0.01            0.00          0.00             0.00             0.01               281.11   
0.01            0.00          0.00             0.00             0.01               281.12   
0.01            0.00          0.00             0.00             0.01               281.13   
0.01            0.00          0.00             0.00             0.01               281.14   
0.01            0.00          0.00             0.00             0.01               281.15   
0.01            0.00          0.00             0.00             0.01               281.16   
0.01            0.00          0.00             0.00             0.01               281.17   
0.01            0.00          0.00             0.00             0.01               281.18   
0.02            0.00          0.00             0.00             0.02               281.20   
0.01            0.00          0.00             0.00             0.01               281.21   
0.01            0.00          0.00             0.00             0.01               281.22   
0.02            0.00          0.00             0.00             0.02               281.24   
0.01            0.00          0.00             0.00             0.01               281.25   
0.01            0.00          0.00             0.00             0.01               281.26   
0.01            0.00          0.00             0.00             0.01               281.27   
0.01            0.00          0.00             0.00             0.01               281.28   
0.01            0.00          0.00             0.00             0.01               281.29   
0.01            0.00          0.00             0.00             0.01               281.30   
0.02            0.00          0.00             0.00             0.02               281.32   
0.00            0.00          0.00             0.15             0.15               281.47   
