Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            4.26          0.00             0.00             4.26               97.28    
0.12            0.00          0.06             0.00             0.18               97.46    
0.03            0.00          0.02             0.00             0.05               97.51    
0.02            0.00          0.03             0.00             0.05               97.56    
0.02            0.00          0.02             0.00             0.04               97.60    
0.02            0.00          0.03             0.00             0.05               97.65    
0.02            0.00          0.03             0.00             0.05               97.70    
0.02            0.00          0.02             0.00             0.04               97.74    
0.02            0.00          0.02             0.00             0.04               97.78    
0.02            0.00          0.00             0.00             0.02               97.80    
0.02            0.00          0.00             0.00             0.02               97.82    
0.02            0.00          0.00             0.00             0.02               97.84    
0.02            0.00          0.00             0.00             0.02               97.86    
0.02            0.00          0.00             0.00             0.02               97.88    
0.02            0.00          0.00             0.00             0.02               97.90    
0.02            0.00          0.00             0.00             0.02               97.92    
0.02            0.00          0.00             0.00             0.02               97.94    
0.02            0.00          0.00             0.00             0.02               97.96    
0.02            0.00          0.00             0.00             0.02               97.98    
0.03            0.00          0.00             0.00             0.03               98.01    
0.02            0.00          0.00             0.00             0.02               98.03    
0.00            0.00          0.00             0.13             0.13               98.16    
