Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            18.48         0.00             0.00             18.48              18.48    
0.03            0.00          0.00             0.00             0.92               19.40    
0.02            0.00          0.00             0.00             0.18               19.58    
0.01            0.00          0.00             0.00             0.33               19.91    
0.01            0.00          0.00             0.00             0.08               19.99    
0.01            0.00          0.00             0.00             0.06               20.05    
0.04            0.00          0.00             0.00             0.04               20.09    
0.01            0.00          0.00             0.00             0.09               20.18    
0.06            0.00          0.00             0.00             0.12               20.30    
0.04            0.00          0.00             0.00             0.04               20.34    
0.00            0.00          0.00             0.00             0.06               20.40    
0.01            0.00          0.00             0.00             0.05               20.45    
0.04            0.00          0.00             0.00             0.04               20.49    
0.04            0.00          0.00             0.00             0.04               20.53    
0.05            0.00          0.00             0.00             0.14               20.67    
0.05            0.00          0.00             0.00             0.05               20.72    
0.05            0.00          0.00             0.00             0.05               20.77    
0.04            0.00          0.00             0.00             0.04               20.81    
0.04            0.00          0.00             0.00             0.04               20.85    
0.00            0.00          0.00             0.47             0.47               21.32    
