Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            29.98         0.00             0.00             29.98              29.98    
0.02            0.00          0.00             0.00             1.14               31.12    
0.03            0.00          0.00             0.00             0.34               31.46    
0.03            0.00          0.00             0.00             0.08               31.54    
0.03            0.00          0.00             0.00             0.27               31.81    
0.01            0.00          0.00             0.00             0.09               31.90    
0.04            0.00          0.00             0.00             0.04               31.94    
0.01            0.00          0.00             0.00             0.06               32.00    
0.01            0.00          0.00             0.00             0.05               32.05    
0.01            0.00          0.00             0.00             0.08               32.13    
0.00            0.00          0.00             0.00             0.05               32.18    
0.04            0.00          0.00             0.00             0.04               32.22    
0.01            0.00          0.00             0.00             0.06               32.28    
0.00            0.00          0.00             0.00             0.05               32.33    
0.01            0.00          0.00             0.00             0.06               32.39    
0.01            0.00          0.00             0.00             0.05               32.44    
0.01            0.00          0.00             0.00             0.06               32.50    
0.01            0.00          0.00             0.49             0.54               33.04    
