Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            14.04         0.00             0.00             14.04              14.04    
0.02            0.00          0.00             0.00             0.60               14.64    
0.06            0.00          0.00             0.00             0.23               14.87    
0.02            0.00          0.00             0.00             0.22               15.09    
0.02            0.00          0.00             0.00             0.15               15.24    
0.01            0.00          0.00             0.00             0.13               15.37    
0.01            0.00          0.00             0.00             0.06               15.43    
0.01            0.00          0.00             0.00             0.05               15.48    
0.01            0.00          0.00             0.00             0.07               15.55    
0.01            0.00          0.00             0.00             0.06               15.61    
0.01            0.00          0.00             0.00             0.06               15.67    
0.01            0.00          0.00             0.00             0.05               15.72    
0.01            0.00          0.00             0.00             0.05               15.77    
0.01            0.00          0.00             0.00             0.05               15.82    
0.00            0.00          0.00             0.00             0.05               15.87    
0.01            0.00          0.00             0.00             0.10               15.97    
0.01            0.00          0.00             0.00             0.05               16.02    
0.01            0.00          0.00             0.00             0.05               16.07    
0.01            0.00          0.00             0.00             0.05               16.12    
0.01            0.00          0.00             0.00             0.06               16.18    
0.01            0.00          0.00             0.00             0.05               16.23    
0.04            0.00          0.00             0.00             0.04               16.27    
0.01            0.00          0.00             0.00             0.05               16.32    
0.00            0.00          0.00             0.46             0.46               16.78    
