Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            21.71         0.00             0.00             21.71              21.71    
0.01            0.00          0.00             0.00             0.87               22.58    
0.01            0.00          0.00             0.00             0.07               22.65    
0.01            0.00          0.00             0.00             0.13               22.78    
0.01            0.00          0.00             0.00             0.06               22.84    
0.02            0.00          0.00             0.00             0.08               22.92    
0.01            0.00          0.00             0.00             0.11               23.03    
0.04            0.00          0.00             0.00             0.04               23.07    
0.01            0.00          0.00             0.00             0.26               23.33    
0.04            0.00          0.00             0.00             0.04               23.37    
0.01            0.00          0.00             0.00             0.05               23.42    
0.01            0.00          0.00             0.00             0.06               23.48    
0.01            0.00          0.00             0.00             0.05               23.53    
0.04            0.00          0.00             0.00             0.04               23.57    
0.04            0.00          0.00             0.00             0.04               23.61    
0.04            0.00          0.00             0.40             0.44               24.05    
