Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            1610.99        0.00             0.00             1610.99            123875.30
3.30            0.00          3.12             0.00             6.42               123881.72
0.04            0.00          1.29             0.00             1.33               123883.05
0.03            0.00          1.48             0.00             1.51               123884.56
0.03            0.00          1.51             0.00             1.54               123886.10
0.03            0.00          1.23             0.00             1.26               123887.36
0.03            0.00          1.51             0.00             1.54               123888.90
0.03            0.00          1.51             0.00             1.54               123890.44
0.03            0.00          1.44             0.00             1.47               123891.91
0.03            0.00          1.52             0.00             1.55               123893.46
0.03            0.00          1.47             0.00             1.50               123894.96
0.03            0.00          1.34             0.00             1.37               123896.33
0.03            0.00          1.39             0.00             1.42               123897.75
0.03            0.00          1.46             0.00             1.49               123899.24
0.03            0.00          1.50             0.00             1.53               123900.77
0.03            0.00          1.50             0.00             1.53               123902.30
0.03            0.00          1.48             0.00             1.51               123903.81
0.03            0.00          2.87             0.00             2.90               123906.71
0.03            0.00          1.38             0.00             1.41               123908.12
0.03            0.00          2.89             0.00             2.92               123911.04
0.03            0.00          1.48             0.00             1.51               123912.55
0.03            0.00          1.18             0.00             1.21               123913.76
0.03            0.00          1.52             0.00             1.55               123915.31
0.03            0.00          1.29             0.00             1.32               123916.63
0.03            0.00          1.40             0.00             1.43               123918.06
0.03            0.00          1.53             0.00             1.56               123919.62
0.03            0.00          1.47             0.00             1.50               123921.12
0.03            0.00          1.52             0.00             1.55               123922.67
0.03            0.00          1.54             0.00             1.57               123924.24
0.03            0.00          1.52             0.00             1.55               123925.79
0.03            0.00          1.52             0.00             1.55               123927.34
0.03            0.00          3.05             0.00             3.08               123930.42
0.03            0.00          1.51             0.00             1.54               123931.96
0.03            0.00          0.24             0.00             0.27               123932.23
0.02            0.00          1.30             0.00             1.32               123933.55
0.03            0.00          0.26             0.00             0.29               123933.84
0.02            0.00          1.30             0.00             1.32               123935.16
0.02            0.00          0.24             0.00             0.26               123935.42
0.02            0.00          0.23             0.00             0.25               123935.67
0.02            0.00          0.23             0.00             0.25               123935.92
0.02            0.00          0.22             0.00             0.24               123936.16
0.02            0.00          0.22             0.00             0.24               123936.40
0.02            0.00          0.22             0.00             0.24               123936.64
0.02            0.00          0.26             0.00             0.28               123936.92
0.03            0.00          1.18             0.00             1.21               123938.13
0.02            0.00          0.23             0.00             0.25               123938.38
0.02            0.00          0.22             0.00             0.24               123938.62
0.01            0.00          0.23             0.00             0.24               123938.86
0.02            0.00          0.23             0.00             0.25               123939.11
0.02            0.00          0.23             0.00             0.25               123939.36
0.02            0.00          0.25             0.00             0.27               123939.63
0.01            0.00          0.22             0.00             0.23               123939.86
0.02            0.00          0.28             0.00             0.30               123940.16
0.02            0.00          1.51             0.00             1.53               123941.69
0.03            0.00          1.42             0.00             1.45               123943.14
0.03            0.00          0.26             0.00             0.29               123943.43
0.02            0.00          0.23             0.00             0.25               123943.68
0.02            0.00          1.43             0.00             1.45               123945.13
0.02            0.00          0.27             0.00             0.29               123945.42
0.02            0.00          0.26             0.00             0.28               123945.70
0.02            0.00          0.26             0.00             0.28               123945.98
0.02            0.00          0.25             0.00             0.27               123946.25
0.01            0.00          0.22             0.00             0.23               123946.48
0.01            0.00          0.26             0.00             0.27               123946.75
0.01            0.00          0.25             0.00             0.26               123947.01
0.02            0.00          0.24             0.00             0.26               123947.27
0.02            0.00          0.22             0.00             0.24               123947.51
0.01            0.00          0.24             0.00             0.25               123947.76
0.02            0.00          0.26             0.00             0.28               123948.04
0.02            0.00          1.54             0.00             1.56               123949.60
0.04            0.00          0.30             0.00             0.34               123949.94
0.02            0.00          0.28             0.00             0.30               123950.24
0.02            0.00          0.25             0.00             0.27               123950.51
0.02            0.00          0.29             0.00             0.31               123950.82
0.02            0.00          0.24             0.00             0.26               123951.08
0.02            0.00          0.26             0.00             0.28               123951.36
0.01            0.00          0.21             0.00             0.22               123951.58
0.01            0.00          1.36             0.00             1.37               123952.95
0.02            0.00          0.27             0.00             0.29               123953.24
0.02            0.00          1.39             0.00             1.41               123954.65
0.03            0.00          0.27             0.00             0.30               123954.95
0.02            0.00          0.26             0.00             0.28               123955.23
0.02            0.00          1.20             0.00             1.22               123956.45
0.02            0.00          0.23             0.00             0.25               123956.70
0.02            0.00          1.12             0.00             1.14               123957.84
0.02            0.00          0.21             0.00             0.23               123958.07
0.02            0.00          0.21             0.00             0.23               123958.30
0.02            0.00          0.21             0.00             0.23               123958.53
0.02            0.00          0.21             0.00             0.23               123958.76
0.02            0.00          0.21             0.00             0.23               123958.99
0.02            0.00          0.21             0.00             0.23               123959.22
0.01            0.00          0.20             0.00             0.21               123959.43
0.01            0.00          0.21             0.00             0.22               123959.65
0.01            0.00          0.21             0.00             0.22               123959.87
0.02            0.00          1.09             0.00             1.11               123960.98
0.02            0.00          0.21             0.00             0.23               123961.21
0.02            0.00          0.21             0.00             0.23               123961.44
0.02            0.00          0.27             0.00             0.29               123961.73
0.02            0.00          0.27             0.00             0.29               123962.02
0.02            0.00          0.29             0.00             0.31               123962.33
0.02            0.00          1.50             0.00             1.52               123963.85
0.03            0.00          0.28             0.00             0.31               123964.16
0.02            0.00          0.27             0.00             0.29               123964.45
0.02            0.00          0.27             0.00             0.29               123964.74
