Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            321.00        0.00             0.00             321.00             8999.88  
0.85            0.00          0.16             0.00             1.01               9000.89  
0.05            0.00          0.06             0.00             0.11               9001.00  
0.02            0.00          0.11             0.00             0.13               9001.13  
0.02            0.00          0.10             0.00             0.12               9001.25  
0.02            0.00          0.13             0.00             0.15               9001.40  
0.02            0.00          0.12             0.00             0.14               9001.54  
0.02            0.00          0.10             0.00             0.12               9001.66  
0.03            0.00          0.05             0.00             0.08               9001.74  
0.02            0.00          0.10             0.00             0.12               9001.86  
0.02            0.00          0.09             0.00             0.11               9001.97  
0.03            0.00          0.05             0.00             0.08               9002.05  
0.03            0.00          0.05             0.00             0.08               9002.13  
0.02            0.00          0.10             0.00             0.12               9002.25  
0.03            0.00          0.05             0.00             0.08               9002.33  
0.03            0.00          0.05             0.00             0.08               9002.41  
0.02            0.00          0.10             0.00             0.12               9002.53  
0.03            0.00          0.05             0.00             0.08               9002.61  
0.02            0.00          0.04             0.00             0.06               9002.67  
0.02            0.00          0.13             0.00             0.15               9002.82  
0.02            0.00          0.09             0.00             0.11               9002.93  
0.02            0.00          0.02             0.00             0.04               9002.97  
0.02            0.00          0.05             0.00             0.07               9003.04  
0.02            0.00          0.02             0.00             0.04               9003.08  
0.02            0.00          0.05             0.00             0.07               9003.15  
0.02            0.00          0.02             0.00             0.04               9003.19  
0.02            0.00          0.01             0.00             0.03               9003.22  
0.02            0.00          0.04             0.00             0.06               9003.28  
0.02            0.00          0.01             0.00             0.03               9003.31  
0.02            0.00          0.01             0.00             0.03               9003.34  
0.02            0.00          0.01             0.00             0.03               9003.37  
0.02            0.00          0.01             0.00             0.03               9003.40  
0.02            0.00          0.02             0.00             0.04               9003.44  
0.02            0.00          0.11             0.00             0.13               9003.57  
0.02            0.00          0.09             0.00             0.11               9003.68  
0.02            0.00          0.02             0.00             0.04               9003.72  
0.02            0.00          0.08             0.00             0.10               9003.82  
0.02            0.00          0.02             0.00             0.04               9003.86  
0.02            0.00          0.01             0.00             0.03               9003.89  
0.02            0.00          0.01             0.00             0.03               9003.92  
0.02            0.00          0.01             0.00             0.03               9003.95  
0.02            0.00          0.01             0.00             0.03               9003.98  
0.02            0.00          0.02             0.00             0.04               9004.02  
0.02            0.00          0.02             0.00             0.04               9004.06  
0.03            0.00          0.11             0.00             0.14               9004.20  
0.02            0.00          0.02             0.00             0.04               9004.24  
0.02            0.00          0.02             0.00             0.04               9004.28  
0.02            0.00          0.02             0.00             0.04               9004.32  
0.02            0.00          0.02             0.00             0.04               9004.36  
0.02            0.00          0.09             0.00             0.11               9004.47  
0.02            0.00          0.09             0.00             0.11               9004.58  
0.02            0.00          0.02             0.00             0.04               9004.62  
0.02            0.00          0.14             0.00             0.16               9004.78  
0.02            0.00          0.09             0.00             0.11               9004.89  
0.03            0.00          0.06             0.00             0.09               9004.98  
0.03            0.00          0.05             0.00             0.08               9005.06  
0.02            0.00          0.11             0.00             0.13               9005.19  
0.02            0.00          0.10             0.00             0.12               9005.31  
0.02            0.00          0.10             0.00             0.12               9005.43  
0.03            0.00          0.05             0.00             0.08               9005.51  
0.02            0.00          0.05             0.00             0.07               9005.58  
0.02            0.00          0.10             0.00             0.12               9005.70  
0.02            0.00          0.12             0.00             0.14               9005.84  
0.02            0.00          0.04             0.00             0.06               9005.90  
0.02            0.00          0.05             0.00             0.07               9005.97  
0.02            0.00          0.10             0.00             0.12               9006.09  
0.02            0.00          0.04             0.00             0.06               9006.15  
0.02            0.00          0.05             0.00             0.07               9006.22  
0.02            0.00          0.04             0.00             0.06               9006.28  
0.02            0.00          0.04             0.00             0.06               9006.34  
0.02            0.00          0.05             0.00             0.07               9006.41  
0.02            0.00          0.10             0.00             0.12               9006.53  
0.02            0.00          0.09             0.00             0.11               9006.64  
0.02            0.00          0.13             0.00             0.15               9006.79  
0.02            0.00          0.09             0.00             0.11               9006.90  
0.02            0.00          0.04             0.00             0.06               9006.96  
0.02            0.00          0.04             0.00             0.06               9007.02  
0.02            0.00          0.09             0.00             0.11               9007.13  
0.02            0.00          0.08             0.00             0.10               9007.23  
0.02            0.00          0.04             0.00             0.06               9007.29  
0.02            0.00          0.09             0.00             0.11               9007.40  
0.02            0.00          0.02             0.00             0.04               9007.44  
0.02            0.00          0.02             0.00             0.04               9007.48  
0.02            0.00          0.02             0.00             0.04               9007.52  
0.01            0.00          0.09             0.00             0.10               9007.62  
0.02            0.00          0.02             0.00             0.04               9007.66  
0.02            0.00          0.02             0.00             0.04               9007.70  
0.02            0.00          0.01             0.00             0.03               9007.73  
0.02            0.00          0.02             0.00             0.04               9007.77  
0.02            0.00          0.02             0.00             0.04               9007.81  
0.02            0.00          0.02             0.00             0.04               9007.85  
0.02            0.00          0.01             0.00             0.03               9007.88  
0.02            0.00          0.05             0.00             0.07               9007.95  
0.02            0.00          0.01             0.00             0.03               9007.98  
0.02            0.00          0.01             0.00             0.03               9008.01  
0.01            0.00          0.02             0.00             0.03               9008.04  
0.01            0.00          0.02             0.00             0.03               9008.07  
0.02            0.00          0.02             0.00             0.04               9008.11  
0.02            0.00          0.02             0.00             0.04               9008.15  
0.02            0.00          0.02             0.00             0.04               9008.19  
0.01            0.00          0.11             0.00             0.12               9008.31  
0.02            0.00          0.02             0.00             0.04               9008.35  
0.02            0.00          0.10             0.00             0.12               9008.47  
0.02            0.00          0.02             0.00             0.04               9008.51  
0.02            0.00          0.02             0.00             0.04               9008.55  
0.02            0.00          0.01             0.00             0.03               9008.58  
0.02            0.00          0.02             0.00             0.04               9008.62  
0.02            0.00          0.01             0.00             0.03               9008.65  
0.02            0.00          0.01             0.00             0.03               9008.68  
0.02            0.00          0.02             0.00             0.04               9008.72  
0.02            0.00          0.02             0.00             0.04               9008.76  
0.02            0.00          0.05             0.00             0.07               9008.83  
0.02            0.00          0.02             0.00             0.04               9008.87  
0.02            0.00          0.02             0.00             0.04               9008.91  
0.02            0.00          0.02             0.00             0.04               9008.95  
0.02            0.00          0.02             0.00             0.04               9008.99  
0.02            0.00          0.04             0.00             0.06               9009.05  
0.02            0.00          0.11             0.00             0.13               9009.18  
0.02            0.00          0.02             0.00             0.04               9009.22  
0.02            0.00          0.02             0.00             0.04               9009.26  
0.02            0.00          0.02             0.00             0.04               9009.30  
0.02            0.00          0.02             0.00             0.04               9009.34  
0.02            0.00          0.02             0.00             0.04               9009.38  
0.02            0.00          0.05             0.00             0.07               9009.45  
