Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             58.44             0.00             58.44              819.10   
0.72            0.79             0.00              0.00             1.51               820.61   
0.35            0.55             0.00              0.00             0.90               821.51   
0.29            0.39             0.00              0.00             0.68               822.19   
0.19            0.35             0.00              0.00             0.54               822.73   
0.16            0.51             0.00              0.00             0.67               823.40   
0.20            0.34             0.00              0.00             0.54               823.94   
0.13            0.33             0.00              0.00             0.46               824.40   
0.13            0.32             0.00              0.00             0.45               824.85   
0.07            0.32             0.00              0.00             0.39               825.24   
0.07            0.35             0.00              0.00             0.42               825.66   
0.18            0.36             0.00              0.00             0.54               826.20   
0.16            0.48             0.00              0.00             0.64               826.84   
0.20            0.31             0.00              0.00             0.51               827.35   
0.12            0.29             0.00              0.00             0.41               827.76   
0.10            0.29             0.00              0.00             0.39               828.15   
0.21            0.25             0.00              0.00             0.46               828.61   
0.07            0.20             0.00              0.00             0.27               828.88   
0.13            0.31             0.00              0.00             0.44               829.32   
0.12            0.18             0.00              0.00             0.30               829.62   
0.05            0.17             0.00              0.00             0.22               829.84   
0.22            0.21             0.00              0.00             0.43               830.27   
0.10            0.30             0.00              0.00             0.40               830.67   
0.11            0.17             0.00              0.00             0.28               830.95   
0.05            0.34             0.00              0.00             0.39               831.34   
0.14            0.28             0.00              0.00             0.42               831.76   
0.15            0.28             0.00              0.00             0.43               832.19   
0.10            0.27             0.00              0.00             0.37               832.56   
0.06            0.17             0.00              0.00             0.23               832.79   
0.07            0.19             0.00              0.00             0.26               833.05   
0.07            0.17             0.00              0.00             0.24               833.29   
0.05            0.16             0.00              0.00             0.21               833.50   
0.06            0.15             0.00              0.00             0.21               833.71   
0.07            0.27             0.00              0.00             0.34               834.05   
0.12            0.13             0.00              0.00             0.25               834.30   
0.05            0.13             0.00              0.00             0.18               834.48   
0.04            0.19             0.00              0.00             0.23               834.71   
0.08            0.15             0.00              0.00             0.23               834.94   
0.07            0.24             0.00              0.00             0.31               835.25   
0.06            0.27             0.00              0.00             0.33               835.58   
0.12            0.25             0.00              0.00             0.37               835.95   
0.09            0.23             0.00              0.00             0.32               836.27   
0.10            0.27             0.00              0.00             0.37               836.64   
0.08            0.13             0.00              0.00             0.21               836.85   
0.06            0.13             0.00              0.00             0.19               837.04   
0.05            0.13             0.00              0.00             0.18               837.22   
0.05            0.13             0.00              0.00             0.18               837.40   
0.04            0.12             0.00              0.00             0.16               837.56   
0.04            0.12             0.00              0.00             0.16               837.72   
0.04            0.14             0.00              0.00             0.18               837.90   
0.05            0.12             0.00              0.00             0.17               838.07   
0.04            0.14             0.00              0.00             0.18               838.25   
0.05            0.12             0.00              0.00             0.17               838.42   
0.04            0.12             0.00              0.00             0.16               838.58   
0.04            0.12             0.00              0.00             0.16               838.74   
0.04            0.12             0.00              0.00             0.16               838.90   
0.05            0.05             0.00              0.00             0.10               839.00   
0.05            0.07             0.00              0.00             0.12               839.12   
0.09            0.05             0.00              0.00             0.14               839.26   
0.14            0.05             0.00              0.00             0.19               839.45   
0.27            0.05             0.00              0.00             0.32               839.77   
0.17            0.06             0.00              0.00             0.23               840.00   
0.24            0.06             0.00              0.00             0.30               840.30   
0.23            0.06             0.00              0.00             0.29               840.59   
0.22            0.05             0.00              0.00             0.27               840.86   
0.00            0.00             0.00              0.72             0.72               841.58   
