Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2005.29           0.00             2005.29            108228.78
11.66           24.08            0.00              0.00             35.74              108264.52
8.45            17.40            0.00              0.00             25.85              108290.37
4.76            13.01            0.00              0.00             17.77              108308.14
4.52            11.37            0.00              0.00             15.89              108324.03
4.30            12.61            0.00              0.00             16.91              108340.94
4.14            11.82            0.00              0.00             15.96              108356.90
4.25            10.20            0.00              0.00             14.45              108371.35
3.81            14.19            0.00              0.00             18.00              108389.35
4.00            10.25            0.00              0.00             14.25              108403.60
3.54            11.61            0.00              0.00             15.15              108418.75
3.72            9.56             0.00              0.00             13.28              108432.03
3.30            11.07            0.00              0.00             14.37              108446.40
3.43            9.89             0.00              0.00             13.32              108459.72
3.36            9.59             0.00              0.00             12.95              108472.67
2.80            8.76             0.00              0.00             11.56              108484.23
2.76            9.31             0.00              0.00             12.07              108496.30
2.78            7.52             0.00              0.00             10.30              108506.60
2.70            10.05            0.00              0.00             12.75              108519.35
2.89            8.08             0.00              0.00             10.97              108530.32
2.05            8.92             0.00              0.00             10.97              108541.29
2.09            8.44             0.00              0.00             10.53              108551.82
2.16            8.87             0.00              0.00             11.03              108562.85
2.05            16.17            0.00              0.00             18.22              108581.07
2.87            10.71            0.00              0.00             13.58              108594.65
1.48            15.55            0.00              0.00             17.03              108611.68
2.35            6.56             0.00              0.00             8.91               108620.59
1.20            10.26            0.00              0.00             11.46              108632.05
1.26            7.94             0.00              0.00             9.20               108641.25
0.67            7.80             0.00              0.00             8.47               108649.72
0.67            10.37            0.00              0.00             11.04              108660.76
0.66            7.62             0.00              0.00             8.28               108669.04
0.39            7.43             0.00              0.00             7.82               108676.86
0.38            9.62             0.00              0.00             10.00              108686.86
0.08            3.42             0.00              0.00             3.50               108690.36
0.62            2.78             0.00              0.00             3.40               108693.76
0.63            3.70             0.00              0.00             4.33               108698.09
0.64            3.12             0.00              0.00             3.76               108701.85
0.63            9.41             0.00              0.00             10.04              108711.89
3.37            2.79             0.00              0.00             6.16               108718.05
0.37            9.12             0.00              0.00             9.49               108727.54
2.78            2.12             0.00              0.00             4.90               108732.44
0.06            3.18             0.00              0.00             3.24               108735.68
0.05            3.12             0.00              0.00             3.17               108738.85
0.05            2.92             0.00              0.00             2.97               108741.82
0.05            2.13             0.00              0.00             2.18               108744.00
0.05            2.89             0.00              0.00             2.94               108746.94
0.05            3.09             0.00              0.00             3.14               108750.08
0.05            2.96             0.00              0.00             3.01               108753.09
0.05            3.04             0.00              0.00             3.09               108756.18
0.05            3.03             0.00              0.00             3.08               108759.26
0.05            3.15             0.00              0.00             3.20               108762.46
0.62            10.63            0.00              0.00             11.25              108773.71
3.92            2.22             0.00              0.00             6.14               108779.85
0.34            3.25             0.00              0.00             3.59               108783.44
0.37            9.92             0.00              0.00             10.29              108793.73
3.10            2.93             0.00              0.00             6.03               108799.76
0.05            2.90             0.00              0.00             2.95               108802.71
0.05            2.97             0.00              0.00             3.02               108805.73
0.05            2.28             0.00              0.00             2.33               108808.06
0.05            2.39             0.00              0.00             2.44               108810.50
0.05            3.15             0.00              0.00             3.20               108813.70
0.05            3.21             0.00              0.00             3.26               108816.96
0.05            3.07             0.00              0.00             3.12               108820.08
0.05            2.93             0.00              0.00             2.98               108823.06
0.05            2.87             0.00              0.00             2.92               108825.98
0.05            3.10             0.00              0.00             3.15               108829.13
0.06            3.15             0.00              0.00             3.21               108832.34
0.62            3.88             0.00              0.00             4.50               108836.84
0.65            3.61             0.00              0.00             4.26               108841.10
0.62            2.99             0.00              0.00             3.61               108844.71
0.62            2.77             0.00              0.00             3.39               108848.10
0.65            3.85             0.00              0.00             4.50               108852.60
0.63            4.22             0.00              0.00             4.85               108857.45
0.63            4.25             0.00              0.00             4.88               108862.33
0.64            8.77             0.00              0.00             9.41               108871.74
2.01            8.32             0.00              0.00             10.33              108882.07
1.78            2.12             0.00              0.00             3.90               108885.97
0.05            3.80             0.00              0.00             3.85               108889.82
0.05            2.92             0.00              0.00             2.97               108892.79
0.05            3.42             0.00              0.00             3.47               108896.26
0.04            3.51             0.00              0.00             3.55               108899.81
0.04            3.41             0.00              0.00             3.45               108903.26
0.05            3.74             0.00              0.00             3.79               108907.05
0.67            4.12             0.00              0.00             4.79               108911.84
0.63            11.92            0.00              0.00             12.55              108924.39
3.38            3.22             0.00              0.00             6.60               108930.99
0.37            2.79             0.00              0.00             3.16               108934.15
0.36            3.62             0.00              0.00             3.98               108938.13
0.37            10.88            0.00              0.00             11.25              108949.38
2.41            3.49             0.00              0.00             5.90               108955.28
0.05            2.27             0.00              0.00             2.32               108957.60
0.05            2.89             0.00              0.00             2.94               108960.54
0.05            3.40             0.00              0.00             3.45               108963.99
0.05            3.51             0.00              0.00             3.56               108967.55
0.05            3.26             0.00              0.00             3.31               108970.86
0.05            3.47             0.00              0.00             3.52               108974.38
0.06            3.49             0.00              0.00             3.55               108977.93
0.05            3.17             0.00              0.00             3.22               108981.15
0.64            3.70             0.00              0.00             4.34               108985.49
0.65            3.48             0.00              0.00             4.13               108989.62
0.68            4.11             0.00              0.00             4.79               108994.41
0.62            4.08             0.00              0.00             4.70               108999.11
0.63            3.58             0.00              0.00             4.21               109003.32
0.63            2.77             0.00              0.00             3.40               109006.72
0.65            3.72             0.00              0.00             4.37               109011.09
0.66            3.48             0.00              0.00             4.14               109015.23
0.62            3.67             0.00              0.00             4.29               109019.52
0.63            2.69             0.00              0.00             3.32               109022.84
0.66            9.31             0.00              0.00             9.97               109032.81
0.95            9.04             0.00              0.00             9.99               109042.80
0.65            2.75             0.00              0.00             3.40               109046.20
0.05            3.09             0.00              0.00             3.14               109049.34
0.05            2.67             0.00              0.00             2.72               109052.06
0.63            9.44             0.00              0.00             10.07              109062.13
3.23            9.14             0.00              0.00             12.37              109074.50
3.00            2.78             0.00              0.00             5.78               109080.28
0.05            1.91             0.00              0.00             1.96               109082.24
0.05            2.45             0.00              0.00             2.50               109084.74
0.05            2.71             0.00              0.00             2.76               109087.50
0.05            2.22             0.00              0.00             2.27               109089.77
0.05            2.67             0.00              0.00             2.72               109092.49
0.04            2.92             0.00              0.00             2.96               109095.45
0.05            2.86             0.00              0.00             2.91               109098.36
0.05            2.77             0.00              0.00             2.82               109101.18
0.05            3.11             0.00              0.00             3.16               109104.34
0.05            3.00             0.00              0.00             3.05               109107.39
0.05            3.90             0.00              0.00             3.95               109111.34
0.65            3.18             0.00              0.00             3.83               109115.17
0.64            3.84             0.00              0.00             4.48               109119.65
0.65            3.82             0.00              0.00             4.47               109124.12
0.62            3.47             0.00              0.00             4.09               109128.21
0.65            3.08             0.00              0.00             3.73               109131.94
0.62            10.58            0.00              0.00             11.20              109143.14
2.05            2.52             0.00              0.00             4.57               109147.71
0.37            3.76             0.00              0.00             4.13               109151.84
0.38            9.75             0.00              0.00             10.13              109161.97
1.28            3.19             0.00              0.00             4.47               109166.44
0.05            3.69             0.00              0.00             3.74               109170.18
0.05            3.34             0.00              0.00             3.39               109173.57
0.05            3.32             0.00              0.00             3.37               109176.94
0.05            9.68             0.00              0.00             9.73               109186.67
3.32            3.12             0.00              0.00             6.44               109193.11
