Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             374.44            0.00             374.44             7337.15  
2.17            3.66             0.00              0.00             5.83               7342.98  
1.34            1.95             0.00              0.00             3.29               7346.27  
0.80            3.29             0.00              0.00             4.09               7350.36  
1.22            1.96             0.00              0.00             3.18               7353.54  
0.68            1.74             0.00              0.00             2.42               7355.96  
0.68            1.64             0.00              0.00             2.32               7358.28  
0.58            2.00             0.00              0.00             2.58               7360.86  
0.61            3.04             0.00              0.00             3.65               7364.51  
0.89            1.65             0.00              0.00             2.54               7367.05  
0.50            1.48             0.00              0.00             1.98               7369.03  
0.45            1.87             0.00              0.00             2.32               7371.35  
0.43            1.53             0.00              0.00             1.96               7373.31  
0.31            1.84             0.00              0.00             2.15               7375.46  
0.41            1.48             0.00              0.00             1.89               7377.35  
0.22            1.63             0.00              0.00             1.85               7379.20  
0.31            1.35             0.00              0.00             1.66               7380.86  
0.16            1.45             0.00              0.00             1.61               7382.47  
0.17            1.34             0.00              0.00             1.51               7383.98  
0.17            1.45             0.00              0.00             1.62               7385.60  
0.07            0.82             0.00              0.00             0.89               7386.49  
0.21            1.62             0.00              0.00             1.83               7388.32  
0.62            0.73             0.00              0.00             1.35               7389.67  
0.17            0.59             0.00              0.00             0.76               7390.43  
0.12            0.77             0.00              0.00             0.89               7391.32  
0.14            0.76             0.00              0.00             0.90               7392.22  
0.13            0.57             0.00              0.00             0.70               7392.92  
0.12            0.77             0.00              0.00             0.89               7393.81  
0.13            1.32             0.00              0.00             1.45               7395.26  
0.16            0.68             0.00              0.00             0.84               7396.10  
0.04            1.69             0.00              0.00             1.73               7397.83  
0.74            1.90             0.00              0.00             2.64               7400.47  
0.62            1.67             0.00              0.00             2.29               7402.76  
0.58            1.77             0.00              0.00             2.35               7405.11  
0.59            1.53             0.00              0.00             2.12               7407.23  
0.52            2.83             0.00              0.00             3.35               7410.58  
0.81            1.69             0.00              0.00             2.50               7413.08  
0.44            1.43             0.00              0.00             1.87               7414.95  
0.37            1.43             0.00              0.00             1.80               7416.75  
0.38            1.31             0.00              0.00             1.69               7418.44  
0.30            1.64             0.00              0.00             1.94               7420.38  
0.31            1.31             0.00              0.00             1.62               7422.00  
0.31            1.59             0.00              0.00             1.90               7423.90  
0.32            1.31             0.00              0.00             1.63               7425.53  
0.08            1.17             0.00              0.00             1.25               7426.78  
0.07            1.22             0.00              0.00             1.29               7428.07  
0.09            0.71             0.00              0.00             0.80               7428.87  
0.13            0.61             0.00              0.00             0.74               7429.61  
0.14            1.71             0.00              0.00             1.85               7431.46  
0.46            0.57             0.00              0.00             1.03               7432.49  
0.04            0.64             0.00              0.00             0.68               7433.17  
0.04            0.69             0.00              0.00             0.73               7433.90  
0.05            0.61             0.00              0.00             0.66               7434.56  
0.04            0.66             0.00              0.00             0.70               7435.26  
0.04            0.66             0.00              0.00             0.70               7435.96  
0.15            0.71             0.00              0.00             0.86               7436.82  
0.14            0.75             0.00              0.00             0.89               7437.71  
0.13            0.55             0.00              0.00             0.68               7438.39  
0.12            0.71             0.00              0.00             0.83               7439.22  
0.13            1.34             0.00              0.00             1.47               7440.69  
0.23            0.63             0.00              0.00             0.86               7441.55  
0.04            0.51             0.00              0.00             0.55               7442.10  
0.04            0.51             0.00              0.00             0.55               7442.65  
0.11            0.56             0.00              0.00             0.67               7443.32  
0.12            1.34             0.00              0.00             1.46               7444.78  
0.39            0.51             0.00              0.00             0.90               7445.68  
0.04            0.49             0.00              0.00             0.53               7446.21  
0.04            0.49             0.00              0.00             0.53               7446.74  
0.03            0.52             0.00              0.00             0.55               7447.29  
0.04            0.75             0.00              0.00             0.79               7448.08  
0.14            0.72             0.00              0.00             0.86               7448.94  
0.15            0.62             0.00              0.00             0.77               7449.71  
0.12            1.60             0.00              0.00             1.72               7451.43  
0.31            0.66             0.00              0.00             0.97               7452.40  
0.06            0.72             0.00              0.00             0.78               7453.18  
0.05            0.56             0.00              0.00             0.61               7453.79  
0.04            1.44             0.00              0.00             1.48               7455.27  
0.50            1.40             0.00              0.00             1.90               7457.17  
0.37            1.42             0.00              0.00             1.79               7458.96  
0.37            1.38             0.00              0.00             1.75               7460.71  
0.37            1.60             0.00              0.00             1.97               7462.68  
0.30            1.48             0.00              0.00             1.78               7464.46  
0.32            1.64             0.00              0.00             1.96               7466.42  
0.31            1.28             0.00              0.00             1.59               7468.01  
0.17            1.25             0.00              0.00             1.42               7469.43  
0.13            1.46             0.00              0.00             1.59               7471.02  
0.16            1.17             0.00              0.00             1.33               7472.35  
0.07            0.70             0.00              0.00             0.77               7473.12  
0.07            0.51             0.00              0.00             0.58               7473.70  
0.03            0.62             0.00              0.00             0.65               7474.35  
0.04            0.62             0.00              0.00             0.66               7475.01  
0.04            0.62             0.00              0.00             0.66               7475.67  
0.03            0.51             0.00              0.00             0.54               7476.21  
0.04            0.51             0.00              0.00             0.55               7476.76  
0.04            0.49             0.00              0.00             0.53               7477.29  
0.04            0.50             0.00              0.00             0.54               7477.83  
0.03            0.47             0.00              0.00             0.50               7478.33  
0.04            0.54             0.00              0.00             0.58               7478.91  
0.04            0.61             0.00              0.00             0.65               7479.56  
0.03            0.62             0.00              0.00             0.65               7480.21  
0.04            0.52             0.00              0.00             0.56               7480.77  
0.03            0.63             0.00              0.00             0.66               7481.43  
0.04            0.62             0.00              0.00             0.66               7482.09  
0.04            0.66             0.00              0.00             0.70               7482.79  
0.06            0.63             0.00              0.00             0.69               7483.48  
0.04            0.54             0.00              0.00             0.58               7484.06  
0.04            0.63             0.00              0.00             0.67               7484.73  
0.03            0.54             0.00              0.00             0.57               7485.30  
0.04            0.66             0.00              0.00             0.70               7486.00  
0.04            0.60             0.00              0.00             0.64               7486.64  
0.04            0.58             0.00              0.00             0.62               7487.26  
0.04            0.53             0.00              0.00             0.57               7487.83  
0.04            0.53             0.00              0.00             0.57               7488.40  
0.04            0.60             0.00              0.00             0.64               7489.04  
0.04            0.51             0.00              0.00             0.55               7489.59  
0.04            0.62             0.00              0.00             0.66               7490.25  
0.06            0.53             0.00              0.00             0.59               7490.84  
0.05            0.63             0.00              0.00             0.68               7491.52  
0.10            0.57             0.00              0.00             0.67               7492.19  
0.04            1.60             0.00              0.00             1.64               7493.83  
0.59            0.51             0.00              0.00             1.10               7494.93  
0.04            0.49             0.00              0.00             0.53               7495.46  
0.03            0.57             0.00              0.00             0.60               7496.06  
0.03            0.39             0.00              0.00             0.42               7496.48  
0.03            0.54             0.00              0.00             0.57               7497.05  
0.03            0.38             0.00              0.00             0.41               7497.46  
0.04            0.53             0.00              0.00             0.57               7498.03  
0.04            0.49             0.00              0.00             0.53               7498.56  
