Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             422.33            0.00             422.33             9875.17  
2.85            5.18             0.00              0.00             8.03               9883.20  
1.80            2.38             0.00              0.00             4.18               9887.38  
1.05            2.41             0.00              0.00             3.46               9890.84  
1.05            4.26             0.00              0.00             5.31               9896.15  
1.56            2.53             0.00              0.00             4.09               9900.24  
0.83            2.26             0.00              0.00             3.09               9903.33  
0.90            2.20             0.00              0.00             3.10               9906.43  
0.77            1.99             0.00              0.00             2.76               9909.19  
0.72            2.55             0.00              0.00             3.27               9912.46  
0.74            3.78             0.00              0.00             4.52               9916.98  
1.06            2.03             0.00              0.00             3.09               9920.07  
0.53            1.80             0.00              0.00             2.33               9922.40  
0.55            2.50             0.00              0.00             3.05               9925.45  
0.56            2.00             0.00              0.00             2.56               9928.01  
0.35            2.30             0.00              0.00             2.65               9930.66  
0.47            1.85             0.00              0.00             2.32               9932.98  
0.26            2.26             0.00              0.00             2.52               9935.50  
0.40            1.80             0.00              0.00             2.20               9937.70  
0.17            1.82             0.00              0.00             1.99               9939.69  
0.18            1.69             0.00              0.00             1.87               9941.56  
0.15            1.94             0.00              0.00             2.09               9943.65  
0.07            0.93             0.00              0.00             1.00               9944.65  
0.24            0.77             0.00              0.00             1.01               9945.66  
0.23            1.94             0.00              0.00             2.17               9947.83  
0.77            0.84             0.00              0.00             1.61               9949.44  
0.17            0.78             0.00              0.00             0.95               9950.39  
0.17            0.77             0.00              0.00             0.94               9951.33  
0.15            0.76             0.00              0.00             0.91               9952.24  
0.15            0.79             0.00              0.00             0.94               9953.18  
0.15            0.80             0.00              0.00             0.95               9954.13  
0.14            1.61             0.00              0.00             1.75               9955.88  
0.18            0.61             0.00              0.00             0.79               9956.67  
0.04            0.79             0.00              0.00             0.83               9957.50  
0.24            1.04             0.00              0.00             1.28               9958.78  
0.24            2.14             0.00              0.00             2.38               9961.16  
0.81            0.84             0.00              0.00             1.65               9962.81  
0.15            0.71             0.00              0.00             0.86               9963.67  
0.15            0.95             0.00              0.00             1.10               9964.77  
0.15            0.94             0.00              0.00             1.09               9965.86  
0.15            0.80             0.00              0.00             0.95               9966.81  
0.15            0.92             0.00              0.00             1.07               9967.88  
0.16            1.70             0.00              0.00             1.86               9969.74  
0.17            0.84             0.00              0.00             1.01               9970.75  
0.05            2.26             0.00              0.00             2.31               9973.06  
0.97            2.40             0.00              0.00             3.37               9976.43  
0.69            2.33             0.00              0.00             3.02               9979.45  
0.68            2.20             0.00              0.00             2.88               9982.33  
0.69            2.02             0.00              0.00             2.71               9985.04  
0.71            3.69             0.00              0.00             4.40               9989.44  
1.02            2.18             0.00              0.00             3.20               9992.64  
0.51            1.88             0.00              0.00             2.39               9995.03  
0.53            1.69             0.00              0.00             2.22               9997.25  
0.44            1.86             0.00              0.00             2.30               9999.55  
0.46            1.67             0.00              0.00             2.13               10001.68 
0.35            2.04             0.00              0.00             2.39               10004.07 
0.36            1.86             0.00              0.00             2.22               10006.29 
0.35            2.15             0.00              0.00             2.50               10008.79 
0.37            1.57             0.00              0.00             1.94               10010.73 
0.08            1.50             0.00              0.00             1.58               10012.31 
0.07            1.60             0.00              0.00             1.67               10013.98 
0.08            0.84             0.00              0.00             0.92               10014.90 
0.16            0.85             0.00              0.00             1.01               10015.91 
0.15            2.12             0.00              0.00             2.27               10018.18 
0.56            0.66             0.00              0.00             1.22               10019.40 
0.04            0.84             0.00              0.00             0.88               10020.28 
0.05            0.83             0.00              0.00             0.88               10021.16 
0.05            0.81             0.00              0.00             0.86               10022.02 
0.05            0.82             0.00              0.00             0.87               10022.89 
0.05            0.85             0.00              0.00             0.90               10023.79 
0.15            0.97             0.00              0.00             1.12               10024.91 
0.16            0.98             0.00              0.00             1.14               10026.05 
0.14            0.67             0.00              0.00             0.81               10026.86 
0.15            0.95             0.00              0.00             1.10               10027.96 
0.15            0.70             0.00              0.00             0.85               10028.81 
0.15            1.70             0.00              0.00             1.85               10030.66 
0.26            0.86             0.00              0.00             1.12               10031.78 
0.05            0.86             0.00              0.00             0.91               10032.69 
0.05            0.75             0.00              0.00             0.80               10033.49 
0.15            0.85             0.00              0.00             1.00               10034.49 
0.15            1.99             0.00              0.00             2.14               10036.63 
0.44            4.41             0.00              0.00             4.85               10041.48 
0.06            0.88             0.00              0.00             0.94               10042.42 
0.05            0.75             0.00              0.00             0.80               10043.22 
0.06            0.79             0.00              0.00             0.85               10044.07 
0.05            0.82             0.00              0.00             0.87               10044.94 
0.15            1.87             0.00              0.00             2.02               10046.96 
0.54            0.66             0.00              0.00             1.20               10048.16 
0.06            0.65             0.00              0.00             0.71               10048.87 
0.04            0.59             0.00              0.00             0.63               10049.50 
0.04            0.63             0.00              0.00             0.67               10050.17 
0.03            0.65             0.00              0.00             0.68               10050.85 
