Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1151.96           0.00             1151.96            36165.81 
6.32            11.76            0.00              0.00             18.08              36183.89 
4.29            5.94             0.00              0.00             10.23              36194.12 
2.41            5.47             0.00              0.00             7.88               36202.00 
2.29            6.27             0.00              0.00             8.56               36210.56 
2.26            5.94             0.00              0.00             8.20               36218.76 
2.25            4.96             0.00              0.00             7.21               36225.97 
1.93            6.92             0.00              0.00             8.85               36234.82 
2.29            5.16             0.00              0.00             7.45               36242.27 
1.81            6.18             0.00              0.00             7.99               36250.26 
2.01            5.62             0.00              0.00             7.63               36257.89 
1.99            4.85             0.00              0.00             6.84               36264.73 
1.47            4.48             0.00              0.00             5.95               36270.68 
1.50            4.87             0.00              0.00             6.37               36277.05 
1.66            4.58             0.00              0.00             6.24               36283.29 
1.30            4.46             0.00              0.00             5.76               36289.05 
1.27            4.56             0.00              0.00             5.83               36294.88 
1.31            8.43             0.00              0.00             9.74               36304.62 
1.84            4.74             0.00              0.00             6.58               36311.20 
1.00            8.19             0.00              0.00             9.19               36320.39 
1.50            3.67             0.00              0.00             5.17               36325.56 
0.84            3.75             0.00              0.00             4.59               36330.15 
0.81            4.33             0.00              0.00             5.14               36335.29 
0.45            3.94             0.00              0.00             4.39               36339.68 
0.46            5.63             0.00              0.00             6.09               36345.77 
0.49            3.98             0.00              0.00             4.47               36350.24 
0.28            4.00             0.00              0.00             4.28               36354.52 
0.30            3.70             0.00              0.00             4.00               36358.52 
0.09            1.89             0.00              0.00             1.98               36360.50 
0.42            5.15             0.00              0.00             5.57               36366.07 
2.15            1.83             0.00              0.00             3.98               36370.05 
0.23            5.21             0.00              0.00             5.44               36375.49 
1.84            1.48             0.00              0.00             3.32               36378.81 
0.05            1.52             0.00              0.00             1.57               36380.38 
0.04            1.61             0.00              0.00             1.65               36382.03 
0.05            1.25             0.00              0.00             1.30               36383.33 
0.05            1.51             0.00              0.00             1.56               36384.89 
0.05            1.51             0.00              0.00             1.56               36386.45 
0.05            1.64             0.00              0.00             1.69               36388.14 
0.05            1.31             0.00              0.00             1.36               36389.50 
0.05            1.66             0.00              0.00             1.71               36391.21 
0.05            1.80             0.00              0.00             1.85               36393.06 
0.06            1.73             0.00              0.00             1.79               36394.85 
0.43            2.07             0.00              0.00             2.50               36397.35 
0.46            1.42             0.00              0.00             1.88               36399.23 
0.41            1.45             0.00              0.00             1.86               36401.09 
0.39            2.26             0.00              0.00             2.65               36403.74 
0.43            2.16             0.00              0.00             2.59               36406.33 
0.43            1.87             0.00              0.00             2.30               36408.63 
0.43            4.40             0.00              0.00             4.83               36413.46 
0.97            4.39             0.00              0.00             5.36               36418.82 
0.84            1.62             0.00              0.00             2.46               36421.28 
0.05            1.55             0.00              0.00             1.60               36422.88 
0.05            1.88             0.00              0.00             1.93               36424.81 
0.05            1.93             0.00              0.00             1.98               36426.79 
0.05            1.97             0.00              0.00             2.02               36428.81 
0.43            2.11             0.00              0.00             2.54               36431.35 
0.44            5.68             0.00              0.00             6.12               36437.47 
1.94            1.67             0.00              0.00             3.61               36441.08 
0.23            1.51             0.00              0.00             1.74               36442.82 
0.24            1.71             0.00              0.00             1.95               36444.77 
0.28            5.08             0.00              0.00             5.36               36450.13 
1.17            1.95             0.00              0.00             3.12               36453.25 
0.05            1.32             0.00              0.00             1.37               36454.62 
0.05            1.82             0.00              0.00             1.87               36456.49 
0.05            1.60             0.00              0.00             1.65               36458.14 
0.05            1.65             0.00              0.00             1.70               36459.84 
0.06            1.94             0.00              0.00             2.00               36461.84 
0.05            2.07             0.00              0.00             2.12               36463.96 
0.42            1.64             0.00              0.00             2.06               36466.02 
0.42            1.91             0.00              0.00             2.33               36468.35 
0.44            2.00             0.00              0.00             2.44               36470.79 
0.44            1.87             0.00              0.00             2.31               36473.10 
0.43            1.59             0.00              0.00             2.02               36475.12 
0.45            1.97             0.00              0.00             2.42               36477.54 
0.44            1.87             0.00              0.00             2.31               36479.85 
