Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             34.38             0.00             34.38              599.80   
0.60            0.31             0.00              0.00             0.91               600.71   
0.20            0.22             0.00              0.00             0.42               601.13   
0.14            0.22             0.00              0.00             0.36               601.49   
0.14            0.15             0.00              0.00             0.29               601.78   
0.08            0.14             0.00              0.00             0.22               602.00   
0.08            0.13             0.00              0.00             0.21               602.21   
0.06            0.13             0.00              0.00             0.19               602.40   
0.05            0.15             0.00              0.00             0.20               602.60   
0.09            0.17             0.00              0.00             0.26               602.86   
0.10            0.14             0.00              0.00             0.24               603.10   
0.10            0.12             0.00              0.00             0.22               603.32   
0.07            0.11             0.00              0.00             0.18               603.50   
0.05            0.12             0.00              0.00             0.17               603.67   
0.07            0.11             0.00              0.00             0.18               603.85   
0.06            0.11             0.00              0.00             0.17               604.02   
0.06            0.12             0.00              0.00             0.18               604.20   
0.05            0.08             0.00              0.00             0.13               604.33   
0.05            0.08             0.00              0.00             0.13               604.46   
0.04            0.08             0.00              0.00             0.12               604.58   
0.04            0.07             0.00              0.00             0.11               604.69   
0.05            0.07             0.00              0.00             0.12               604.81   
0.07            0.10             0.00              0.00             0.17               604.98   
0.05            0.06             0.00              0.00             0.11               605.09   
0.04            0.07             0.00              0.00             0.11               605.20   
0.09            0.08             0.00              0.00             0.17               605.37   
0.04            0.09             0.00              0.00             0.13               605.50   
0.05            0.08             0.00              0.00             0.13               605.63   
0.04            0.06             0.00              0.00             0.10               605.73   
0.04            0.06             0.00              0.00             0.10               605.83   
0.03            0.05             0.00              0.00             0.08               605.91   
0.05            0.06             0.00              0.00             0.11               606.02   
0.04            0.06             0.00              0.00             0.10               606.12   
0.06            0.03             0.00              0.00             0.09               606.21   
0.03            0.04             0.00              0.00             0.07               606.28   
0.06            0.02             0.00              0.00             0.08               606.36   
0.09            0.02             0.00              0.00             0.11               606.47   
0.00            0.00             0.00              0.87             0.87               607.34   
