43.9936	20.6311	0.00713	0.00532
4.27	1.5196	0.00822	0.00532
10.1027	2.6712	0.00906	0.00533
4.3568	1.3717	0.00726	0.00534
3.7473	1.8666	0.00733	0.00534
6.4672	1.5609	0.0083	0.00534
3.5626	1.8069	0.00845	0.00534
9.4334	2.7174	0.00881	0.00534
5.915	2.0372	0.00773	0.00535
1.6621	1.813	0.00829	0.00535
1.5656	1.6667	0.00736	0.00537
2.6284	1.2954	0.00984	0.00537
8.2249	2.7543	0.00917	0.00538
5.1902	1.9644	0.0103	0.00539
4.8513	1.8514	0.00725	0.00539
6.2109	1.5527	0.00748	0.0054
3.3233	1.6898	0.00871	0.00541
3.3284	1.9035	0.0073	0.00542
6.6412	2.0759	0.00848	0.00543
5.4753	1.9521	0.0089	0.00543
8.5379	1.4572	0.01108	0.00543
2.4468	1.2255	0.00967	0.00544
5.6488	1.9913	0.0068	0.00544
5.439	1.7926	0.00793	0.00545
5.7998	1.6271	0.00755	0.00545
8.6992	2.9478	0.00889	0.00547
5.8884	1.9422	0.00738	0.00548
4.1401	1.754	0.00925	0.00548
3.363	1.3591	0.00765	0.00549
5.5425	2.0249	0.0071	0.00549
4.7118	1.7174	0.0089	0.0055
6.164	1.5972	0.00769	0.00552
7.8916	2.6674	0.00728	0.00552
5.8732	1.9084	0.00869	0.00552
6.423	2.426	0.00745	0.00553
4.9836	2.0862	0.00858	0.00553
5.1207	1.5117	0.00827	0.00554
5.1277	2.1719	0.00746	0.00555
7.1822	2.0131	0.01002	0.00555
3.8036	1.3659	0.00783	0.00555
4.8411	1.7919	0.00746	0.00555
4.0333	1.4798	0.00752	0.00556
3.6102	1.3506	0.00808	0.00556
5.89	1.5663	0.00762	0.00559
3.8358	1.7265	0.00733	0.00561
3.3444	1.8318	0.00788	0.00562
14.2751	3.5856	0.00771	0.00563
3.2355	1.533	0.00861	0.00563
3.9343	1.8731	0.0097	0.00565
2.2039	1.4723	0.00987	0.00567
4.9779	1.9535	0.00805	0.00568
7.5626	1.8453	0.00737	0.00568
6.092	1.5771	0.00772	0.00568
3.8242	1.4323	0.00617	0.00573
3.6613	1.7771	0.00748	0.00574
3.3571	1.7841	0.00802	0.00575
4.8379	1.7515	0.00849	0.00575
7.0254	1.582	0.0051	0.00577
34.3491	3.0053	0.00746	0.00578
5.6631	1.8272	0.00749	0.00579
3.8407	1.7229	0.00654	0.00581
2.1559	1.7031	0.00772	0.00584
9.8465	2.3516	0.00825	0.00584
6.4256	2.8596	0.00759	0.00584
5.8903	1.9455	0.00844	0.00585
2.1938	1.774	0.00929	0.00589
22.2367	2.6442	0.00745	0.0059
3.4725	1.7224	0.01127	0.0059
3.8939	1.6307	0.00689	0.00592
3.6509	1.8957	0.00683	0.00592
4.8098	2.1051	0.01001	0.00594
4.1736	1.5136	0.00674	0.00599
1.9428	1.272	0.008	0.00601
6.3301	1.8822	0.00985	0.00603
9.9839	2.5518	0.00815	0.00605
3.9886	1.4303	0.00872	0.00606
3.371	1.7074	0.0097	0.00615
3.8227	1.4822	0.00658	0.00616
9.0646	2.3082	0.00728	0.00618
5.3479	1.7269	0.00804	0.00621
3.7459	1.6457	0.01002	0.00623
4.0141	1.6973	0.00948	0.00626
55.0834	26.4712	0.00819	0.00627
4.1995	1.4386	0.00997	0.00629
6.4288	1.9022	0.00999	0.0063
3.6784	1.6598	0.00811	0.0063
5.3279	1.9517	0.01053	0.00637
3.7711	1.8472	0.00796	0.0064
5.6132	2.1057	0.00857	0.00645
5.4486	2.1187	0.01259	0.00648
5.3578	1.8347	0.00863	0.00652
5.307	2.1886	0.00737	0.00654
63.4348	31.2895	0.01853	0.00656
1.7227	1.7234	0.00936	0.00667
2.6595	1.6823	0.00899	0.0068
3.5781	1.9169	0.01321	0.00682
2.1702	1.591	0.00458	0.00684
9.3161	2.3147	0.00909	0.00685
12.1898	3.5739	0.02343	0.00689
4.9272	1.536	0.00747	0.00692
6.3977	1.6576	0.00949	0.00716
3.471	1.8378	0.00879	0.00716
12.0086	3.5618	0.00891	0.0072
3.6072	1.279	0.00966	0.0073
3.4963	1.9054	0.00827	0.00734
9.7144	2.211	0.00934	0.00746
5.2423	2.0003	0.00755	0.0079
4.9344	1.5407	0.00869	0.00801
40.2874	14.4435	0.01074	0.0081
5.1069	1.8695	0.00951	0.00812
3.8836	1.5558	0.01455	0.00826
4.3728	1.4345	0.00552	0.00829
3.8351	1.592	0.00985	0.0083
6.0394	2.0343	0.0107	0.00833
17.0738	5.279	0.01517	0.00834
12.2585	2.9352	0.00823	0.00843
3.2371	1.8039	0.00699	0.00845
13.8912	2.494	0.00837	0.00857
4.1324	1.4124	0.00896	0.00873
9.7132	2.5406	0.0082	0.00873
3.3561	1.8485	0.01183	0.00875
9.3882	1.8842	0.00713	0.00887
3.2967	1.9955	0.01339	0.00897
3.5628	1.72	0.01282	0.00905
5.9549	2.0903	0.01357	0.0092
4.7087	1.8344	0.01664	0.00923
5.1877	1.4996	0.01409	0.00924
4.1078	1.9834	0.01235	0.00927
5.0934	1.8648	0.01154	0.00928
6.2624	1.5429	0.01124	0.00932
9.5403	2.9545	0.0139	0.00932
5.7129	2.1763	0.01349	0.00945
2.2109	1.2505	0.01343	0.00949
3.9523	2.2174	0.01818	0.0095
2.0858	1.8861	0.01878	0.00956
3.6195	1.4999	0.01131	0.00957
1.5629	1.4932	0.01863	0.00957
3.6248	1.8225	0.0133	0.00958
24.3068	29.8742	0.01186	0.00959
4.7139	1.9125	0.01403	0.00961
10.3894	2.4684	0.01801	0.00964
26.4966	2.3516	0.0143	0.00967
3.3754	1.8086	0.01544	0.00969
5.474	2.041	0.01424	0.00973
2.3359	1.5408	0.01761	0.00973
9.097	4.0835	0.01691	0.00976
5.0559	2.5977	0.0179	0.00978
7.0467	3.1456	0.01808	0.00981
4.3421	1.9048	0.01919	0.00985
3.5068	1.6259	0.01455	0.00986
3.68	1.5892	0.01393	0.0099
3.6758	2.0006	0.01785	0.00992
3.5027	1.6691	0.01422	0.00993
3.8471	1.7835	0.01217	0.00994
3.5265	1.8218	0.01457	0.00994
5.0812	2.1739	0.01567	0.01001
1.7862	1.7322	0.02258	0.01001
6.7535	2.9908	0.01837	0.01005
10.0647	2.2285	0.01446	0.01007
6.7193	1.5149	0.01418	0.01007
6.2492	2.1509	0.01495	0.01011
7.1109	1.649	0.00714	0.01014
3.2969	1.3521	0.01496	0.01017
3.3678	1.6671	0.01504	0.01018
5.632	1.8738	0.01411	0.0102
