1.787	0.6168	0.00455	0.00342
1.9062	0.5021	0.00466	0.00344
7.5842	2.0916	0.00768	0.00404
4.3828	1.343	0.00503	0.00383
5.6201	0.8276	0.0056	0.0043
2.7798	0.5707	0.00511	0.00385
1.6017	0.5692	0.00504	0.00733
20.053	9.3698	0.00465	0.00354
0.9724	0.5384	0.00512	0.00393
0.795	0.6063	0.0051	0.00367
2.9003	0.6096	0.00477	0.00351
2.1834	0.6577	0.00602	0.00472
0.4912	0.4721	0.00753	0.0044
1.8125	0.6999	0.00753	0.00412
1.6616	0.6254	0.00486	0.00379
2.7522	0.7398	0.00519	0.00397
1.5967	0.6473	0.00485	0.00359
7.0594	1.2172	0.00537	0.00413
5.6394	1.248	0.00548	0.00563
2.3052	0.6497	0.00519	0.00392
2.3156	0.5152	0.02671	0.01796
4.6051	1.8888	0.00588	45.23513
2.5257	0.6016	0.00506	0.00371
1.7913	0.5812	0.00491	0.00355
3.3717	0.7282	0.00604	0.00459
1.6056	0.6619	0.00479	0.00351
2.0968	0.638	0.005	0.00385
2.138	0.5166	0.00484	0.00375
1.5924	0.5745	0.00545	0.0041
1.8383	0.5673	0.00457	0.00338
1.9806	0.5307	0.00483	0.00337
3600	30.3134	0.0048	0.00365
1.5434	0.6553	0.00535	0.01264
2.8071	0.6831	0.005	0.004
2.1718	0.5236	0.00528	0.00428
1.8841	0.4795	0.00484	0.00365
1.5541	0.5698	0.00603	0.00455
1.766	0.5622	0.00475	0.00356
2.5418	0.6421	0.00496	0.00373
1.9737	0.6131	0.0061	0.0047
2.1354	0.5809	0.00521	0.00748
2.0086	0.5384	0.00524	0.00407
1.8095	0.5491	0.00519	0.00382
1.8807	0.5309	0.00797	0.00487
1.9621	0.6066	0.00698	0.00418
1.9915	0.6602	0.00519	0.00373
1.8197	0.5296	0.01439	0.0102
1.7572	0.5009	0.00486	0.00363
1.8626	0.5258	0.005	0.00365
1.7599	0.5513	0.00535	0.00399
2.9647	0.6651	0.00492	0.00358
1.7051	0.5759	0.00545	0.00522
0.7792	0.4976	0.00635	0.00514
2.2457	0.672	0.00454	0.00334
23.7465	8.88	0.00489	0.0036
2.5312	0.6642	0.00778	0.00391
5.0942	1.096	0.00532	0.00386
6.886	1.5445	0.00557	0.00436
3.752	0.7265	0.00478	0.00359
1.8264	0.6191	0.00483	0.00352
1.7796	0.6749	0.00512	0.00379
4.7804	1.1217	0.00491	0.0036
2.3549	0.6262	0.00496	0.00352
1.9433	0.589	0.00511	0.00381
1.6974	0.6361	0.01057	0.00681
1.8018	0.6122	0.00563	0.00558
39.6837	22.9176	0.00576	0.00469
7.7073	1.3752	0.00741	0.00454
38.3987	20.5101	0.00532	0.00539
1.9757	0.6566	0.00465	0.00345
6.5004	0.8595	0.00732	0.0043
5.409	0.9564	0.01262	0.01146
6.3609	0.859	0.01153	0.00743
5.4957	0.7441	0.00501	0.00382
5.9297	0.898	0.00474	0.00353
4.9076	0.9547	0.00507	0.00374
5.8978	0.8565	0.0166	0.01689
5.7407	1.0076	0.00514	0.00382
2.3919	0.6545	0.00467	0.00351
2.1193	0.5703	0.00951	0.0077
19.8329	26.3883	0.00987	0.00806
1.572	0.5005	0.00992	0.00846
1.6285	0.6192	0.01124	0.00909
2.8169	0.741	0.0098	0.00773
2.0952	0.6238	0.01004	0.0084
3.4442	0.6994	0.00941	0.00732
4.0083	0.6076	0.01553	0.01594
1.5989	0.506	0.00777	0.00561
4.6319	0.8644	0.01542	0.0126
1.4883	0.6871	0.0115	0.0087
1.9579	0.6272	0.00977	0.00747
26.8034	13.0839	0.00856	0.0064
1.6717	0.6321	0.01482	0.01267
2.1414	0.4608	0.01044	0.00746
1.589	0.5979	0.01557	0.01257
3.4975	1.4362	0.01187	0.00929
0.6533	0.5478	0.01166	0.01083
2.0301	0.4789	0.01077	0.0083
1.8109	0.5838	0.00913	0.00704
2.506	0.4917	0.01576	0.01256
70.5887	131.2785	0.01142	0.00909
3.6735	0.7829	0.01202	0.00947
4.5323	0.7613	0.01874	0.01406
0.6221	0.5868	0.01159	0.01145
2.2065	0.5621	0.01202	0.00935
1.904	0.5322	0.01239	0.00795
2.0564	0.6455	0.01232	0.01625
1.8058	0.7362	0.01135	0.00885
1.9312	0.6514	0.01182	0.00944
1.7617	0.5731	0.01099	0.01027
2.3225	0.5208	0.01227	0.00992
3.0806	0.6294	0.00853	0.00651
3.0589	0.5152	0.01629	0.01389
12.0189	1.8875	0.01573	0.01301
20.8601	2.7827	0.06271	0.05395
24.2542	11.9423	0.0048	0.00376
1.8943	0.4552	0.01495	0.0126
2.0562	0.5691	0.01511	0.01258
7.3749	1.644	0.06134	0.05223
1.6924	0.6162	0.0125	0.00988
2.0648	0.5633	0.02038	0.01467
1.6491	0.619	0.01185	0.00892
1.7616	0.643	0.01038	0.00751
2.4501	0.6551	0.01055	0.0077
4.9063	0.7572	0.01129	0.00809
7.3378	2.0066	0.01317	0.0075
1.6838	0.5765	0.01103	0.00832
0.6126	0.6608	0.01181	0.00864
0.4419	0.5192	0.02055	0.01116
2.0241	0.6286	0.01817	0.01193
5.2694	1.1158	0.01144	0.00842
1.2393	0.6512	0.01184	0.00891
2.8762	0.8389	0.01131	0.00851
6.9577	0.9986	0.01146	0.00855
8.1552	2.0177	0.01095	0.00797
2.068	0.572	0.02746	0.01977
1.7915	0.5419	0.01053	0.00755
1.7427	0.6738	0.01106	0.00807
1.5782	0.5666	0.01146	0.00853
2.0223	0.6109	0.02303	0.01743
2.1331	0.5921	0.01169	0.01275
4.2056	0.695	0.01445	0.00848
1.6071	0.7215	0.01154	0.0086
2.3985	0.549	0.01107	0.00811
6.0469	0.8854	0.01156	0.00828
3.039	0.6906	0.01128	0.00845
1.5316	0.6233	0.01084	0.00804
2.256	0.721	0.01082	0.00804
1.8259	0.6455	0.01196	0.0086
1.5045	0.6708	0.01072	0.00785
4.1056	0.6888	0.01133	0.0084
2.7929	0.6264	0.01105	0.0083
4.1783	0.6052	0.01181	0.01225
1.8871	0.5145	0.01131	0.0084
1.6283	0.6546	0.01114	0.00786
4.8359	0.8949	0.01084	0.00813
13.0407	3.3122	0.01466	0.00867
3.1069	0.6871	0.01059	0.00781
2.1098	0.636	0.01947	0.0126
3.6281	0.6691	0.01047	0.00738
2.9775	0.6859	0.01037	0.00762
2.2329	0.502	0.02108	0.0149
1.9801	0.5635	0.01117	0.00805
0.5007	0.4935	0.02439	0.00886
1.8535	0.5983	0.01136	0.00849
1.8105	0.7473	0.01127	0.00824
1.6413	0.6634	0.01138	0.00831
0.5235	0.4462	0.03146	0.02176
4.8192	1.7273	0.01625	0.01314
8.4136	1.7396	0.01183	0.00908
5.1725	1.1922	0.01128	0.00852
3.1247	0.6401	0.01578	0.01031
7.8089	1.2255	0.01081	0.00772
1.8866	0.5406	0.01642	0.00938
2.1346	0.5395	0.01177	0.01082
1.6363	0.5509	0.0113	0.00811
2.1642	0.8049	0.01124	0.00844
2.8491	0.6678	0.0371	0.01016
1.6927	0.7369	0.01174	0.00865
1.7062	0.522	0.01104	0.0081
2.7493	0.7143	0.01072	0.0078
1.2107	0.563	0.01177	0.00897
0.5729	0.4701	0.01032	0.00746
1.7637	0.5891	0.01193	0.00897
2.1996	0.6487	0.01165	0.00889
10.5933	2.4468	0.01469	0.00858
0.9797	0.5932	0.01167	0.0086
0.8002	0.5672	0.0119	0.00857
0.5825	0.5268	0.02592	0.01722
2.2091	0.6816	0.01243	0.00905
1.8471	0.6317	0.02139	0.01257
0.6126	0.4043	0.011	0.00805
