Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            119.82        0.00             0.00             119.82             3705.87  
0.35            0.00          0.27             0.00             0.62               3706.49  
0.04            0.00          0.14             0.00             0.18               3706.67  
0.02            0.00          0.13             0.00             0.15               3706.82  
0.02            0.00          0.20             0.00             0.22               3707.04  
0.02            0.00          0.22             0.00             0.24               3707.28  
0.02            0.00          0.13             0.00             0.15               3707.43  
0.02            0.00          0.12             0.00             0.14               3707.57  
0.02            0.00          0.15             0.00             0.17               3707.74  
0.02            0.00          0.13             0.00             0.15               3707.89  
0.02            0.00          0.13             0.00             0.15               3708.04  
0.02            0.00          0.13             0.00             0.15               3708.19  
0.02            0.00          0.14             0.00             0.16               3708.35  
0.02            0.00          0.22             0.00             0.24               3708.59  
0.02            0.00          0.14             0.00             0.16               3708.75  
0.02            0.00          0.12             0.00             0.14               3708.89  
0.03            0.00          0.05             0.00             0.08               3708.97  
0.02            0.00          0.12             0.00             0.14               3709.11  
0.02            0.00          0.05             0.00             0.07               3709.18  
0.01            0.00          0.05             0.00             0.06               3709.24  
0.02            0.00          0.11             0.00             0.13               3709.37  
0.01            0.00          0.05             0.00             0.06               3709.43  
0.01            0.00          0.04             0.00             0.05               3709.48  
0.01            0.00          0.05             0.00             0.06               3709.54  
0.01            0.00          0.13             0.00             0.14               3709.68  
0.02            0.00          0.05             0.00             0.07               3709.75  
0.01            0.00          0.06             0.00             0.07               3709.82  
0.02            0.00          0.05             0.00             0.07               3709.89  
0.01            0.00          0.11             0.00             0.12               3710.01  
0.02            0.00          0.11             0.00             0.13               3710.14  
0.02            0.00          0.12             0.00             0.14               3710.28  
0.02            0.00          0.11             0.00             0.13               3710.41  
0.02            0.00          0.20             0.00             0.22               3710.63  
0.02            0.00          0.11             0.00             0.13               3710.76  
0.02            0.00          0.11             0.00             0.13               3710.89  
0.01            0.00          0.18             0.00             0.19               3711.08  
0.01            0.00          0.10             0.00             0.11               3711.19  
0.01            0.00          0.11             0.00             0.12               3711.31  
0.02            0.00          0.11             0.00             0.13               3711.44  
0.01            0.00          0.11             0.00             0.12               3711.56  
0.02            0.00          0.11             0.00             0.13               3711.69  
0.02            0.00          0.10             0.00             0.12               3711.81  
0.02            0.00          0.11             0.00             0.13               3711.94  
0.02            0.00          0.12             0.00             0.14               3712.08  
0.02            0.00          0.11             0.00             0.13               3712.21  
0.01            0.00          0.10             0.00             0.11               3712.32  
0.01            0.00          0.20             0.00             0.21               3712.53  
0.01            0.00          0.11             0.00             0.12               3712.65  
0.01            0.00          0.11             0.00             0.12               3712.77  
0.02            0.00          0.05             0.00             0.07               3712.84  
0.01            0.00          0.04             0.00             0.05               3712.89  
0.01            0.00          0.12             0.00             0.13               3713.02  
0.01            0.00          0.05             0.00             0.06               3713.08  
0.01            0.00          0.04             0.00             0.05               3713.13  
0.01            0.00          0.05             0.00             0.06               3713.19  
0.01            0.00          0.13             0.00             0.14               3713.33  
0.02            0.00          0.04             0.00             0.06               3713.39  
0.01            0.00          0.05             0.00             0.06               3713.45  
0.01            0.00          0.05             0.00             0.06               3713.51  
0.01            0.00          0.05             0.00             0.06               3713.57  
0.01            0.00          0.13             0.00             0.14               3713.71  
