Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            2039.75        0.00             0.00             2039.75            145165.56
3.60            0.00          3.14             0.00             6.74               145172.30
0.04            0.00          1.59             0.00             1.63               145173.93
0.04            0.00          1.60             0.00             1.64               145175.57
0.03            0.00          2.94             0.00             2.97               145178.54
0.03            0.00          1.37             0.00             1.40               145179.94
0.04            0.00          3.00             0.00             3.04               145182.98
0.03            0.00          1.34             0.00             1.37               145184.35
0.03            0.00          1.50             0.00             1.53               145185.88
0.03            0.00          1.46             0.00             1.49               145187.37
0.03            0.00          1.62             0.00             1.65               145189.02
0.03            0.00          1.52             0.00             1.55               145190.57
0.03            0.00          1.49             0.00             1.52               145192.09
0.03            0.00          1.38             0.00             1.41               145193.50
0.03            0.00          1.43             0.00             1.46               145194.96
0.03            0.00          1.45             0.00             1.48               145196.44
0.03            0.00          1.59             0.00             1.62               145198.06
0.03            0.00          1.36             0.00             1.39               145199.45
0.03            0.00          1.40             0.00             1.43               145200.88
0.03            0.00          1.60             0.00             1.63               145202.51
0.03            0.00          1.54             0.00             1.57               145204.08
0.03            0.00          1.40             0.00             1.43               145205.51
0.03            0.00          1.42             0.00             1.45               145206.96
0.03            0.00          1.49             0.00             1.52               145208.48
0.03            0.00          1.44             0.00             1.47               145209.95
0.03            0.00          1.49             0.00             1.52               145211.47
0.03            0.00          1.47             0.00             1.50               145212.97
0.03            0.00          1.47             0.00             1.50               145214.47
0.03            0.00          0.20             0.00             0.23               145214.70
0.02            0.00          0.20             0.00             0.22               145214.92
0.02            0.00          0.21             0.00             0.23               145215.15
0.02            0.00          0.20             0.00             0.22               145215.37
0.02            0.00          0.22             0.00             0.24               145215.61
0.02            0.00          0.21             0.00             0.23               145215.84
0.02            0.00          1.43             0.00             1.45               145217.29
0.02            0.00          0.22             0.00             0.24               145217.53
0.02            0.00          0.21             0.00             0.23               145217.76
0.02            0.00          0.19             0.00             0.21               145217.97
0.01            0.00          0.20             0.00             0.21               145218.18
0.02            0.00          0.20             0.00             0.22               145218.40
0.02            0.00          1.45             0.00             1.47               145219.87
0.03            0.00          0.22             0.00             0.25               145220.12
0.02            0.00          0.21             0.00             0.23               145220.35
0.02            0.00          1.42             0.00             1.44               145221.79
0.04            0.00          0.18             0.00             0.22               145222.01
