Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            966.98        0.00             0.00             966.98             47529.80 
1.99            0.00          1.70             0.00             3.69               47533.49 
0.04            0.00          0.90             0.00             0.94               47534.43 
0.02            0.00          0.85             0.00             0.87               47535.30 
0.02            0.00          0.82             0.00             0.84               47536.14 
0.02            0.00          1.55             0.00             1.57               47537.71 
0.03            0.00          0.79             0.00             0.82               47538.53 
0.03            0.00          0.89             0.00             0.92               47539.45 
0.02            0.00          0.85             0.00             0.87               47540.32 
0.02            0.00          0.85             0.00             0.87               47541.19 
0.02            0.00          1.58             0.00             1.60               47542.79 
0.03            0.00          0.83             0.00             0.86               47543.65 
0.02            0.00          0.83             0.00             0.85               47544.50 
0.02            0.00          0.72             0.00             0.74               47545.24 
0.02            0.00          0.78             0.00             0.80               47546.04 
0.02            0.00          0.79             0.00             0.81               47546.85 
0.02            0.00          0.82             0.00             0.84               47547.69 
0.02            0.00          0.81             0.00             0.83               47548.52 
0.02            0.00          0.86             0.00             0.88               47549.40 
0.02            0.00          0.85             0.00             0.87               47550.27 
0.02            0.00          0.88             0.00             0.90               47551.17 
0.02            0.00          0.78             0.00             0.80               47551.97 
0.02            0.00          0.77             0.00             0.79               47552.76 
0.02            0.00          0.86             0.00             0.88               47553.64 
0.02            0.00          0.83             0.00             0.85               47554.49 
0.02            0.00          0.14             0.00             0.16               47554.65 
0.02            0.00          0.13             0.00             0.15               47554.80 
0.01            0.00          0.12             0.00             0.13               47554.93 
0.01            0.00          0.13             0.00             0.14               47555.07 
0.02            0.00          0.12             0.00             0.14               47555.21 
0.02            0.00          0.13             0.00             0.15               47555.36 
0.01            0.00          0.12             0.00             0.13               47555.49 
0.01            0.00          0.16             0.00             0.17               47555.66 
0.02            0.00          0.14             0.00             0.16               47555.82 
0.02            0.00          0.77             0.00             0.79               47556.61 
0.02            0.00          0.14             0.00             0.16               47556.77 
0.02            0.00          0.14             0.00             0.16               47556.93 
0.02            0.00          0.15             0.00             0.17               47557.10 
0.02            0.00          0.13             0.00             0.15               47557.25 
0.02            0.00          0.14             0.00             0.16               47557.41 
0.02            0.00          0.13             0.00             0.15               47557.56 
0.02            0.00          0.13             0.00             0.15               47557.71 
0.02            0.00          0.12             0.00             0.14               47557.85 
0.02            0.00          0.13             0.00             0.15               47558.00 
0.03            0.00          0.78             0.00             0.81               47558.81 
0.02            0.00          0.13             0.00             0.15               47558.96 
0.02            0.00          0.72             0.00             0.74               47559.70 
0.02            0.00          0.71             0.00             0.73               47560.43 
0.02            0.00          0.12             0.00             0.14               47560.57 
0.02            0.00          0.12             0.00             0.14               47560.71 
0.01            0.00          0.10             0.00             0.11               47560.82 
0.01            0.00          0.11             0.00             0.12               47560.94 
0.01            0.00          0.12             0.00             0.13               47561.07 
0.02            0.00          0.64             0.00             0.66               47561.73 
0.02            0.00          0.12             0.00             0.14               47561.87 
0.01            0.00          0.11             0.00             0.12               47561.99 
0.02            0.00          0.12             0.00             0.14               47562.13 
0.01            0.00          0.11             0.00             0.12               47562.25 
0.01            0.00          0.66             0.00             0.67               47562.92 
0.02            0.00          0.81             0.00             0.83               47563.75 
0.02            0.00          0.75             0.00             0.77               47564.52 
0.02            0.00          0.79             0.00             0.81               47565.33 
0.02            0.00          0.73             0.00             0.75               47566.08 
0.02            0.00          0.76             0.00             0.78               47566.86 
0.02            0.00          0.69             0.00             0.71               47567.57 
0.02            0.00          0.71             0.00             0.73               47568.30 
0.02            0.00          0.71             0.00             0.73               47569.03 
0.02            0.00          0.70             0.00             0.72               47569.75 
0.02            0.00          0.72             0.00             0.74               47570.49 
0.02            0.00          0.65             0.00             0.67               47571.16 
0.02            0.00          0.71             0.00             0.73               47571.89 
0.02            0.00          1.45             0.00             1.47               47573.36 
0.03            0.00          0.74             0.00             0.77               47574.13 
0.02            0.00          0.67             0.00             0.69               47574.82 
0.02            0.00          0.75             0.00             0.77               47575.59 
0.02            0.00          0.64             0.00             0.66               47576.25 
0.02            0.00          0.12             0.00             0.14               47576.39 
0.02            0.00          0.64             0.00             0.66               47577.05 
0.02            0.00          0.12             0.00             0.14               47577.19 
0.01            0.00          0.10             0.00             0.11               47577.30 
0.01            0.00          0.11             0.00             0.12               47577.42 
0.01            0.00          0.11             0.00             0.12               47577.54 
0.01            0.00          0.10             0.00             0.11               47577.65 
0.01            0.00          0.11             0.00             0.12               47577.77 
0.01            0.00          0.10             0.00             0.11               47577.88 
0.01            0.00          0.12             0.00             0.13               47578.01 
0.02            0.00          0.75             0.00             0.77               47578.78 
0.02            0.00          0.13             0.00             0.15               47578.93 
0.02            0.00          0.13             0.00             0.15               47579.08 
0.02            0.00          0.13             0.00             0.15               47579.23 
0.01            0.00          0.12             0.00             0.13               47579.36 
0.01            0.00          0.13             0.00             0.14               47579.50 
0.01            0.00          0.13             0.00             0.14               47579.64 
0.01            0.00          0.14             0.00             0.15               47579.79 
0.02            0.00          0.12             0.00             0.14               47579.93 
0.02            0.00          0.11             0.00             0.13               47580.06 
0.01            0.00          0.12             0.00             0.13               47580.19 
0.02            0.00          0.12             0.00             0.14               47580.33 
0.02            0.00          0.66             0.00             0.68               47581.01 
0.02            0.00          0.12             0.00             0.14               47581.15 
0.01            0.00          0.11             0.00             0.12               47581.27 
0.01            0.00          0.11             0.00             0.12               47581.39 
0.01            0.00          0.12             0.00             0.13               47581.52 
0.01            0.00          0.12             0.00             0.13               47581.65 
0.01            0.00          0.12             0.00             0.13               47581.78 
0.01            0.00          0.12             0.00             0.13               47581.91 
0.02            0.00          0.67             0.00             0.69               47582.60 
0.02            0.00          0.12             0.00             0.14               47582.74 
0.01            0.00          0.12             0.00             0.13               47582.87 
0.02            0.00          0.12             0.00             0.14               47583.01 
0.01            0.00          0.64             0.00             0.65               47583.66 
0.02            0.00          0.76             0.00             0.78               47584.44 
0.02            0.00          0.71             0.00             0.73               47585.17 
0.02            0.00          0.74             0.00             0.76               47585.93 
0.02            0.00          0.74             0.00             0.76               47586.69 
0.02            0.00          0.77             0.00             0.79               47587.48 
0.02            0.00          0.70             0.00             0.72               47588.20 
0.02            0.00          0.76             0.00             0.78               47588.98 
0.02            0.00          0.73             0.00             0.75               47589.73 
0.02            0.00          0.76             0.00             0.78               47590.51 
0.02            0.00          0.86             0.00             0.88               47591.39 
0.02            0.00          0.73             0.00             0.75               47592.14 
0.02            0.00          0.74             0.00             0.76               47592.90 
0.02            0.00          0.12             0.00             0.14               47593.04 
0.02            0.00          0.13             0.00             0.15               47593.19 
0.01            0.00          0.11             0.00             0.12               47593.31 
0.02            0.00          0.12             0.00             0.14               47593.45 
0.01            0.00          0.13             0.00             0.14               47593.59 
0.01            0.00          0.12             0.00             0.13               47593.72 
0.02            0.00          0.14             0.00             0.16               47593.88 
0.02            0.00          0.12             0.00             0.14               47594.02 
0.02            0.00          0.12             0.00             0.14               47594.16 
0.02            0.00          0.12             0.00             0.14               47594.30 
0.02            0.00          0.12             0.00             0.14               47594.44 
0.01            0.00          0.12             0.00             0.13               47594.57 
0.01            0.00          0.12             0.00             0.13               47594.70 
