Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3005.70        0.00             0.00             3005.70            389212.60
5.67            0.00          5.04             0.00             10.71              389223.31
0.05            0.00          2.49             0.00             2.54               389225.85
0.03            0.00          2.33             0.00             2.36               389228.21
0.03            0.00          2.54             0.00             2.57               389230.78
0.03            0.00          4.80             0.00             4.83               389235.61
0.03            0.00          2.13             0.00             2.16               389237.77
0.03            0.00          4.87             0.00             4.90               389242.67
0.04            0.00          2.21             0.00             2.25               389244.92
0.03            0.00          2.25             0.00             2.28               389247.20
0.03            0.00          2.19             0.00             2.22               389249.42
0.03            0.00          2.38             0.00             2.41               389251.83
0.03            0.00          2.29             0.00             2.32               389254.15
0.03            0.00          2.54             0.00             2.57               389256.72
0.03            0.00          2.53             0.00             2.56               389259.28
0.03            0.00          2.39             0.00             2.42               389261.70
0.03            0.00          2.41             0.00             2.44               389264.14
0.03            0.00          2.28             0.00             2.31               389266.45
0.03            0.00          2.36             0.00             2.39               389268.84
0.03            0.00          2.50             0.00             2.53               389271.37
0.03            0.00          2.15             0.00             2.18               389273.55
0.03            0.00          2.23             0.00             2.26               389275.81
0.03            0.00          2.52             0.00             2.55               389278.36
0.03            0.00          2.53             0.00             2.56               389280.92
0.03            0.00          2.13             0.00             2.16               389283.08
0.03            0.00          2.28             0.00             2.31               389285.39
0.03            0.00          2.33             0.00             2.36               389287.75
0.03            0.00          2.38             0.00             2.41               389290.16
0.03            0.00          2.29             0.00             2.32               389292.48
0.03            0.00          2.35             0.00             2.38               389294.86
0.03            0.00          2.33             0.00             2.36               389297.22
0.03            0.00          2.41             0.00             2.44               389299.66
0.03            0.00          0.28             0.00             0.31               389299.97
0.02            0.00          0.29             0.00             0.31               389300.28
0.02            0.00          0.30             0.00             0.32               389300.60
0.02            0.00          0.31             0.00             0.33               389300.93
0.02            0.00          0.30             0.00             0.32               389301.25
0.03            0.00          0.33             0.00             0.36               389301.61
0.02            0.00          0.31             0.00             0.33               389301.94
0.02            0.00          2.35             0.00             2.37               389304.31
0.03            0.00          0.33             0.00             0.36               389304.67
0.02            0.00          0.27             0.00             0.29               389304.96
0.02            0.00          0.29             0.00             0.31               389305.27
0.02            0.00          0.28             0.00             0.30               389305.57
0.03            0.00          0.28             0.00             0.31               389305.88
0.02            0.00          0.28             0.00             0.30               389306.18
0.01            0.00          2.15             0.00             2.16               389308.34
0.03            0.00          0.27             0.00             0.30               389308.64
0.02            0.00          0.26             0.00             0.28               389308.92
0.02            0.00          0.28             0.00             0.30               389309.22
0.02            0.00          0.29             0.00             0.31               389309.53
0.02            0.00          0.27             0.00             0.29               389309.82
0.02            0.00          0.24             0.00             0.26               389310.08
0.02            0.00          0.27             0.00             0.29               389310.37
0.01            0.00          2.07             0.00             2.08               389312.45
0.03            0.00          0.28             0.00             0.31               389312.76
0.02            0.00          0.25             0.00             0.27               389313.03
0.01            0.00          0.27             0.00             0.28               389313.31
0.01            0.00          0.23             0.00             0.24               389313.55
0.02            0.00          0.25             0.00             0.27               389313.82
0.01            0.00          0.25             0.00             0.26               389314.08
0.01            0.00          0.26             0.00             0.27               389314.35
0.01            0.00          1.99             0.00             2.00               389316.35
0.03            0.00          0.28             0.00             0.31               389316.66
0.02            0.00          0.30             0.00             0.32               389316.98
0.02            0.00          2.31             0.00             2.33               389319.31
0.03            0.00          0.28             0.00             0.31               389319.62
0.02            0.00          0.29             0.00             0.31               389319.93
0.02            0.00          0.29             0.00             0.31               389320.24
0.01            0.00          0.29             0.00             0.30               389320.54
0.02            0.00          0.27             0.00             0.29               389320.83
0.01            0.00          0.27             0.00             0.28               389321.11
0.01            0.00          0.26             0.00             0.27               389321.38
0.02            0.00          0.28             0.00             0.30               389321.68
0.01            0.00          0.25             0.00             0.26               389321.94
0.01            0.00          0.27             0.00             0.28               389322.22
0.01            0.00          0.26             0.00             0.27               389322.49
0.02            0.00          2.19             0.00             2.21               389324.70
0.03            0.00          0.31             0.00             0.34               389325.04
0.02            0.00          0.30             0.00             0.32               389325.36
0.02            0.00          1.99             0.00             2.01               389327.37
0.03            0.00          2.21             0.00             2.24               389329.61
0.03            0.00          2.22             0.00             2.25               389331.86
0.03            0.00          2.21             0.00             2.24               389334.10
0.03            0.00          2.14             0.00             2.17               389336.27
0.03            0.00          2.28             0.00             2.31               389338.58
0.03            0.00          2.15             0.00             2.18               389340.76
0.03            0.00          2.14             0.00             2.17               389342.93
