Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            59.92         0.00             0.00             59.92              1267.13  
0.09            0.00          0.06             0.00             0.15               1267.28  
0.02            0.00          0.03             0.00             0.05               1267.33  
0.02            0.00          0.02             0.00             0.04               1267.37  
0.01            0.00          0.02             0.00             0.03               1267.40  
0.01            0.00          0.02             0.00             0.03               1267.43  
0.01            0.00          0.03             0.00             0.04               1267.47  
0.01            0.00          0.03             0.00             0.04               1267.51  
0.01            0.00          0.03             0.00             0.04               1267.55  
0.01            0.00          0.05             0.00             0.06               1267.61  
0.02            0.00          0.02             0.00             0.04               1267.65  
0.01            0.00          0.01             0.00             0.02               1267.67  
0.01            0.00          0.02             0.00             0.03               1267.70  
0.01            0.00          0.01             0.00             0.02               1267.72  
0.01            0.00          0.01             0.00             0.02               1267.74  
0.01            0.00          0.02             0.00             0.03               1267.77  
0.01            0.00          0.01             0.00             0.02               1267.79  
0.01            0.00          0.01             0.00             0.02               1267.81  
0.01            0.00          0.01             0.00             0.02               1267.83  
0.01            0.00          0.02             0.00             0.03               1267.86  
0.02            0.00          0.01             0.00             0.03               1267.89  
0.01            0.00          0.01             0.00             0.02               1267.91  
0.01            0.00          0.01             0.00             0.02               1267.93  
0.01            0.00          0.01             0.00             0.02               1267.95  
0.01            0.00          0.02             0.00             0.03               1267.98  
0.01            0.00          0.01             0.00             0.02               1268.00  
0.01            0.00          0.01             0.00             0.02               1268.02  
0.01            0.00          0.03             0.00             0.04               1268.06  
0.01            0.00          0.01             0.00             0.02               1268.08  
0.02            0.00          0.01             0.00             0.03               1268.11  
0.01            0.00          0.03             0.00             0.04               1268.15  
0.02            0.00          0.01             0.00             0.03               1268.18  
0.01            0.00          0.03             0.00             0.04               1268.22  
0.02            0.00          0.02             0.00             0.04               1268.26  
0.01            0.00          0.00             0.00             0.01               1268.27  
0.01            0.00          0.00             0.00             0.01               1268.28  
0.01            0.00          0.00             0.00             0.01               1268.29  
0.02            0.00          0.00             0.00             0.02               1268.31  
0.01            0.00          0.00             0.00             0.01               1268.32  
0.01            0.00          0.00             0.00             0.01               1268.33  
0.01            0.00          0.00             0.00             0.01               1268.34  
0.01            0.00          0.00             0.00             0.01               1268.35  
0.01            0.00          0.00             0.00             0.01               1268.36  
0.01            0.00          0.00             0.00             0.01               1268.37  
0.02            0.00          0.00             0.00             0.02               1268.39  
0.01            0.00          0.00             0.00             0.01               1268.40  
0.01            0.00          0.00             0.00             0.01               1268.41  
0.01            0.00          0.00             0.00             0.01               1268.42  
0.01            0.00          0.00             0.00             0.01               1268.43  
0.00            0.00          0.00             1.67             1.67               1270.10  
