Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            12.71         0.00             0.00             12.71              298.45   
0.07            0.00          0.04             0.00             0.11               298.56   
0.02            0.00          0.02             0.00             0.04               298.60   
0.02            0.00          0.02             0.00             0.04               298.64   
0.01            0.00          0.03             0.00             0.04               298.68   
0.02            0.00          0.02             0.00             0.04               298.72   
0.02            0.00          0.04             0.00             0.06               298.78   
0.02            0.00          0.02             0.00             0.04               298.82   
0.02            0.00          0.02             0.00             0.04               298.86   
0.02            0.00          0.01             0.00             0.03               298.89   
0.02            0.00          0.01             0.00             0.03               298.92   
0.02            0.00          0.01             0.00             0.03               298.95   
0.02            0.00          0.02             0.00             0.04               298.99   
0.02            0.00          0.01             0.00             0.03               299.02   
0.02            0.00          0.02             0.00             0.04               299.06   
0.02            0.00          0.01             0.00             0.03               299.09   
0.02            0.00          0.01             0.00             0.03               299.12   
0.02            0.00          0.02             0.00             0.04               299.16   
0.02            0.00          0.01             0.00             0.03               299.19   
0.02            0.00          0.01             0.00             0.03               299.22   
0.02            0.00          0.02             0.00             0.04               299.26   
0.02            0.00          0.02             0.00             0.04               299.30   
0.02            0.00          0.02             0.00             0.04               299.34   
0.02            0.00          0.01             0.00             0.03               299.37   
0.02            0.00          0.00             0.00             0.02               299.39   
0.02            0.00          0.00             0.00             0.02               299.41   
0.03            0.00          0.00             0.00             0.03               299.44   
0.02            0.00          0.00             0.00             0.02               299.46   
0.02            0.00          0.00             0.00             0.02               299.48   
0.02            0.00          0.00             0.00             0.02               299.50   
0.02            0.00          0.00             0.00             0.02               299.52   
0.02            0.00          0.00             0.00             0.02               299.54   
0.02            0.00          0.00             0.00             0.02               299.56   
0.00            0.00          0.00             1.48             1.48               301.04   
