Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            8.19          0.00             0.00             8.19               210.75   
0.10            0.00          0.07             0.00             0.17               210.92   
0.02            0.00          0.02             0.00             0.04               210.96   
0.01            0.00          0.04             0.00             0.05               211.01   
0.01            0.00          0.02             0.00             0.03               211.04   
0.01            0.00          0.02             0.00             0.03               211.07   
0.01            0.00          0.02             0.00             0.03               211.10   
0.01            0.00          0.04             0.00             0.05               211.15   
0.02            0.00          0.02             0.00             0.04               211.19   
0.01            0.00          0.04             0.00             0.05               211.24   
0.01            0.00          0.02             0.00             0.03               211.27   
0.01            0.00          0.02             0.00             0.03               211.30   
0.01            0.00          0.00             0.00             0.01               211.31   
0.01            0.00          0.00             0.00             0.01               211.32   
0.01            0.00          0.00             0.00             0.01               211.33   
0.01            0.00          0.00             0.00             0.01               211.34   
0.01            0.00          0.00             0.00             0.01               211.35   
0.01            0.00          0.00             0.00             0.01               211.36   
0.01            0.00          0.00             0.00             0.01               211.37   
0.01            0.00          0.00             0.00             0.01               211.38   
0.01            0.00          0.00             0.00             0.01               211.39   
0.01            0.00          0.00             0.00             0.01               211.40   
0.01            0.00          0.00             0.00             0.01               211.41   
0.01            0.00          0.00             0.00             0.01               211.42   
0.01            0.00          0.00             0.00             0.01               211.43   
0.02            0.00          0.00             0.00             0.02               211.45   
0.01            0.00          0.00             0.00             0.01               211.46   
0.01            0.00          0.00             0.00             0.01               211.47   
0.01            0.00          0.00             0.00             0.01               211.48   
0.01            0.00          0.00             0.00             0.01               211.49   
0.01            0.00          0.00             0.00             0.01               211.50   
0.02            0.00          0.00             0.00             0.02               211.52   
0.02            0.00          0.00             0.00             0.02               211.54   
0.00            0.00          0.00             1.54             1.54               213.08   
