Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3.85          0.00             0.00             3.85               111.58   
0.08            0.00          0.05             0.00             0.13               111.71   
0.03            0.00          0.02             0.00             0.05               111.76   
0.01            0.00          0.02             0.00             0.03               111.79   
0.01            0.00          0.02             0.00             0.03               111.82   
0.01            0.00          0.02             0.00             0.03               111.85   
0.01            0.00          0.02             0.00             0.03               111.88   
0.01            0.00          0.02             0.00             0.03               111.91   
0.01            0.00          0.02             0.00             0.03               111.94   
0.01            0.00          0.00             0.00             0.01               111.95   
0.01            0.00          0.00             0.00             0.01               111.96   
0.01            0.00          0.00             0.00             0.01               111.97   
0.01            0.00          0.00             0.00             0.01               111.98   
0.01            0.00          0.00             0.00             0.01               111.99   
0.01            0.00          0.00             0.00             0.01               112.00   
0.01            0.00          0.00             0.00             0.01               112.01   
0.01            0.00          0.00             0.00             0.01               112.02   
0.01            0.00          0.00             0.00             0.01               112.03   
0.01            0.00          0.00             0.00             0.01               112.04   
0.02            0.00          0.00             0.00             0.02               112.06   
0.01            0.00          0.00             0.00             0.01               112.07   
0.00            0.00          0.00             1.39             1.39               113.46   
