SingleRound,AllRound,WholeTime
0.0300,0.0300,1.1350
0.0273,0.0572,1.1350
0.0236,0.0808,1.1350
0.0303,0.1110,1.1350
0.0251,0.1361,1.1350
0.0508,0.1870,1.1350
0.0710,0.2580,1.1350
0.0790,0.3370,1.1350
