SingleRound,AllRound,WholeTime
0.0748,0.0748,2.1278
0.0557,0.1305,2.1278
0.0548,0.1852,2.1278
0.0529,0.2381,2.1278
0.0842,0.3223,2.1278
0.0927,0.4150,2.1278
0.1267,0.5417,2.1278
0.1738,0.7155,2.1278
0.2044,0.9199,2.1278
