SingleRound,AllRound,WholeTime
0.0052,0.0052,0.8054
0.0058,0.0110,0.8054
0.0021,0.0131,0.8054
0.0134,0.0265,0.8054
0.0056,0.0321,0.8054
0.0135,0.0455,0.8054
0.0036,0.0491,0.8054
0.0105,0.0596,0.8054
0.0160,0.0756,0.8054
0.0035,0.0791,0.8054
0.0024,0.0815,0.8054
0.0099,0.0914,0.8054
0.0104,0.1018,0.8054
0.0069,0.1088,0.8054
0.0028,0.1115,0.8054
0.0063,0.1179,0.8054
0.0065,0.1243,0.8054
0.0066,0.1309,0.8054
0.0248,0.1557,0.8054
0.0586,0.2144,0.8054
0.0371,0.2514,0.8054
0.0083,0.2597,0.8054
0.0271,0.2867,0.8054
0.0292,0.3159,0.8054
0.0394,0.3553,0.8054
