SingleRound,AllRound,WholeTime
0.0082,0.0082,2.3206
0.0097,0.0179,2.3206
0.0072,0.0251,2.3206
0.0107,0.0358,2.3206
0.0029,0.0387,2.3206
0.0063,0.0450,2.3206
0.0030,0.0480,2.3206
0.0114,0.0594,2.3206
0.0046,0.0641,2.3206
0.0045,0.0685,2.3206
0.0083,0.0769,2.3206
0.0112,0.0881,2.3206
0.0087,0.0968,2.3206
0.0087,0.1055,2.3206
0.0088,0.1143,2.3206
0.0078,0.1221,2.3206
0.0087,0.1308,2.3206
0.0084,0.1392,2.3206
0.0077,0.1470,2.3206
0.0113,0.1583,2.3206
0.0117,0.1700,2.3206
0.0091,0.1790,2.3206
0.0049,0.1840,2.3206
0.0168,0.2008,2.3206
0.0089,0.2097,2.3206
0.0089,0.2186,2.3206
0.0068,0.2254,2.3206
0.0165,0.2418,2.3206
0.0091,0.2509,2.3206
0.0092,0.2601,2.3206
0.0074,0.2675,2.3206
0.0062,0.2737,2.3206
0.0149,0.2886,2.3206
0.0686,0.3572,2.3206
0.0759,0.4331,2.3206
0.0540,0.4871,2.3206
0.0491,0.5363,2.3206
0.0329,0.5692,2.3206
0.0619,0.6310,2.3206
0.0101,0.6412,2.3206
0.0508,0.6919,2.3206
0.0653,0.7573,2.3206
0.0659,0.8232,2.3206
0.1201,0.9433,2.3206
0.0460,0.9894,2.3206
0.0628,1.0521,2.3206
0.0505,1.1026,2.3206
0.0155,1.1181,2.3206
0.0774,1.1956,2.3206
0.0534,1.2489,2.3206
0.0174,1.2663,2.3206
0.1116,1.3779,2.3206
0.0750,1.4529,2.3206
0.0980,1.5509,2.3206
0.0962,1.6472,2.3206
