SingleRound,AllRound,WholeTime
0.0114,0.0114,13.4648
0.0089,0.0203,13.4648
0.0055,0.0258,13.4648
0.0075,0.0333,13.4648
0.0086,0.0418,13.4648
0.0052,0.0471,13.4648
0.0074,0.0545,13.4648
0.0106,0.0651,13.4648
0.0056,0.0706,13.4648
0.0115,0.0821,13.4648
0.0106,0.0927,13.4648
0.0073,0.1000,13.4648
0.0080,0.1080,13.4648
0.0084,0.1164,13.4648
0.0126,0.1290,13.4648
0.0143,0.1433,13.4648
0.0175,0.1608,13.4648
0.0168,0.1776,13.4648
0.0257,0.2033,13.4648
0.0085,0.2118,13.4648
0.0072,0.2190,13.4648
0.0086,0.2276,13.4648
0.0080,0.2356,13.4648
0.0082,0.2438,13.4648
0.0231,0.2668,13.4648
0.0188,0.2857,13.4648
0.0190,0.3047,13.4648
0.0158,0.3205,13.4648
0.0223,0.3428,13.4648
0.0261,0.3689,13.4648
0.0230,0.3919,13.4648
0.0252,0.4171,13.4648
0.0142,0.4313,13.4648
0.0099,0.4413,13.4648
0.0166,0.4578,13.4648
0.0115,0.4693,13.4648
0.0094,0.4787,13.4648
0.0097,0.4884,13.4648
0.0095,0.4979,13.4648
0.0124,0.5103,13.4648
0.0166,0.5269,13.4648
0.0133,0.5402,13.4648
0.0115,0.5517,13.4648
0.0116,0.5633,13.4648
0.0126,0.5759,13.4648
0.0208,0.5967,13.4648
0.0470,0.6437,13.4648
0.0494,0.6931,13.4648
0.0661,0.7592,13.4648
0.1112,0.8704,13.4648
0.0564,0.9268,13.4648
0.0526,0.9795,13.4648
0.0590,1.0385,13.4648
0.0577,1.0961,13.4648
0.0485,1.1447,13.4648
0.1245,1.2692,13.4648
0.0906,1.3598,13.4648
0.1098,1.4696,13.4648
0.1374,1.6070,13.4648
0.0645,1.6715,13.4648
0.0771,1.7486,13.4648
0.1394,1.8880,13.4648
0.1758,2.0639,13.4648
0.1740,2.2378,13.4648
0.4542,2.6920,13.4648
0.1127,2.8047,13.4648
0.1110,2.9157,13.4648
0.2222,3.1379,13.4648
0.1865,3.3244,13.4648
0.0734,3.3978,13.4648
0.2618,3.6596,13.4648
0.1639,3.8235,13.4648
0.1352,3.9587,13.4648
0.1858,4.1445,13.4648
0.1200,4.2645,13.4648
0.1557,4.4202,13.4648
0.2989,4.7191,13.4648
0.3205,5.0396,13.4648
0.2871,5.3267,13.4648
0.4258,5.7525,13.4648
0.0648,5.8173,13.4648
0.3484,6.1658,13.4648
0.1592,6.3250,13.4648
0.1864,6.5114,13.4648
0.2018,6.7132,13.4648
0.2196,6.9328,13.4648
0.3812,7.3140,13.4648
0.3154,7.6294,13.4648
0.2155,7.8449,13.4648
0.2195,8.0644,13.4648
0.2965,8.3609,13.4648
0.3359,8.6968,13.4648
0.1187,8.8155,13.4648
0.5287,9.3442,13.4648
0.3496,9.6938,13.4648
0.3398,10.0337,13.4648
0.8893,10.9230,13.4648
0.3676,11.2906,13.4648
0.4249,11.7154,13.4648
0.3980,12.1134,13.4648
0.5321,12.6456,13.4648
