SingleRound,AllRound,WholeTime
0.0165,0.0165,66.3390
0.0092,0.0257,66.3390
0.0096,0.0353,66.3390
0.0128,0.0481,66.3390
0.0075,0.0557,66.3390
0.0130,0.0687,66.3390
0.0107,0.0794,66.3390
0.0128,0.0922,66.3390
0.0091,0.1013,66.3390
0.0228,0.1241,66.3390
0.0121,0.1362,66.3390
0.0189,0.1551,66.3390
0.0107,0.1659,66.3390
0.0097,0.1756,66.3390
0.0093,0.1849,66.3390
0.0094,0.1944,66.3390
0.0176,0.2120,66.3390
0.0206,0.2326,66.3390
0.0215,0.2540,66.3390
0.0220,0.2760,66.3390
0.0210,0.2970,66.3390
0.0235,0.3205,66.3390
0.0245,0.3450,66.3390
0.0193,0.3643,66.3390
0.0207,0.3851,66.3390
0.0221,0.4072,66.3390
0.0258,0.4330,66.3390
0.0271,0.4601,66.3390
0.0163,0.4764,66.3390
0.0186,0.4949,66.3390
0.0146,0.5095,66.3390
0.0125,0.5220,66.3390
0.0126,0.5346,66.3390
0.0130,0.5476,66.3390
0.0140,0.5615,66.3390
0.0145,0.5761,66.3390
0.0144,0.5904,66.3390
0.0195,0.6100,66.3390
0.0350,0.6449,66.3390
0.0182,0.6631,66.3390
0.0187,0.6818,66.3390
0.0164,0.6982,66.3390
0.0174,0.7156,66.3390
0.0168,0.7324,66.3390
0.0198,0.7522,66.3390
0.0179,0.7701,66.3390
0.0228,0.7929,66.3390
0.0424,0.8354,66.3390
0.0344,0.8697,66.3390
0.0327,0.9024,66.3390
0.0190,0.9214,66.3390
0.0195,0.9409,66.3390
0.0276,0.9685,66.3390
0.0229,0.9914,66.3390
0.0488,1.0402,66.3390
0.0326,1.0728,66.3390
0.0235,1.0963,66.3390
0.0410,1.1373,66.3390
0.0280,1.1653,66.3390
0.0264,1.1917,66.3390
0.0347,1.2263,66.3390
0.0530,1.2793,66.3390
0.0932,1.3725,66.3390
0.0798,1.4523,66.3390
0.1307,1.5829,66.3390
0.2404,1.8233,66.3390
0.1340,1.9573,66.3390
0.1044,2.0617,66.3390
0.1267,2.1884,66.3390
0.1542,2.3426,66.3390
0.1507,2.4933,66.3390
0.0662,2.5595,66.3390
0.1661,2.7256,66.3390
0.1687,2.8943,66.3390
0.1258,3.0201,66.3390
0.1208,3.1409,66.3390
0.1810,3.3219,66.3390
0.0899,3.4118,66.3390
0.2477,3.6595,66.3390
0.1963,3.8557,66.3390
0.2251,4.0809,66.3390
0.1838,4.2647,66.3390
0.2725,4.5372,66.3390
0.1676,4.7048,66.3390
0.1497,4.8545,66.3390
0.2419,5.0964,66.3390
0.2285,5.3249,66.3390
0.2882,5.6131,66.3390
0.2616,5.8747,66.3390
0.7661,6.6408,66.3390
0.2875,6.9282,66.3390
0.3188,7.2470,66.3390
0.2641,7.5111,66.3390
0.2895,7.8005,66.3390
0.3445,8.1450,66.3390
0.2572,8.4023,66.3390
0.7681,9.1703,66.3390
0.3441,9.5145,66.3390
0.3981,9.9126,66.3390
0.3246,10.2372,66.3390
0.4011,10.6384,66.3390
0.3800,11.0184,66.3390
0.2910,11.3094,66.3390
0.3797,11.6891,66.3390
0.3429,12.0320,66.3390
0.3798,12.4118,66.3390
0.4517,12.8635,66.3390
0.3509,13.2144,66.3390
0.3493,13.5637,66.3390
0.6488,14.2125,66.3390
0.5878,14.8003,66.3390
0.6578,15.4581,66.3390
0.5547,16.0127,66.3390
0.9957,17.0085,66.3390
0.3870,17.3955,66.3390
1.0752,18.4706,66.3390
0.4573,18.9279,66.3390
0.4747,19.4027,66.3390
0.5378,19.9405,66.3390
0.5566,20.4970,66.3390
0.5998,21.0969,66.3390
1.6251,22.7219,66.3390
1.4094,24.1314,66.3390
0.5545,24.6859,66.3390
0.5653,25.2512,66.3390
0.6057,25.8569,66.3390
0.5565,26.4134,66.3390
0.5282,26.9416,66.3390
0.4779,27.4195,66.3390
0.6136,28.0332,66.3390
0.5745,28.6076,66.3390
0.6585,29.2661,66.3390
0.7901,30.0562,66.3390
0.6463,30.7025,66.3390
0.5474,31.2500,66.3390
1.9493,33.1992,66.3390
1.8754,35.0746,66.3390
0.9927,36.0672,66.3390
1.0950,37.1622,66.3390
1.6292,38.7914,66.3390
0.2402,39.0315,66.3390
1.5756,40.6071,66.3390
1.6870,42.2941,66.3390
1.3916,43.6857,66.3390
0.8308,44.5165,66.3390
0.8881,45.4046,66.3390
0.9614,46.3660,66.3390
1.0559,47.4219,66.3390
0.9600,48.3819,66.3390
1.5575,49.9394,66.3390
0.6209,50.5603,66.3390
0.6213,51.1815,66.3390
0.6662,51.8478,66.3390
0.7113,52.5591,66.3390
0.6886,53.2477,66.3390
0.2574,53.5051,66.3390
2.8257,56.3307,66.3390
2.6454,58.9762,66.3390
0.5872,59.5633,66.3390
0.7268,60.2902,66.3390
1.1634,61.4536,66.3390
0.7075,62.1610,66.3390
0.7297,62.8908,66.3390
0.8015,63.6923,66.3390
0.8522,64.5445,66.3390
0.8871,65.4316,66.3390
