Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            224.73        0.00             0.00             224.73             4817.68  
0.59            0.00          0.37             0.00             0.96               4818.64  
0.03            0.00          0.18             0.00             0.21               4818.85  
0.02            0.00          0.34             0.00             0.36               4819.21  
0.02            0.00          0.17             0.00             0.19               4819.40  
0.02            0.00          0.18             0.00             0.20               4819.60  
0.02            0.00          0.17             0.00             0.19               4819.79  
0.02            0.00          0.33             0.00             0.35               4820.14  
0.03            0.00          0.17             0.00             0.20               4820.34  
0.02            0.00          0.15             0.00             0.17               4820.51  
0.02            0.00          0.16             0.00             0.18               4820.69  
0.02            0.00          0.17             0.00             0.19               4820.88  
0.02            0.00          0.17             0.00             0.19               4821.07  
0.02            0.00          0.17             0.00             0.19               4821.26  
0.02            0.00          0.15             0.00             0.17               4821.43  
0.02            0.00          0.17             0.00             0.19               4821.62  
0.02            0.00          0.17             0.00             0.19               4821.81  
0.02            0.00          0.17             0.00             0.19               4822.00  
0.02            0.00          0.04             0.00             0.06               4822.06  
0.02            0.00          0.15             0.00             0.17               4822.23  
0.02            0.00          0.03             0.00             0.05               4822.28  
0.01            0.00          0.04             0.00             0.05               4822.33  
0.01            0.00          0.04             0.00             0.05               4822.38  
0.01            0.00          0.04             0.00             0.05               4822.43  
0.01            0.00          0.04             0.00             0.05               4822.48  
0.02            0.00          0.15             0.00             0.17               4822.65  
0.02            0.00          0.03             0.00             0.05               4822.70  
0.02            0.00          0.15             0.00             0.17               4822.87  
0.02            0.00          0.17             0.00             0.19               4823.06  
0.02            0.00          0.14             0.00             0.16               4823.22  
0.02            0.00          0.15             0.00             0.17               4823.39  
0.02            0.00          0.15             0.00             0.17               4823.56  
0.02            0.00          0.29             0.00             0.31               4823.87  
0.02            0.00          0.15             0.00             0.17               4824.04  
0.02            0.00          0.15             0.00             0.17               4824.21  
0.02            0.00          0.13             0.00             0.15               4824.36  
0.02            0.00          0.15             0.00             0.17               4824.53  
0.02            0.00          0.15             0.00             0.17               4824.70  
0.02            0.00          0.15             0.00             0.17               4824.87  
0.02            0.00          0.16             0.00             0.18               4825.05  
0.02            0.00          0.15             0.00             0.17               4825.22  
0.02            0.00          0.04             0.00             0.06               4825.28  
0.01            0.00          0.15             0.00             0.16               4825.44  
0.02            0.00          0.04             0.00             0.06               4825.50  
0.02            0.00          0.04             0.00             0.06               4825.56  
0.01            0.00          0.04             0.00             0.05               4825.61  
0.02            0.00          0.04             0.00             0.06               4825.67  
0.01            0.00          0.04             0.00             0.05               4825.72  
0.01            0.00          0.04             0.00             0.05               4825.77  
0.02            0.00          0.04             0.00             0.06               4825.83  
0.01            0.00          0.04             0.00             0.05               4825.88  
0.01            0.00          0.03             0.00             0.04               4825.92  
0.02            0.00          0.04             0.00             0.06               4825.98  
0.02            0.00          0.15             0.00             0.17               4826.15  
0.02            0.00          0.03             0.00             0.05               4826.20  
0.01            0.00          0.04             0.00             0.05               4826.25  
0.02            0.00          0.04             0.00             0.06               4826.31  
0.01            0.00          0.15             0.00             0.16               4826.47  
0.02            0.00          0.04             0.00             0.06               4826.53  
0.01            0.00          0.04             0.00             0.05               4826.58  
0.01            0.00          0.04             0.00             0.05               4826.63  
0.02            0.00          0.14             0.00             0.16               4826.79  
0.02            0.00          0.16             0.00             0.18               4826.97  
0.02            0.00          0.15             0.00             0.17               4827.14  
0.02            0.00          0.15             0.00             0.17               4827.31  
0.02            0.00          0.14             0.00             0.16               4827.47  
0.02            0.00          0.15             0.00             0.17               4827.64  
0.02            0.00          0.15             0.00             0.17               4827.81  
0.02            0.00          0.16             0.00             0.18               4827.99  
0.02            0.00          0.15             0.00             0.17               4828.16  
0.02            0.00          0.15             0.00             0.17               4828.33  
0.02            0.00          0.03             0.00             0.05               4828.38  
0.01            0.00          0.03             0.00             0.04               4828.42  
0.01            0.00          0.04             0.00             0.05               4828.47  
0.02            0.00          0.04             0.00             0.06               4828.53  
0.01            0.00          0.04             0.00             0.05               4828.58  
0.01            0.00          0.03             0.00             0.04               4828.62  
0.02            0.00          0.03             0.00             0.05               4828.67  
0.01            0.00          0.03             0.00             0.04               4828.71  
0.01            0.00          0.03             0.00             0.04               4828.75  
0.01            0.00          0.04             0.00             0.05               4828.80  
0.02            0.00          0.04             0.00             0.06               4828.86  
0.01            0.00          0.04             0.00             0.05               4828.91  
0.02            0.00          0.04             0.00             0.06               4828.97  
0.02            0.00          0.04             0.00             0.06               4829.03  
0.02            0.00          0.04             0.00             0.06               4829.09  
0.01            0.00          0.03             0.00             0.04               4829.13  
0.02            0.00          0.04             0.00             0.06               4829.19  
0.02            0.00          0.04             0.00             0.06               4829.25  
0.02            0.00          0.04             0.00             0.06               4829.31  
0.01            0.00          0.03             0.00             0.04               4829.35  
0.01            0.00          0.04             0.00             0.05               4829.40  
0.02            0.00          0.03             0.00             0.05               4829.45  
0.01            0.00          0.03             0.00             0.04               4829.49  
0.02            0.00          0.04             0.00             0.06               4829.55  
0.02            0.00          0.04             0.00             0.06               4829.61  
0.02            0.00          0.02             0.00             0.04               4829.65  
0.02            0.00          0.02             0.00             0.04               4829.69  
0.01            0.00          0.13             0.00             0.14               4829.83  
0.02            0.00          0.02             0.00             0.04               4829.87  
0.01            0.00          0.02             0.00             0.03               4829.90  
0.02            0.00          0.02             0.00             0.04               4829.94  
0.01            0.00          0.02             0.00             0.03               4829.97  
0.01            0.00          0.02             0.00             0.03               4830.00  
0.01            0.00          0.02             0.00             0.03               4830.03  
0.01            0.00          0.02             0.00             0.03               4830.06  
0.01            0.00          0.02             0.00             0.03               4830.09  
0.02            0.00          0.02             0.00             0.04               4830.13  
0.01            0.00          0.02             0.00             0.03               4830.16  
0.01            0.00          0.02             0.00             0.03               4830.19  
0.02            0.00          0.02             0.00             0.04               4830.23  
0.01            0.00          0.02             0.00             0.03               4830.26  
0.01            0.00          0.13             0.00             0.14               4830.40  
0.02            0.00          0.02             0.00             0.04               4830.44  
0.02            0.00          0.02             0.00             0.04               4830.48  
0.01            0.00          0.02             0.00             0.03               4830.51  
0.01            0.00          0.02             0.00             0.03               4830.54  
0.01            0.00          0.02             0.00             0.03               4830.57  
0.01            0.00          0.02             0.00             0.03               4830.60  
0.01            0.00          0.02             0.00             0.03               4830.63  
0.01            0.00          0.02             0.00             0.03               4830.66  
0.01            0.00          0.02             0.00             0.03               4830.69  
0.01            0.00          0.13             0.00             0.14               4830.83  
0.02            0.00          0.02             0.00             0.04               4830.87  
0.02            0.00          0.02             0.00             0.04               4830.91  
0.02            0.00          0.02             0.00             0.04               4830.95  
0.01            0.00          0.02             0.00             0.03               4830.98  
0.01            0.00          0.02             0.00             0.03               4831.01  
0.01            0.00          0.02             0.00             0.03               4831.04  
0.01            0.00          0.12             0.00             0.13               4831.17  
0.01            0.00          0.02             0.00             0.03               4831.20  
0.02            0.00          0.02             0.00             0.04               4831.24  
0.02            0.00          0.13             0.00             0.15               4831.39  
0.02            0.00          0.02             0.00             0.04               4831.43  
0.01            0.00          0.02             0.00             0.03               4831.46  
0.01            0.00          0.02             0.00             0.03               4831.49  
0.01            0.00          0.02             0.00             0.03               4831.52  
0.01            0.00          0.02             0.00             0.03               4831.55  
0.01            0.00          0.02             0.00             0.03               4831.58  
0.02            0.00          0.02             0.00             0.04               4831.62  
0.01            0.00          0.13             0.00             0.14               4831.76  
0.02            0.00          0.02             0.00             0.04               4831.80  
0.01            0.00          0.14             0.00             0.15               4831.95  
0.02            0.00          0.13             0.00             0.15               4832.10  
0.02            0.00          0.13             0.00             0.15               4832.25  
0.02            0.00          0.13             0.00             0.15               4832.40  
0.02            0.00          0.13             0.00             0.15               4832.55  
