SingleRound,AllRound,WholeTime
0.0059,0.0059,1.6549
0.0055,0.0115,1.6549
0.0016,0.0130,1.6549
0.0139,0.0269,1.6549
0.0015,0.0284,1.6549
0.0014,0.0297,1.6549
0.0035,0.0332,1.6549
0.0046,0.0378,1.6549
0.0170,0.0548,1.6549
