SingleRound,AllRound,WholeTime
0.0048,0.0048,1.5253
0.0025,0.0072,1.5253
0.0022,0.0094,1.5253
0.0074,0.0168,1.5253
0.0014,0.0182,1.5253
0.0097,0.0279,1.5253
0.0175,0.0453,1.5253
0.0332,0.0785,1.5253
0.0207,0.0992,1.5253
