SingleRound,AllRound,WholeTime
0.0064,0.0064,1.8575
0.0089,0.0152,1.8575
0.0019,0.0171,1.8575
0.0058,0.0229,1.8575
0.0019,0.0247,1.8575
0.0094,0.0341,1.8575
0.0227,0.0568,1.8575
