SingleRound,AllRound,WholeTime
0.0042,0.0042,1.4129
0.0024,0.0065,1.4129
0.0032,0.0098,1.4129
0.0034,0.0132,1.4129
0.0046,0.0178,1.4129
0.0014,0.0192,1.4129
