Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            17.45         0.00             0.00             17.45              17.45    
0.02            0.00          0.00             0.00             0.88               18.33    
0.01            0.00          0.00             0.00             0.17               18.50    
0.01            0.00          0.00             0.00             0.33               18.83    
0.01            0.00          0.00             0.00             0.08               18.91    
0.01            0.00          0.00             0.00             0.05               18.96    
0.04            0.00          0.00             0.00             0.04               19.00    
0.01            0.00          0.00             0.00             0.09               19.09    
0.06            0.00          0.00             0.00             0.11               19.20    
0.04            0.00          0.00             0.00             0.04               19.24    
0.01            0.00          0.00             0.00             0.07               19.31    
0.01            0.00          0.00             0.00             0.05               19.36    
0.04            0.00          0.00             0.00             0.04               19.40    
0.04            0.00          0.00             0.00             0.04               19.44    
0.05            0.00          0.00             0.00             0.13               19.57    
0.06            0.00          0.00             0.00             0.06               19.63    
0.05            0.00          0.00             0.00             0.05               19.68    
0.04            0.00          0.00             0.00             0.04               19.72    
0.04            0.00          0.00             0.00             0.04               19.76    
0.00            0.00          0.00             0.47             0.47               20.23    
