Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            12.87         0.00             0.00             12.87              12.87    
0.02            0.00          0.00             0.00             0.83               13.70    
0.02            0.00          0.00             0.00             0.15               13.85    
0.02            0.00          0.00             0.00             0.31               14.16    
0.01            0.00          0.00             0.00             0.07               14.23    
0.01            0.00          0.00             0.00             0.07               14.30    
0.04            0.00          0.00             0.00             0.04               14.34    
0.07            0.00          0.00             0.00             0.15               14.49    
0.02            0.00          0.00             0.00             0.11               14.60    
0.00            0.00          0.00             0.00             0.05               14.65    
0.00            0.00          0.00             0.00             0.05               14.70    
0.00            0.00          0.00             0.00             0.05               14.75    
0.05            0.00          0.00             0.00             0.09               14.84    
0.04            0.00          0.00             0.00             0.04               14.88    
0.00            0.00          0.00             0.00             0.06               14.94    
0.01            0.00          0.00             0.00             0.07               15.01    
0.04            0.00          0.00             0.00             0.04               15.05    
0.04            0.00          0.00             0.00             0.04               15.09    
0.04            0.00          0.00             0.00             0.04               15.13    
0.00            0.00          0.00             0.46             0.46               15.59    
