Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            37.07         0.00             0.00             37.07              37.07    
0.02            0.00          0.00             0.00             1.12               38.19    
0.02            0.00          0.00             0.00             0.15               38.34    
0.03            0.00          0.00             0.00             0.19               38.53    
0.04            0.00          0.00             0.00             0.04               38.57    
0.01            0.00          0.00             0.00             0.40               38.97    
0.01            0.00          0.00             0.00             0.07               39.04    
0.00            0.00          0.00             0.00             0.05               39.09    
0.04            0.00          0.00             0.00             0.04               39.13    
0.01            0.00          0.00             0.00             0.08               39.21    
0.01            0.00          0.00             0.00             0.05               39.26    
0.01            0.00          0.00             0.00             0.06               39.32    
0.04            0.00          0.00             0.00             0.04               39.36    
0.04            0.00          0.00             0.00             0.04               39.40    
0.01            0.00          0.00             0.00             0.05               39.45    
0.04            0.00          0.00             0.00             0.04               39.49    
0.04            0.00          0.00             0.00             0.04               39.53    
0.01            0.00          0.00             0.49             0.59               40.12    
