Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            29.14         0.00             0.00             29.14              29.14    
0.03            0.00          0.00             0.00             1.45               30.59    
0.09            0.00          0.00             0.00             0.16               30.75    
0.05            0.00          0.00             0.00             0.05               30.80    
0.04            0.00          0.00             0.00             0.04               30.84    
0.09            0.00          0.00             0.00             0.13               30.97    
0.04            0.00          0.00             0.00             0.04               31.01    
0.04            0.00          0.00             0.00             0.04               31.05    
0.04            0.00          0.00             0.00             0.04               31.09    
0.03            0.00          0.00             0.00             0.07               31.16    
0.04            0.00          0.00             0.00             0.04               31.20    
0.03            0.00          0.00             0.00             1.22               32.42    
0.06            0.00          0.00             0.00             0.06               32.48    
0.01            0.00          0.00             0.00             0.05               32.53    
0.04            0.00          0.00             0.00             0.04               32.57    
0.04            0.00          0.00             0.00             0.04               32.61    
0.04            0.00          0.00             0.00             0.04               32.65    
0.04            0.00          0.00             0.00             0.04               32.69    
0.04            0.00          0.00             0.00             0.04               32.73    
0.04            0.00          0.00             0.00             0.04               32.77    
0.04            0.00          0.00             0.00             0.04               32.81    
0.04            0.00          0.00             0.00             0.04               32.85    
0.04            0.00          0.00             0.00             0.04               32.89    
0.04            0.00          0.00             0.00             0.04               32.93    
0.04            0.00          0.00             0.00             0.04               32.97    
0.05            0.00          0.00             0.00             0.05               33.02    
0.04            0.00          0.00             0.00             0.04               33.06    
0.05            0.00          0.00             0.00             0.05               33.11    
0.02            0.00          0.00             0.00             0.06               33.17    
0.04            0.00          0.00             0.00             0.04               33.21    
0.04            0.00          0.00             0.00             0.04               33.25    
0.01            0.00          0.00             0.68             1.35               34.60    
