SingleRound,AllRound,WholeTime
0.0050,0.0050,0.5082
0.0069,0.0119,0.5082
0.0026,0.0144,0.5082
0.0023,0.0168,0.5082
0.0087,0.0254,0.5082
0.0231,0.0486,0.5082
0.0291,0.0777,0.5082
