SingleRound,AllRound,WholeTime
0.0051,0.0051,0.5674
0.0155,0.0206,0.5674
0.0023,0.0229,0.5674
0.0022,0.0251,0.5674
0.0015,0.0266,0.5674
0.0097,0.0363,0.5674
0.0036,0.0399,0.5674
0.0247,0.0646,0.5674
