SingleRound,AllRound,WholeTime
0.0392,0.0392,935.5521
0.0320,0.0712,935.5521
0.0373,0.1085,935.5521
0.0394,0.1480,935.5521
0.0709,0.2188,935.5521
0.0466,0.2654,935.5521
0.0344,0.2998,935.5521
0.0411,0.3409,935.5521
0.0572,0.3982,935.5521
0.0403,0.4385,935.5521
0.0320,0.4704,935.5521
0.0485,0.5190,935.5521
0.0316,0.5506,935.5521
0.0392,0.5898,935.5521
0.0639,0.6537,935.5521
0.0486,0.7023,935.5521
0.0292,0.7315,935.5521
0.0294,0.7609,935.5521
0.0335,0.7944,935.5521
0.0330,0.8274,935.5521
0.0318,0.8593,935.5521
0.0318,0.8911,935.5521
0.0318,0.9229,935.5521
0.0320,0.9549,935.5521
0.0326,0.9875,935.5521
0.0318,1.0193,935.5521
0.0288,1.0482,935.5521
0.0319,1.0800,935.5521
0.0334,1.1134,935.5521
0.0337,1.1471,935.5521
0.0346,1.1817,935.5521
0.0335,1.2152,935.5521
0.0337,1.2488,935.5521
0.0320,1.2808,935.5521
0.0319,1.3127,935.5521
0.0317,1.3444,935.5521
0.0283,1.3727,935.5521
0.0278,1.4005,935.5521
0.0277,1.4282,935.5521
0.0332,1.4614,935.5521
0.0278,1.4893,935.5521
0.0278,1.5170,935.5521
0.0282,1.5452,935.5521
0.0278,1.5731,935.5521
0.0296,1.6027,935.5521
0.0320,1.6347,935.5521
0.0328,1.6675,935.5521
0.0338,1.7013,935.5521
0.0334,1.7347,935.5521
0.0323,1.7670,935.5521
0.0312,1.7982,935.5521
0.0328,1.8309,935.5521
0.0328,1.8637,935.5521
0.0285,1.8923,935.5521
0.0322,1.9244,935.5521
0.0346,1.9590,935.5521
0.0341,1.9931,935.5521
0.0329,2.0260,935.5521
0.0342,2.0602,935.5521
0.0343,2.0945,935.5521
0.0330,2.1275,935.5521
0.0318,2.1593,935.5521
0.0332,2.1926,935.5521
0.0479,2.2404,935.5521
0.0330,2.2734,935.5521
0.0311,2.3045,935.5521
0.0327,2.3372,935.5521
0.0318,2.3690,935.5521
0.0330,2.4019,935.5521
0.0327,2.4347,935.5521
0.0317,2.4663,935.5521
0.0286,2.4949,935.5521
0.0328,2.5277,935.5521
0.0317,2.5594,935.5521
0.0317,2.5911,935.5521
0.0318,2.6229,935.5521
0.0326,2.6556,935.5521
0.0317,2.6873,935.5521
0.0316,2.7190,935.5521
0.0317,2.7506,935.5521
0.0287,2.7793,935.5521
0.0319,2.8112,935.5521
0.0327,2.8438,935.5521
0.0317,2.8755,935.5521
0.0327,2.9082,935.5521
0.0334,2.9416,935.5521
0.0327,2.9743,935.5521
0.0439,3.0181,935.5521
0.0319,3.0500,935.5521
0.0282,3.0782,935.5521
0.0280,3.1062,935.5521
0.0440,3.1502,935.5521
0.0322,3.1824,935.5521
0.0281,3.2106,935.5521
0.0281,3.2387,935.5521
0.0281,3.2668,935.5521
0.0280,3.2948,935.5521
0.0282,3.3230,935.5521
0.0287,3.3516,935.5521
0.0277,3.3793,935.5521
0.0277,3.4070,935.5521
0.0277,3.4347,935.5521
0.0278,3.4625,935.5521
0.0277,3.4902,935.5521
0.0276,3.5178,935.5521
0.0277,3.5455,935.5521
0.0276,3.5732,935.5521
0.0293,3.6025,935.5521
0.0380,3.6405,935.5521
0.0363,3.6768,935.5521
0.0332,3.7100,935.5521
0.0355,3.7455,935.5521
0.0319,3.7774,935.5521
0.0330,3.8105,935.5521
0.0327,3.8432,935.5521
0.0655,3.9087,935.5521
0.0284,3.9371,935.5521
0.0499,3.9870,935.5521
0.1747,4.1616,935.5521
0.2403,4.4019,935.5521
0.3041,4.7060,935.5521
0.3480,5.0540,935.5521
0.4226,5.4766,935.5521
0.4605,5.9371,935.5521
0.5885,6.5256,935.5521
2.3252,8.8508,935.5521
0.5835,9.4343,935.5521
0.4307,9.8649,935.5521
0.4923,10.3572,935.5521
0.4796,10.8369,935.5521
0.4523,11.2892,935.5521
0.5506,11.8398,935.5521
0.4569,12.2967,935.5521
0.5422,12.8388,935.5521
0.2387,13.0775,935.5521
0.6136,13.6911,935.5521
0.4643,14.1554,935.5521
0.4694,14.6248,935.5521
0.4673,15.0921,935.5521
0.4017,15.4938,935.5521
0.5327,16.0265,935.5521
0.4753,16.5018,935.5521
0.4965,16.9982,935.5521
0.2429,17.2411,935.5521
0.5618,17.8029,935.5521
0.4363,18.2393,935.5521
0.5261,18.7653,935.5521
0.6738,19.4391,935.5521
0.4173,19.8564,935.5521
0.5847,20.4410,935.5521
0.4550,20.8961,935.5521
0.5043,21.4003,935.5521
0.2402,21.6406,935.5521
0.5210,22.1616,935.5521
0.4286,22.5902,935.5521
0.5046,23.0948,935.5521
0.4912,23.5860,935.5521
0.4067,23.9927,935.5521
0.5088,24.5015,935.5521
0.6158,25.1173,935.5521
0.5361,25.6534,935.5521
0.2394,25.8929,935.5521
0.5141,26.4070,935.5521
0.5041,26.9111,935.5521
0.5366,27.4477,935.5521
0.4759,27.9236,935.5521
0.4531,28.3767,935.5521
0.4284,28.8051,935.5521
0.4582,29.2632,935.5521
0.5274,29.7906,935.5521
0.2369,30.0275,935.5521
0.8490,30.8765,935.5521
0.5819,31.4584,935.5521
0.5006,31.9590,935.5521
0.6125,32.5715,935.5521
0.7382,33.3097,935.5521
0.8148,34.1244,935.5521
0.8302,34.9546,935.5521
1.0334,35.9880,935.5521
0.2477,36.2357,935.5521
0.6060,36.8417,935.5521
0.5689,37.4106,935.5521
0.7236,38.1343,935.5521
0.7928,38.9270,935.5521
0.9664,39.8935,935.5521
1.0310,40.9244,935.5521
0.8602,41.7846,935.5521
1.1041,42.8887,935.5521
4.6366,47.5254,935.5521
0.8808,48.4062,935.5521
0.8061,49.2123,935.5521
0.9791,50.1914,935.5521
0.8842,51.0756,935.5521
0.7246,51.8002,935.5521
0.8250,52.6251,935.5521
0.7802,53.4053,935.5521
0.8649,54.2702,935.5521
0.4438,54.7140,935.5521
3.7155,58.4295,935.5521
0.9280,59.3575,935.5521
0.8704,60.2278,935.5521
0.9328,61.1607,935.5521
0.9498,62.1105,935.5521
0.8558,62.9663,935.5521
0.8250,63.7913,935.5521
0.8045,64.5958,935.5521
0.8958,65.4915,935.5521
0.4426,65.9341,935.5521
0.9359,66.8700,935.5521
0.8713,67.7414,935.5521
0.8696,68.6110,935.5521
0.9075,69.5184,935.5521
0.8555,70.3739,935.5521
0.9888,71.3627,935.5521
0.8284,72.1911,935.5521
0.9115,73.1027,935.5521
0.4449,73.5476,935.5521
0.8968,74.4444,935.5521
0.7622,75.2065,935.5521
0.9967,76.2032,935.5521
0.9198,77.1230,935.5521
0.7370,77.8600,935.5521
0.8188,78.6788,935.5521
0.9504,79.6293,935.5521
0.8829,80.5122,935.5521
0.4469,80.9591,935.5521
0.9758,81.9349,935.5521
0.8188,82.7537,935.5521
0.9375,83.6912,935.5521
0.9258,84.6170,935.5521
0.8204,85.4374,935.5521
0.8005,86.2379,935.5521
0.8054,87.0433,935.5521
0.9025,87.9458,935.5521
0.4402,88.3860,935.5521
0.9548,89.3408,935.5521
0.7677,90.1085,935.5521
0.8967,91.0052,935.5521
0.9330,91.9382,935.5521
0.8292,92.7674,935.5521
0.8682,93.6356,935.5521
0.8768,94.5124,935.5521
0.8582,95.3706,935.5521
0.4393,95.8099,935.5521
2.3209,98.1308,935.5521
1.8100,99.9408,935.5521
1.3955,101.3363,935.5521
1.2441,102.5804,935.5521
2.0198,104.6002,935.5521
2.9855,107.5858,935.5521
2.9778,110.5635,935.5521
1.9027,112.4662,935.5521
0.4785,112.9447,935.5521
5.7881,118.7328,935.5521
1.3107,120.0435,935.5521
1.1965,121.2400,935.5521
1.4333,122.6732,935.5521
1.3053,123.9785,935.5521
1.4571,125.4356,935.5521
1.3730,126.8086,935.5521
1.4678,128.2763,935.5521
1.7934,130.0698,935.5521
7.3295,137.3993,935.5521
5.8071,143.2063,935.5521
2.3327,145.5390,935.5521
1.1660,146.7051,935.5521
1.4887,148.1938,935.5521
1.3711,149.5649,935.5521
1.2873,150.8522,935.5521
1.1908,152.0430,935.5521
1.2433,153.2863,935.5521
1.3435,154.6298,935.5521
0.6425,155.2723,935.5521
1.3529,156.6252,935.5521
1.1342,157.7594,935.5521
1.3196,159.0790,935.5521
1.3947,160.4737,935.5521
1.1281,161.6018,935.5521
1.1851,162.7868,935.5521
1.2482,164.0351,935.5521
1.3262,165.3613,935.5521
0.6483,166.0096,935.5521
1.4558,167.4654,935.5521
1.2771,168.7425,935.5521
1.3768,170.1193,935.5521
1.3742,171.4935,935.5521
1.0903,172.5838,935.5521
1.1940,173.7778,935.5521
1.4308,175.2086,935.5521
1.3703,176.5789,935.5521
0.6513,177.2303,935.5521
1.3297,178.5599,935.5521
1.2292,179.7891,935.5521
1.4902,181.2793,935.5521
1.2986,182.5779,935.5521
1.0778,183.6557,935.5521
1.1158,184.7715,935.5521
1.2133,185.9848,935.5521
1.3404,187.3252,935.5521
0.6488,187.9740,935.5521
1.4145,189.3886,935.5521
1.1076,190.4961,935.5521
1.6770,192.1732,935.5521
1.3586,193.5318,935.5521
1.0378,194.5695,935.5521
1.3611,195.9306,935.5521
1.3755,197.3061,935.5521
1.3116,198.6177,935.5521
0.6332,199.2508,935.5521
4.5953,203.8461,935.5521
3.5503,207.3964,935.5521
1.9939,209.3903,935.5521
2.4422,211.8325,935.5521
2.6962,214.5288,935.5521
4.8247,219.3535,935.5521
5.3470,224.7004,935.5521
2.9074,227.6079,935.5521
0.6800,228.2879,935.5521
6.9846,235.2725,935.5521
6.1985,241.4709,935.5521
5.9691,247.4401,935.5521
1.4192,248.8592,935.5521
1.1865,250.0457,935.5521
1.3699,251.4157,935.5521
1.4191,252.8348,935.5521
1.1524,253.9872,935.5521
1.3258,255.3131,935.5521
1.4541,256.7672,935.5521
1.5011,258.2683,935.5521
0.6822,258.9504,935.5521
1.6084,260.5589,935.5521
1.2816,261.8405,935.5521
1.4910,263.3315,935.5521
1.7037,265.0352,935.5521
1.2278,266.2630,935.5521
1.6868,267.9498,935.5521
1.2139,269.1637,935.5521
1.3317,270.4954,935.5521
0.7501,271.2455,935.5521
1.4435,272.6890,935.5521
1.3627,274.0518,935.5521
1.4795,275.5313,935.5521
1.6018,277.1331,935.5521
1.5511,278.6842,935.5521
1.4943,280.1785,935.5521
1.7708,281.9493,935.5521
1.9289,283.8782,935.5521
6.9392,290.8174,935.5521
1.5668,292.3842,935.5521
1.4636,293.8478,935.5521
1.5896,295.4374,935.5521
1.7111,297.1485,935.5521
1.4509,298.5994,935.5521
1.4987,300.0981,935.5521
1.6568,301.7549,935.5521
1.5051,303.2600,935.5521
0.8262,304.0863,935.5521
1.6899,305.7762,935.5521
1.3849,307.1611,935.5521
1.7052,308.8663,935.5521
1.8182,310.6845,935.5521
1.4718,312.1563,935.5521
1.5606,313.7169,935.5521
1.4993,315.2162,935.5521
1.5222,316.7384,935.5521
0.8287,317.5671,935.5521
